Weight	Nested	Procedure	freq	word1	word2	word3	word4	word5	angle1	angle2	angle3	angle4	angle5	delay	target_word_place	target_word	target_angle	x1	y1	x2	y2	x3	y3	x4	y4	x5	y5
1		TestProc	HF	casino	blood	heaven	lance	prison	57	222	355	292	148	150	5	prison	148	1175.46822717817	307.144385993989	572.347757456457	822.257930190958	805.137702900937	126.522120763302	469.126458173285	375.157362633635	1051.96770569328	864.21923846257
1		TestProc	HF	fantasy	studio	butler	adult	motion	303	170	97	36	235	150	1	fantasy	303	504.53177282183	307.144385993989	909.459271066772	918.923101204883	1237.01846065653	573.747737362059	1075.11410091699	201.393202250021	512.339182284403	754.430574540419
1		TestProc	LF	tracker	foxtrot	imagery	garter	kicker	178	336	41	274	107	150	2	foxtrot	336	853.959798681	924.756330807638	677.30534276968	159.58181694296	1102.4236115962	223.116167910891	440.97437989607	497.09741050235	1222.52190238521	641.948681889095
1		TestProc	HF	comedy	revenge	muscle	opera	purpose	251	179	329	52	118	350	4	opera	52	461.792569760273	655.227261782863	846.980962574913	924.939078062557	633.984770035978	182.133079719155	1155.20430144269	278.735409869737	1193.17903714357	712.788625114356
1		TestProc	LF	stripe	jackal	phobia	dodger	premium	70	1	231	300	140	250	1	stripe	70	1215.87704831436	388.191942669732	846.980962574913	125.060921937443	529.141615417212	776.728156419935	493.589838486225	325	1097.11504387462	831.417777247591
1		TestProc	HF	score	lawyer	shift	panic	spring	11	246	310	93	180	250	2	lawyer	246	916.323598150618	132.349126620934	474.58181694296	687.69465723032	533.582222752409	267.884956125384	1239.45181390183	545.934382497177	840	925
1		TestProc	HF	advice	party	bacon	piece	stomach	170	318	99	36	248	150	3	bacon	99	909.459271066772	918.923101204883	572.347757456457	227.742069809042	1235.07533623806	587.573786016092	1075.11410091699	201.393202250021	469.126458173285	674.842637366365
1		TestProc	LF	geese	pouch	trader	bidder	prodigy	94	17	300	163	232	150	3	trader	300	1239.02562010393	552.90258949765	956.948681889095	142.478097614786	493.589838486225	325	956.948681889095	907.521902385214	524.795698557311	771.264590130263
1		TestProc	LF	omega	prenup	raccoon	muzzle	marvel	242	145	309	12	80	350	2	prenup	145	486.820962856429	712.788625114356	1069.43057454042	852.660817715597	529.141615417212	273.271843580065	923.164676327104	133.740959706478	1233.92310120488	455.540728933228
1		TestProc	HF	target	scotch	chopper	ability	money	226	154	7	73	290	150	2	scotch	154	552.26407986454	802.863348183599	1015.34845871563	884.517618519667	888.747737362059	127.981539343471	1222.52190238521	408.051318110905	464.122951685637	388.191942669733
1		TestProc	LF	latch	scamp	mania	liege	clipper	86	9	213	149	297	150	5	clipper	297	1239.02562010393	497.09741050235	902.573786016092	129.924663761945	622.144385993989	860.46822717817	1046.01522996402	867.866920280845	483.597390324653	343.403800104181
1		TestProc	HF	estate	trade	butter	pistol	mount	270	140	70	207	352	350	3	butter	70	440	525	1097.11504387462	831.417777247591	1215.87704831436	388.191942669732	658.403800104182	881.402609675347	784.330759615974	128.892772503372
1		TestProc	HF	agency	routine	agent	payment	cheese	227	353	143	290	73	350	1	agency	227	547.458519352332	797.799344025	791.252262637941	127.981539343471	1080.72600926082	844.454204018917	464.122951685637	388.191942669733	1222.52190238521	408.051318110905
1		TestProc	HF	street	board	capital	brandy	corpse	321	177	41	110	243	350	5	corpse	243	588.271843580065	214.141615417212	860.934382497177	924.45181390183	1102.4236115962	223.116167910891	1215.87704831436	661.808057330268	483.597390324653	706.596199895819
1		TestProc	LF	calcium	brooch	petrol	busboy	cipher	62	130	267	201	330	150	1	calcium	62	1193.17903714357	337.211374885644	1146.41777724759	782.115043874616	440.54818609817	545.934382497178	696.65282018188	898.432170598881	640	178.589838486225
1		TestProc	LF	navel	widower	tarot	bodega	drinker	12	294	80	225	157	150	4	bodega	225	923.164676327104	133.740959706478	474.58181694296	362.30534276968	1233.92310120488	455.540728933228	557.157287525381	807.842712474619	996.29245139571	893.201941380976
1		TestProc	HF	weather	dignity	bridge	coast	valley	20	231	91	162	312	150	4	coast	162	976.808057330268	149.122951685637	529.141615417212	776.728156419935	1239.93907806256	531.980962574913	963.606797749979	905.422606518061	542.742069809042	257.347757456457
1		TestProc	LF	optic	rupture	mower	deceit	skater	288	118	185	351	54	250	4	deceit	351	459.577393481939	401.393202250021	1193.17903714357	712.788625114356	805.137702900937	923.477879236698	777.426213983908	129.924663761945	1163.60679774998	289.885899083011
1		TestProc	LF	palate	pasture	sphinx	suitor	barrage	328	265	37	127	201	350	1	palate	328	628.032294306718	185.78076153743	441.522120763302	559.862297099063	1080.72600926082	205.545795981083	1159.45420401892	765.726009260819	696.65282018188	898.432170598881
1		TestProc	HF	banana	color	lemon	cancer	morning	17	156	94	289	224	250	3	lemon	94	956.948681889095	142.478097614786	1002.69465723032	890.41818305704	1239.02562010393	552.90258949765	461.792569760273	394.772738217137	562.136651816401	812.73592013546
1		TestProc	LF	spatula	revolt	pedal	forum	gleam	26	163	88	325	234	250	5	gleam	234	1015.34845871563	165.482381480333	956.948681889095	907.521902385214	1239.75633080764	511.040201319	610.569425459581	197.339182284403	516.393202250021	760.114100916989
1		TestProc	LF	charger	lithium	turnip	cello	pathway	252	40	105	338	187	350	5	pathway	187	459.577393481939	648.606797749979	1097.11504387462	218.582222752409	1226.37033051563	628.527618041008	690.157362633635	154.126458173285	791.252262637941	922.018460656529
1		TestProc	LF	manure	icing	ferret	bugle	frenzy	254	187	40	319	102	350	4	bugle	319	455.495321624672	635.2549423268	791.252262637941	922.018460656529	1097.11504387462	218.582222752409	577.576388403797	223.116167910891	1231.25904029352	608.164676327104
1		TestProc	HF	wrist	statue	haven	master	train	223	355	144	288	66	250	5	train	66	567.200655975001	817.541480647668	805.137702900937	126.522120763302	1075.11410091699	848.606797749979	459.577393481939	401.393202250021	1205.41818305704	362.30534276968
1		TestProc	HF	tunnel	traitor	puppy	sucker	effect	303	19	163	99	240	350	2	traitor	19	504.53177282183	307.144385993989	970.227261782863	146.792569760273	956.948681889095	907.521902385214	1235.07533623806	587.573786016092	493.589838486225	725
1		TestProc	LF	healer	shawl	spouse	wrinkle	venue	244	18	91	159	306	350	3	spouse	91	480.482381480333	700.348458715631	963.606797749979	144.577393481939	1239.93907806256	531.980962574913	983.34717981812	898.432170598881	516.393202250021	289.885899083011
1		TestProc	LF	mango	ghoul	symptom	lotto	goober	330	259	123	198	51	250	3	symptom	123	640	178.589838486225	447.349126620934	601.323598150618	1175.46822717817	742.855614006011	716.393202250021	905.422606518061	1150.85838458279	273.271843580065
1		TestProc	HF	misery	program	salary	booth	matter	268	342	127	66	199	250	4	booth	66	440.243669192362	538.959798681001	716.393202250021	144.577393481939	1159.45420401892	765.726009260819	1205.41818305704	362.30534276968	709.772738217137	903.207430239727
1		TestProc	LF	hippo	trucker	spunk	rubble	conduit	19	155	91	235	301	250	2	trucker	155	970.227261782863	146.792569760273	1009.04730469628	887.52311481466	1239.93907806256	531.980962574913	512.339182284403	754.430574540419	497.133079719155	318.984770035978
1		TestProc	HF	brother	model	sweat	toilet	thunder	279	51	149	344	212	250	1	brother	279	444.924663761945	462.426213983908	1150.85838458279	273.271843580065	1046.01522996402	867.866920280845	729.7450576732	140.495321624673	628.032294306718	864.219238462571
1		BreakProc	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1		TestProc	LF	clasp	rocker	tycoon	allergy	rowing	324	31	177	240	94	350	2	rocker	31	604.885899083011	201.393202250021	1046.01522996402	182.133079719155	860.934382497177	924.45181390183	493.589838486225	725	1239.02562010393	552.90258949765
1		TestProc	LF	goatee	mumbo	heifer	fringe	outlook	79	4	298	159	230	250	1	goatee	79	1232.65087337907	448.676401849382	867.90258949765	125.97437989607	486.820962856429	337.211374885644	983.34717981812	898.432170598881	533.582222752409	782.115043874616
1		TestProc	LF	gunman	mascot	seaweed	catfish	glitch	322	23	166	86	236	250	2	mascot	23	593.735409869736	209.795698557311	996.292451395709	156.798058619024	936.768758239867	913.118290510399	1239.02562010393	497.09741050235	508.384970977983	748.677161388299
1		TestProc	HF	fridge	place	society	chance	servant	106	318	252	23	185	350	2	place	318	1224.50467837533	635.2549423268	572.347757456457	227.742069809042	459.577393481939	648.606797749979	996.292451395709	156.798058619024	805.137702900937	923.477879236698
1		TestProc	LF	lockup	drifter	rundown	prune	malaria	54	352	273	119	181	150	5	malaria	181	1163.60679774998	289.885899083011	784.330759615974	128.892772503372	440.54818609817	504.065617502822	1189.84788285576	718.923848098535	833.019037425087	924.939078062557
1		TestProc	LF	output	jigsaw	queue	lantern	stout	190	38	337	110	251	250	3	queue	337	770.540728933228	918.923101204883	1086.26459013026	209.795698557311	683.70754860429	156.798058619024	1215.87704831436	661.808057330268	461.792569760273	655.227261782863
1		TestProc	HF	therapy	theater	divorce	surgeon	flower	273	125	48	345	211	250	1	therapy	273	440.54818609817	504.065617502822	1167.6608177156	754.430574540418	1137.25793019096	257.347757456457	736.472381958992	138.629669484373	633.984770035978	867.866920280845
1		TestProc	LF	stair	nitrate	galley	bearer	eraser	101	320	192	257	29	150	4	bearer	257	1232.65087337907	601.323598150618	582.884956125384	218.582222752409	756.835323672896	916.259040293522	450.251974085906	614.980421737546	1033.92384809853	175.152117144242
1		TestProc	HF	dream	border	nanny	scene	drawer	1	77	144	269	206	250	2	border	77	846.980962574913	125.060921937443	1229.74802591409	435.019578262454	1075.11410091699	848.606797749979	440.060921937443	531.980962574913	664.651541284369	884.517618519667
1		TestProc	LF	lawman	bonanza	tweed	hornet	homage	303	95	164	231	28	350	1	lawman	303	504.53177282183	307.144385993989	1238.4778792367	559.862297099063	950.2549423268	909.504678375327	529.141615417212	776.728156419935	1027.78862511436	171.820962856429
1		TestProc	HF	kingdom	rocket	jungle	rumor	system	189	43	327	112	256	350	3	jungle	327	777.426213983908	920.075336238055	1112.799344025	232.458519352332	622.144385993989	189.53177282183	1210.87354182671	674.842637366365	451.881709489601	621.768758239867
1		TestProc	HF	missile	finger	middle	lecture	apple	68	133	261	3	199	150	5	apple	199	1210.87354182671	375.157362633635	1132.54148064767	797.799344024999	444.924663761945	587.573786016092	860.934382497178	125.54818609817	709.772738217137	903.207430239727
1		TestProc	HF	paper	prayer	relief	silver	bishop	25	167	246	95	314	350	5	bishop	314	1009.04730469628	162.47688518534	929.980421737546	914.748025914094	474.58181694296	687.69465723032	1238.4778792367	559.862297099063	552.264079864539	247.136651816401
1		TestProc	LF	oxide	commune	minibar	hussy	outcast	99	174	35	242	333	250	5	outcast	333	1235.07533623806	587.573786016092	881.811385307062	922.808758147309	1069.43057454042	197.339182284403	486.820962856429	712.788625114356	658.403800104181	168.597390324653
1		TestProc	HF	tower	corner	blast	moment	airport	110	171	40	243	311	150	4	moment	243	1215.87704831436	661.808057330268	902.573786016092	920.075336238055	1097.11504387462	218.582222752409	483.597390324653	706.596199895819	538.116167910891	262.576388403797
1		TestProc	HF	dentist	perfume	league	second	guard	347	196	135	282	50	350	1	dentist	347	750.019578262454	135.251974085906	729.7450576732	909.504678375328	1122.84271247462	807.842712474619	448.740959706478	441.835323672897	1146.41777724759	267.884956125384
1		TestProc	HF	cousin	candy	psycho	pulse	harbor	174	34	248	112	310	250	3	psycho	248	881.811385307062	922.808758147309	1063.6771613883	193.384970977983	469.126458173285	674.842637366365	1210.87354182671	674.842637366365	533.582222752409	267.884956125384
