Weight	Nested	Procedure	dom_freq	word1	word2	word3	word4	word5	angle1	angle2	angle3	angle4	angle5	duration	target_word_place	target_word	target_angle	x1	y1	x2	y2	x3	y3	x4	y4	x5	y5	freq1	freq2	freq3	freq4	freq5	freq_config
1		TestProc	LF	gunmen	rabble	delay	freak	whipper	17	79	145	310	220	1000	1	gunmen	17	956.948681889095	142.478097614786	1232.65087337907	448.676401849382	1069.43057454042	852.660817715597	533.582222752409	267.884956125384	582.884956125384	831.417777247591	LF	LF	HF	HF	LF	2
1		TestProc	HF	wizard	opinion	mailing	crease	temper	275	186	40	337	108	750	5	temper	108	441.522120763302	490.137702900937	798.188614692939	922.808758147309	1097.11504387462	218.582222752409	683.70754860429	156.798058619024	1220.42260651806	648.606797749979	HF	HF	LF	LF	HF	2
1		TestProc	LF	heifer	couch	petrol	caramel	chain	242	15	92	158	307	1000	3	petrol	92	486.820962856429	712.788625114356	943.527618041008	138.629669484373	1239.75633080764	538.959798681	989.842637366365	895.873541826715	520.545795981083	284.273990739181	LF	HF	LF	LF	HF	3
1		TestProc	HF	thunder	strife	bread	light	revival	319	254	183	31	117	500	4	light	31	577.576388403797	223.116167910891	455.495321624672	635.2549423268	819.065617502823	924.45181390183	1046.01522996402	182.133079719155	1196.40260967535	706.596199895819	HF	LF	HF	HF	LF	3
1		TestProc	LF	tenor	zillion	uncle	tiger	peril	17	304	79	156	241	500	5	peril	241	956.948681889095	142.478097614786	508.384970977983	301.322838611702	1232.65087337907	448.676401849382	1002.69465723032	890.41818305704	490.152117144242	718.923848098535	LF	LF	HF	HF	LF	2
1		TestProc	HF	malaria	cherry	guitar	sunup	company	293	84	221	9	153	750	3	guitar	221	471.798058619024	368.707548604291	1237.80875814731	483.188614692939	577.576388403797	826.883832089109	902.573786016092	129.924663761945	1021.59619989582	881.402609675347	LF	HF	HF	LF	HF	7
1		TestProc	LF	stature	alcohol	walnut	winter	puddle	227	10	147	302	79	750	3	walnut	147	547.458519352332	797.799344025	909.459271066772	131.076898795117	1057.85561400601	860.46822717817	500.78076153743	313.032294306718	1232.65087337907	448.676401849382	LF	HF	LF	HF	LF	4
1		TestProc	HF	cabin	slammer	glucose	coast	fortune	148	63	360	294	223	1000	5	fortune	223	1051.96770569328	864.21923846257	1196.40260967535	343.403800104181	840	125	474.58181694296	362.30534276968	567.200655975001	817.541480647668	HF	LF	LF	HF	HF	5
1		TestProc	LF	suspect	pride	haste	crewman	hamper	325	99	255	34	177	1000	5	hamper	177	610.569425459581	197.339182284403	1235.07533623806	587.573786016092	453.629669484373	628.527618041008	1063.6771613883	193.384970977983	860.934382497177	924.45181390183	HF	HF	LF	LF	LF	9
1		TestProc	HF	culprit	corpse	cooking	drink	spatter	257	110	331	190	49	750	1	culprit	257	450.251974085906	614.980421737546	1215.87704831436	661.808057330268	646.076151901465	175.152117144242	770.540728933228	918.923101204883	1141.88383208911	262.576388403797	LF	HF	HF	HF	LF	6
1		TestProc	HF	fairy	tooth	salary	jackal	latch	64	134	198	277	2	500	5	latch	2	1199.51761851967	349.651541284369	1127.73592013546	802.863348183599	716.393202250021	905.422606518061	442.981539343471	476.252262637941	853.959798681	125.243669192362	HF	HF	HF	LF	LF	0
1		TestProc	LF	tablet	event	victim	cholera	mower	350	274	77	212	149	1000	2	event	274	770.540728933227	131.076898795117	440.97437989607	497.09741050235	1229.74802591409	435.019578262454	628.032294306718	864.219238462571	1046.01522996402	867.866920280845	LF	HF	HF	LF	LF	5
1		TestProc	HF	berserk	shame	lobby	liver	crusher	348	206	77	287	145	1000	3	lobby	77	756.835323672896	133.740959706478	664.651541284369	884.517618519667	1229.74802591409	435.019578262454	457.478097614786	408.051318110905	1069.43057454042	852.660817715597	LF	HF	HF	HF	LF	6
1		TestProc	HF	anger	whale	weight	bidder	talker	115	249	313	23	188	1000	2	whale	249	1202.52311481466	694.04730469628	466.567829401119	668.34717981812	547.458519352332	252.200655975001	996.292451395709	156.798058619024	784.330759615974	921.107227496628	HF	HF	HF	LF	LF	0
1		TestProc	HF	tongue	dignity	comma	privacy	tenure	138	342	211	279	69	1000	4	privacy	279	1107.65224254354	822.257930190958	716.393202250021	144.577393481939	633.984770035978	867.866920280845	444.924663761945	462.426213983908	1213.43217059888	381.65282018188	HF	HF	LF	HF	LF	1
