Weight	Nested	Procedure	dom_freq	word1	word2	word3	word4	word5	angle1	angle2	angle3	angle4	angle5	duration	target_word_place	target_word	target_angle	x1	y1	x2	y2	x3	y3	x4	y4	x5	y5	freq1	freq2	freq3	freq4	freq5	freq_config
1		TestProc	LF	pathway	enzyme	peace	therapy	bondage	187	250	30	319	117	750	2	enzyme	250	791.252262637941	922.018460656529	464.122951685637	661.808057330268	1040	178.589838486224	577.576388403797	223.116167910891	1196.40260967535	706.596199895819	LF	LF	HF	HF	LF	2
1		TestProc	LF	opening	malice	scout	strand	folly	105	304	175	240	31	750	5	folly	31	1226.37033051563	628.527618041008	508.384970977983	301.322838611702	874.862297099063	923.477879236698	493.589838486225	725	1046.01522996402	182.133079719155	HF	LF	HF	LF	LF	8
1		TestProc	LF	surgeon	plaid	lotto	culprit	loser	53	256	345	194	126	1000	3	lotto	345	1159.45420401892	284.273990739181	451.881709489601	621.768758239867	736.472381958992	138.629669484373	743.231241760133	913.118290510399	1163.60679774998	760.114100916989	HF	LF	LF	LF	HF	6
1		TestProc	LF	cyanide	enemy	clipper	tactic	angle	328	261	189	121	41	1000	1	cyanide	328	628.032294306718	185.78076153743	444.924663761945	587.573786016092	777.426213983908	920.075336238055	1182.86692028084	731.015229964022	1102.4236115962	223.116167910891	LF	HF	LF	LF	HF	3
1		TestProc	LF	fiasco	doctor	whistle	trend	crusher	221	134	57	354	286	500	2	doctor	134	577.576388403797	826.883832089109	1127.73592013546	802.863348183599	1175.46822717817	307.144385993989	798.188614692939	127.191241852691	455.495321624672	414.7450576732	LF	HF	HF	LF	LF	5
1		TestProc	HF	agent	deposit	segment	issue	vinegar	70	346	280	141	210	500	2	deposit	346	1215.87704831436	388.191942669732	743.231241760133	136.881709489601	446.076898795117	455.540728933228	1091.72815641994	835.858384582788	640	871.410161513775	HF	HF	LF	HF	LF	1
1		TestProc	HF	topaz	skirt	trigger	eyebrow	shadow	40	204	336	122	268	1000	1	topaz	40	1097.11504387462	218.582222752409	677.30534276968	890.41818305704	677.30534276968	159.58181694296	1179.21923846257	736.967705693282	440.243669192362	538.959798681001	LF	HF	HF	LF	HF	7
1		TestProc	HF	number	sailor	pointer	barrage	parent	280	84	218	14	145	1000	3	pointer	218	446.076898795117	455.540728933228	1237.80875814731	483.188614692939	593.735409869737	840.204301442689	936.768758239867	136.881709489601	1069.43057454042	852.660817715597	HF	HF	LF	LF	HF	2
1		TestProc	HF	hernia	summer	redneck	spider	present	25	237	303	106	173	500	4	spider	106	1009.04730469628	162.47688518534	504.53177282183	742.855614006011	504.53177282183	307.144385993989	1224.50467837533	635.2549423268	888.747737362059	922.018460656529	LF	HF	LF	HF	HF	8
1		TestProc	HF	world	crystal	scamp	knuckle	singer	328	265	31	108	185	750	2	crystal	265	628.032294306718	185.78076153743	441.522120763302	559.862297099063	1046.01522996402	182.133079719155	1220.42260651806	648.606797749979	805.137702900937	923.477879236698	HF	HF	LF	LF	HF	2
1		TestProc	LF	flannel	refusal	slang	middle	script	38	323	248	103	182	750	1	flannel	38	1086.26459013026	209.795698557311	599.273990739181	205.545795981083	469.126458173285	674.842637366365	1229.74802591409	614.980421737546	826.040201319	924.756330807638	LF	LF	LF	HF	HF	0
1		TestProc	LF	turtle	apple	buzzard	pillar	blender	305	243	34	114	178	500	4	pillar	114	512.339182284403	295.569425459582	483.597390324653	706.596199895819	1063.6771613883	193.384970977983	1205.41818305704	687.69465723032	853.959798681	924.756330807638	HF	HF	LF	LF	LF	9
1		TestProc	LF	satchel	puppy	poker	crewman	mandate	225	76	12	160	286	1000	5	mandate	286	557.157287525381	807.842712474619	1228.1182905104	428.231241760133	923.164676327104	133.740959706478	976.808057330268	900.877048314363	455.495321624672	414.7450576732	LF	HF	HF	LF	LF	5
1		TestProc	HF	attack	future	corner	imprint	hideout	78	207	144	280	349	1000	4	imprint	280	1231.25904029352	441.835323672896	658.403800104182	881.402609675347	1075.11410091699	848.606797749979	446.076898795117	455.540728933228	763.676401849382	132.349126620934	HF	HF	HF	LF	LF	0
1		TestProc	HF	pattern	palace	string	faraway	groin	121	340	191	276	49	750	5	groin	49	1182.86692028084	731.015229964022	703.191942669732	149.122951685637	763.676401849382	917.650873379066	442.191241852691	483.188614692939	1141.88383208911	262.576388403797	HF	HF	HF	LF	LF	0
1		TestProc	HF	vision	bedside	supply	hangman	guest	17	87	153	221	284	750	3	supply	153	956.948681889095	142.478097614786	1239.45181390183	504.065617502822	1021.59619989582	881.402609675347	577.576388403797	826.883832089109	451.881709489601	428.231241760133	HF	LF	HF	LF	HF	4
1		TestProc	LF	ringing	varsity	pizza	seagull	ammonia	216	311	25	86	154	500	1	ringing	216	604.885899083011	848.606797749979	538.116167910891	262.576388403797	1009.04730469628	162.47688518534	1239.02562010393	497.09741050235	1015.34845871563	884.517618519667	HF	LF	HF	LF	LF	8
1		TestProc	HF	suspect	jugular	slave	voice	quake	150	216	20	86	284	750	4	voice	86	1040	871.410161513776	604.885899083011	848.606797749979	976.808057330268	149.122951685637	1239.02562010393	497.09741050235	451.881709489601	428.231241760133	HF	LF	HF	HF	LF	3
1		TestProc	HF	dining	humor	possum	plane	galley	108	170	317	36	231	1000	5	galley	231	1220.42260651806	648.606797749979	909.459271066772	918.923101204883	567.200655975001	232.458519352332	1075.11410091699	201.393202250021	529.141615417212	776.728156419935	HF	HF	LF	HF	LF	1
1		TestProc	LF	fence	plight	setback	advice	baboon	253	89	26	314	165	1000	2	plight	89	457.478097614786	641.948681889095	1239.93907806256	518.019037425087	1015.34845871563	165.482381480333	552.264079864539	247.136651816401	943.527618041008	911.370330515627	HF	LF	LF	HF	LF	7
1		TestProc	LF	statute	pitch	granite	guide	kiddie	205	347	278	143	59	750	4	guide	143	670.95269530372	887.52311481466	750.019578262454	135.251974085906	443.892772503372	469.330759615974	1080.72600926082	844.454204018917	1182.86692028084	318.984770035978	LF	HF	LF	HF	LF	4
1		TestProc	LF	admiral	cousin	jiffy	kingpin	mower	349	81	147	286	223	750	3	jiffy	147	763.676401849382	132.349126620934	1235.07533623806	462.426213983908	1057.85561400601	860.46822717817	455.495321624672	414.7450576732	567.200655975001	817.541480647668	HF	HF	LF	LF	LF	9
1		TestProc	HF	scotch	tenure	bronco	honey	service	47	189	258	128	319	500	3	bronco	258	1132.54148064767	252.200655975001	777.426213983908	920.075336238055	448.740959706478	608.164676327104	1155.20430144269	771.264590130263	577.576388403797	223.116167910891	HF	LF	LF	HF	HF	5
1		TestProc	LF	voltage	object	mater	geese	coffee	180	93	250	30	315	500	3	mater	250	840	925	1239.45181390183	545.934382497177	464.122951685637	661.808057330268	1040	178.589838486224	557.157287525381	242.157287525381	LF	HF	LF	LF	HF	3
1		TestProc	LF	kickoff	bazaar	column	outline	route	226	100	293	164	25	1000	4	outline	164	552.26407986454	802.863348183599	1233.92310120488	594.459271066772	471.798058619024	368.707548604291	950.2549423268	909.504678375327	1009.04730469628	162.47688518534	LF	LF	HF	LF	HF	1
1		TestProc	LF	traitor	shank	trait	ghoul	weight	273	204	58	340	135	500	5	weight	135	440.54818609817	504.065617502822	677.30534276968	890.41818305704	1179.21923846257	313.032294306718	703.191942669732	149.122951685637	1122.84271247462	807.842712474619	HF	LF	LF	LF	HF	6
1		TestProc	HF	sitcom	rowing	coward	sense	factory	306	225	78	16	151	750	1	sitcom	306	516.393202250021	289.885899083011	557.157287525381	807.842712474619	1231.25904029352	441.835323672896	950.2549423268	140.495321624672	1033.92384809853	874.847882855758	LF	LF	HF	HF	HF	9
1		TestProc	HF	culture	railway	shirt	staple	monster	104	311	181	242	19	1000	2	railway	311	1228.1182905104	621.768758239867	538.116167910891	262.576388403797	833.019037425087	924.939078062557	486.820962856429	712.788625114356	970.227261782863	146.792569760273	HF	LF	HF	LF	HF	4
1		TestProc	HF	plaque	custody	effort	corpse	cuisine	325	191	55	125	254	500	1	plaque	325	610.569425459581	197.339182284403	763.676401849382	917.650873379066	1167.6608177156	295.569425459582	1167.6608177156	754.430574540418	455.495321624672	635.2549423268	LF	HF	HF	HF	LF	6
1		TestProc	HF	wretch	alcohol	reward	actin	baron	359	215	278	63	142	500	5	baron	142	833.019037425086	125.060921937443	610.569425459582	852.660817715597	443.892772503372	469.330759615974	1196.40260967535	343.403800104181	1086.26459013026	840.204301442689	LF	HF	HF	LF	HF	7
1		BreakProc	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1		TestProc	LF	blowout	casino	raffle	missile	hearse	251	326	170	106	33	500	3	raffle	170	461.792569760273	655.227261782863	616.322838611701	193.384970977983	909.459271066772	918.923101204883	1224.50467837533	635.2549423268	1057.85561400601	189.53177282183	LF	HF	LF	HF	LF	4
1		TestProc	HF	baptism	detox	whiskey	battle	suite	245	37	112	179	307	500	4	battle	179	477.47688518534	694.04730469628	1080.72600926082	205.545795981083	1210.87354182671	674.842637366365	846.980962574913	924.939078062557	520.545795981083	284.273990739181	LF	LF	HF	HF	HF	9
1		TestProc	LF	death	eunuch	manure	person	brewery	307	158	243	22	85	500	5	brewery	85	520.545795981083	284.273990739181	989.842637366365	895.873541826715	483.597390324653	706.596199895819	989.842637366365	154.126458173285	1238.4778792367	490.137702900937	HF	LF	LF	HF	LF	7
1		TestProc	HF	heaven	island	darling	empathy	stance	223	156	307	10	79	750	1	heaven	223	567.200655975001	817.541480647668	1002.69465723032	890.41818305704	520.545795981083	284.273990739181	909.459271066772	131.076898795117	1232.65087337907	448.676401849382	HF	HF	HF	LF	LF	0
1		TestProc	LF	uproar	episode	noise	holder	ringer	152	303	88	241	15	750	4	holder	241	1027.78862511436	878.179037143571	504.53177282183	307.144385993989	1239.75633080764	511.040201319	490.152117144242	718.923848098535	943.527618041008	138.629669484373	LF	HF	HF	LF	LF	5
1		TestProc	LF	fishing	methane	aroma	pooch	morning	110	250	34	178	320	1000	5	morning	320	1215.87704831436	661.808057330268	464.122951685637	661.808057330268	1063.6771613883	193.384970977983	853.959798681	924.756330807638	582.884956125384	218.582222752409	HF	LF	LF	LF	HF	6
