Weight	Nested	Procedure	dom_freq	word1	word2	word3	word4	word5	angle1	angle2	angle3	angle4	angle5	duration	target_word_place	target_word	target_angle	x1	y1	x2	y2	x3	y3	x4	y4	x5	y5	freq1	freq2	freq3	freq4	freq5	freq_config
1		TestProc	LF	symptom	cleanup	whatnot	holly	pumpkin	119	258	321	40	185	500	2	cleanup	258	1189.84788285576	718.923848098535	448.740959706478	608.164676327104	588.271843580065	214.141615417212	1097.11504387462	218.582222752409	805.137702900937	923.477879236698	LF	LF	LF	HF	HF	0
1		TestProc	LF	groin	concept	glare	avenue	midterm	81	291	214	16	151	750	1	groin	81	1235.07533623806	462.426213983908	466.567829401119	381.65282018188	616.322838611701	856.615029022017	950.2549423268	140.495321624672	1033.92384809853	874.847882855758	LF	HF	LF	HF	LF	4
1		TestProc	LF	glucose	mailing	guide	footing	metal	39	103	265	338	200	750	5	metal	200	1091.72815641993	214.141615417212	1229.74802591409	614.980421737546	441.522120763302	559.862297099063	690.157362633635	154.126458173285	703.191942669732	900.877048314363	LF	LF	HF	LF	HF	1
1		TestProc	HF	animal	papaya	decor	pulse	profit	269	56	138	204	341	750	2	papaya	56	440.060921937443	531.980962574913	1171.61502902202	301.322838611701	1107.65224254354	822.257930190958	677.30534276968	890.41818305704	709.772738217137	146.792569760273	HF	LF	LF	HF	HF	5
1		TestProc	LF	laundry	benefit	spouse	fluff	collie	127	59	262	200	350	500	5	collie	350	1159.45420401892	765.726009260819	1182.86692028084	318.984770035978	443.892772503372	580.669240384026	703.191942669732	900.877048314363	770.540728933227	131.076898795117	HF	HF	LF	LF	LF	9
1		TestProc	HF	group	chapter	busboy	number	intro	144	206	268	331	42	750	5	intro	42	1075.11410091699	848.606797749979	664.651541284369	884.517618519667	440.243669192362	538.959798681001	646.076151901465	175.152117144242	1107.65224254354	227.742069809042	HF	HF	LF	HF	LF	1
1		TestProc	HF	cabin	garden	toolbox	removal	dancer	15	222	148	86	312	1000	4	removal	86	943.527618041008	138.629669484373	572.347757456457	822.257930190958	1051.96770569328	864.21923846257	1239.02562010393	497.09741050235	542.742069809042	257.347757456457	HF	HF	LF	LF	HF	2
1		TestProc	HF	nation	limit	vodka	beanie	perch	269	135	2	197	63	750	3	vodka	2	440.060921937443	531.980962574913	1122.84271247462	807.842712474619	853.959798681	125.243669192362	723.051318110905	907.521902385214	1196.40260967535	343.403800104181	HF	HF	HF	LF	LF	0
1		TestProc	LF	weekend	dragon	tanker	anthrax	cider	176	98	322	251	31	1000	5	cider	31	867.90258949765	924.02562010393	1236.10722749663	580.669240384026	593.735409869736	209.795698557311	461.792569760273	655.227261782863	1046.01522996402	182.133079719155	HF	HF	LF	LF	LF	9
1		TestProc	HF	borough	office	wedding	heart	necktie	268	69	141	204	349	1000	2	office	69	440.243669192362	538.959798681001	1213.43217059888	381.65282018188	1091.72815641994	835.858384582788	677.30534276968	890.41818305704	763.676401849382	132.349126620934	LF	HF	HF	HF	LF	6
1		TestProc	HF	choice	larynx	member	badge	mockery	191	63	351	125	260	750	4	badge	125	763.676401849382	917.650873379066	1196.40260967535	343.403800104181	777.426213983908	129.924663761945	1167.6608177156	754.430574540418	446.076898795117	594.459271066772	HF	LF	HF	HF	LF	3
1		TestProc	LF	chance	arsenic	faraway	throat	mound	16	153	306	89	223	750	3	faraway	306	950.2549423268	140.495321624672	1021.59619989582	881.402609675347	516.393202250021	289.885899083011	1239.93907806256	518.019037425087	567.200655975001	817.541480647668	HF	LF	LF	HF	LF	7
1		TestProc	HF	ration	whiskey	scamp	angle	pocket	148	62	285	352	215	1000	1	ration	148	1051.96770569328	864.21923846257	1193.17903714357	337.211374885644	453.629669484373	421.472381958992	784.330759615974	128.892772503372	610.569425459582	852.660817715597	LF	HF	LF	HF	HF	8
1		TestProc	HF	wizard	taboo	darling	beauty	summary	303	93	221	158	21	1000	3	darling	221	504.53177282183	307.144385993989	1239.45181390183	545.934382497177	577.576388403797	826.883832089109	989.842637366365	895.873541826715	983.34717981812	151.567829401119	HF	LF	HF	HF	LF	3
1		TestProc	LF	captain	stooge	esteem	cooking	atheist	112	31	250	186	324	500	4	cooking	186	1210.87354182671	674.842637366365	1046.01522996402	182.133079719155	464.122951685637	661.808057330268	798.188614692939	922.808758147309	604.885899083011	201.393202250021	HF	LF	LF	HF	LF	7
1		TestProc	LF	ballot	twist	cancer	artwork	chore	3	68	286	139	221	500	3	cancer	286	860.934382497178	125.54818609817	1210.87354182671	375.157362633635	455.495321624672	414.7450576732	1102.4236115962	826.883832089109	577.576388403797	826.883832089109	LF	HF	HF	LF	LF	5
1		TestProc	LF	libido	lemon	teacher	speck	rigging	6	215	301	141	80	750	4	speck	141	881.811385307061	127.191241852691	610.569425459582	852.660817715597	497.133079719155	318.984770035978	1091.72815641994	835.858384582788	1233.92310120488	455.540728933228	LF	HF	HF	LF	LF	5
1		TestProc	HF	blood	psycho	socket	crowbar	fellow	270	355	60	198	131	500	4	crowbar	198	440	525	805.137702900937	126.522120763302	1186.41016151378	325	716.393202250021	905.422606518061	1141.88383208911	787.423611596203	HF	HF	LF	LF	HF	2
1		TestProc	HF	rocket	garter	grave	dossier	bargain	3	227	302	161	93	500	2	garter	227	860.934382497178	125.54818609817	547.458519352332	797.799344025	500.78076153743	313.032294306718	970.227261782863	903.207430239727	1239.45181390183	545.934382497177	HF	LF	HF	LF	HF	4
1		TestProc	LF	stair	trader	control	bearer	sample	213	16	152	84	292	500	1	stair	213	622.144385993989	860.46822717817	950.2549423268	140.495321624672	1027.78862511436	878.179037143571	1237.80875814731	483.188614692939	469.126458173285	375.157362633635	LF	LF	HF	LF	HF	1
1		TestProc	HF	prodigy	quake	general	bowling	shower	337	255	41	110	189	750	1	prodigy	337	683.70754860429	156.798058619024	453.629669484373	628.527618041008	1102.4236115962	223.116167910891	1215.87704831436	661.808057330268	777.426213983908	920.075336238055	LF	LF	HF	HF	HF	9
1		TestProc	LF	hotline	hickory	teeth	priest	tempo	302	140	79	228	6	1000	4	priest	228	500.78076153743	313.032294306718	1097.11504387462	831.417777247591	1232.65087337907	448.676401849382	542.742069809042	792.652242543543	881.811385307061	127.191241852691	LF	LF	HF	HF	LF	2
1		TestProc	LF	seaweed	shadow	sabbath	bronco	locker	134	195	38	263	331	1000	3	sabbath	38	1127.73592013546	802.863348183599	736.472381958992	911.370330515627	1086.26459013026	209.795698557311	442.981539343471	573.747737362059	646.076151901465	175.152117144242	LF	HF	LF	LF	HF	3
1		TestProc	LF	salad	fossil	water	racism	crusher	99	160	234	304	20	750	2	fossil	160	1235.07533623806	587.573786016092	976.808057330268	900.877048314363	516.393202250021	760.114100916989	508.384970977983	301.322838611702	976.808057330268	149.122951685637	HF	LF	HF	LF	LF	8
1		TestProc	HF	urgency	forest	mayor	tasting	coast	306	172	103	25	237	500	5	coast	237	516.393202250021	289.885899083011	895.669240384026	921.107227496628	1229.74802591409	614.980421737546	1009.04730469628	162.47688518534	504.53177282183	742.855614006011	LF	HF	HF	LF	HF	7
1		TestProc	LF	deposit	foxtrot	vector	railing	partner	52	202	119	338	272	1000	2	foxtrot	202	1155.20430144269	278.735409869737	690.157362633635	895.873541826715	1189.84788285576	718.923848098535	690.157362633635	154.126458173285	440.243669192362	511.040201318999	HF	LF	LF	LF	HF	6
1		TestProc	HF	bellman	weather	phooey	phase	grief	37	172	103	245	312	500	1	bellman	37	1080.72600926082	205.545795981083	895.669240384026	921.107227496628	1229.74802591409	614.980421737546	477.47688518534	694.04730469628	542.742069809042	257.347757456457	LF	HF	LF	HF	HF	8
1		TestProc	HF	canopy	safety	drink	spirit	rabble	189	127	326	27	265	500	3	drink	326	777.426213983908	920.075336238055	1159.45420401892	765.726009260819	616.322838611701	193.384970977983	1021.59619989582	168.597390324653	441.522120763302	559.862297099063	LF	HF	HF	HF	LF	6
