Weight	Nested	Procedure	freq	word1	word2	word3	word4	word5	angle1	angle2	angle3	angle4	angle5	duration	target_word_place	target_word	target_angle	x1	y1	x2	y2	x3	y3	x4	y4	x5	y5
1		TestProc	HF	company	party	wheel	owner	whiskey	23	105	250	322	175	500	4	owner	322	996.292451395709	156.798058619024	1226.37033051563	628.527618041008	464.122951685637	661.808057330268	593.735409869736	209.795698557311	874.862297099063	923.477879236698
1		TestProc	LF	piranha	rampage	plank	gentry	rowing	98	247	30	326	169	500	1	piranha	98	1236.10722749663	580.669240384026	471.798058619024	681.29245139571	1040	178.589838486224	616.322838611701	193.384970977983	916.323598150618	917.650873379066
1		TestProc	LF	density	crumb	sheik	radium	milking	16	81	301	229	152	500	2	crumb	81	950.2549423268	140.495321624672	1235.07533623806	462.426213983908	497.133079719155	318.984770035978	538.116167910891	787.423611596203	1027.78862511436	878.179037143571
1		TestProc	LF	gloom	gateway	forum	steamer	cartel	224	129	359	64	298	1000	4	steamer	64	562.136651816401	812.73592013546	1150.85838458279	776.728156419935	833.019037425086	125.060921937443	1199.51761851967	349.651541284369	486.820962856429	337.211374885644
1		TestProc	HF	radar	guitar	spring	pumpkin	dream	87	7	159	220	297	500	5	dream	297	1239.45181390183	504.065617502822	888.747737362059	127.981539343471	983.34717981812	898.432170598881	582.884956125384	831.417777247591	483.597390324653	343.403800104181
1		TestProc	LF	forgery	rhino	banjo	caper	raisin	257	37	327	125	193	1000	3	banjo	327	450.251974085906	614.980421737546	1080.72600926082	205.545795981083	622.144385993989	189.53177282183	1167.6608177156	754.430574540418	750.019578262454	914.748025914094
1		TestProc	HF	prize	squad	science	budget	trick	17	243	102	167	305	750	5	trick	305	956.948681889095	142.478097614786	483.597390324653	706.596199895819	1231.25904029352	608.164676327104	929.980421737546	914.748025914094	512.339182284403	295.569425459582
1		TestProc	HF	cheese	ability	ground	alarm	letter	234	172	325	103	26	500	2	ability	172	516.393202250021	760.114100916989	895.669240384026	921.107227496628	610.569425459581	197.339182284403	1229.74802591409	614.980421737546	1015.34845871563	165.482381480333
1		TestProc	LF	booger	chaser	billing	suede	maggot	162	28	264	327	100	500	3	billing	264	963.606797749979	905.422606518061	1027.78862511436	171.820962856429	442.191241852691	566.811385307061	622.144385993989	189.53177282183	1233.92310120488	594.459271066772
1		TestProc	LF	docket	segment	nacho	wrapper	hotline	45	326	262	180	108	750	5	hotline	108	1122.84271247462	242.157287525381	616.322838611701	193.384970977983	443.892772503372	580.669240384026	840	925	1220.42260651806	648.606797749979
1		TestProc	LF	revolt	petunia	catfish	custard	ethic	110	261	328	176	46	750	4	custard	176	1215.87704831436	661.808057330268	444.924663761945	587.573786016092	628.032294306718	185.78076153743	867.90258949765	924.02562010393	1127.73592013546	247.136651816401
1		TestProc	HF	county	hatch	script	passion	trauma	199	138	275	74	346	750	3	script	275	709.772738217137	903.207430239727	1107.65224254354	822.257930190958	441.522120763302	490.137702900937	1224.50467837533	414.7450576732	743.231241760133	136.881709489601
1		TestProc	LF	layaway	gander	guzzler	railing	quarry	178	11	309	243	111	1000	5	quarry	111	853.959798681	924.756330807638	916.323598150618	132.349126620934	529.141615417212	273.271843580065	483.597390324653	706.596199895819	1213.43217059888	668.34717981812
1		TestProc	HF	collar	voice	butter	crush	reason	307	33	169	101	243	1000	1	collar	307	520.545795981083	284.273990739181	1057.85561400601	189.53177282183	916.323598150618	917.650873379066	1232.65087337907	601.323598150618	483.597390324653	706.596199895819
1		TestProc	LF	lowlife	mural	invoice	chrome	aorta	206	58	269	142	341	1000	2	mural	58	664.651541284369	884.517618519667	1179.21923846257	313.032294306718	440.060921937443	531.980962574913	1086.26459013026	840.204301442689	709.772738217137	146.792569760273
1		TestProc	HF	model	money	beard	summer	crown	165	26	229	87	319	1000	5	crown	319	943.527618041008	911.370330515627	1015.34845871563	165.482381480333	538.116167910891	787.423611596203	1239.45181390183	504.065617502822	577.576388403797	223.116167910891
1		TestProc	LF	conduit	pimple	canon	vicar	diagram	178	112	319	48	249	750	3	canon	319	853.959798681	924.756330807638	1210.87354182671	674.842637366365	577.576388403797	223.116167910891	1137.25793019096	257.347757456457	466.567829401119	668.34717981812
1		TestProc	HF	traffic	street	studio	supply	poker	269	49	136	208	331	1000	3	studio	136	440.060921937443	531.980962574913	1141.88383208911	262.576388403797	1117.8633481836	812.73592013546	652.211374885644	878.179037143571	646.076151901465	175.152117144242
1		TestProc	LF	faker	pouch	faucet	stripe	scurvy	210	301	136	74	9	750	1	faker	210	640	871.410161513775	497.133079719155	318.984770035978	1117.8633481836	812.73592013546	1224.50467837533	414.7450576732	902.573786016092	129.924663761945
1		TestProc	LF	cadaver	hammock	heifer	guild	talker	183	249	313	102	24	500	4	guild	102	819.065617502823	924.45181390183	466.567829401119	668.34717981812	547.458519352332	252.200655975001	1231.25904029352	608.164676327104	1002.69465723032	159.58181694296
1		TestProc	LF	plaid	drinker	talon	fluke	shroud	96	318	31	158	227	500	5	shroud	227	1237.80875814731	566.811385307061	572.347757456457	227.742069809042	1046.01522996402	182.133079719155	989.842637366365	895.873541826715	547.458519352332	797.799344025
1		TestProc	HF	teeth	match	attack	breath	light	181	330	105	44	242	500	3	attack	105	833.019037425087	924.939078062557	640	178.589838486225	1226.37033051563	628.527618041008	1117.8633481836	237.264079864539	486.820962856429	712.788625114356
1		TestProc	HF	study	spirit	dough	pattern	square	24	180	101	316	250	500	1	study	24	1002.69465723032	159.58181694296	840	925	1232.65087337907	601.323598150618	562.136651816401	237.26407986454	464.122951685637	661.808057330268
1		TestProc	HF	opera	meaning	grief	network	nature	25	101	248	309	179	1000	2	meaning	101	1009.04730469628	162.47688518534	1232.65087337907	601.323598150618	469.126458173285	674.842637366365	529.141615417212	273.271843580065	846.980962574913	924.939078062557
1		TestProc	LF	drought	kickoff	outing	clasp	winch	108	42	258	169	330	750	2	kickoff	42	1220.42260651806	648.606797749979	1107.65224254354	227.742069809042	448.740959706478	608.164676327104	916.323598150618	917.650873379066	640	178.589838486225
1		TestProc	HF	bible	knife	beach	disease	revenge	215	148	9	80	298	750	4	disease	80	610.569425459582	852.660817715597	1051.96770569328	864.21923846257	902.573786016092	129.924663761945	1233.92310120488	455.540728933228	486.820962856429	337.211374885644
1		TestProc	HF	dollar	advice	screen	meeting	society	200	343	44	272	122	750	2	advice	343	703.191942669732	900.877048314363	723.051318110906	142.478097614786	1117.8633481836	237.264079864539	440.243669192362	511.040201318999	1179.21923846257	736.967705693282
1		TestProc	LF	crowbar	geese	leech	cyanide	bugler	55	132	279	346	218	1000	1	crowbar	55	1167.6608177156	295.569425459582	1137.25793019096	792.652242543543	444.924663761945	462.426213983908	743.231241760133	136.881709489601	593.735409869737	840.204301442689
1		TestProc	HF	cigar	union	truth	action	article	288	357	214	145	74	1000	4	action	145	459.577393481939	401.393202250021	819.065617502822	125.54818609817	616.322838611701	856.615029022017	1069.43057454042	852.660817715597	1224.50467837533	414.7450576732
1		TestProc	HF	singer	bureau	culture	butler	defense	312	251	186	27	96	750	1	singer	312	542.742069809042	257.347757456457	461.792569760273	655.227261782863	798.188614692939	922.808758147309	1021.59619989582	168.597390324653	1237.80875814731	566.811385307061
1		BreakProc	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1		TestProc	LF	frisbee	matinee	stickup	stooge	nylon	342	178	111	45	248	500	3	stickup	111	716.393202250021	144.577393481939	853.959798681	924.756330807638	1213.43217059888	668.34717981812	1122.84271247462	242.157287525381	469.126458173285	674.842637366365
1		TestProc	HF	torture	academy	suite	vampire	place	357	204	61	289	135	1000	4	vampire	289	819.065617502822	125.54818609817	677.30534276968	890.41818305704	1189.84788285576	331.076151901465	461.792569760273	394.772738217137	1122.84271247462	807.842712474619
1		TestProc	LF	plaque	candor	podium	deceit	amour	335	110	49	180	249	1000	2	candor	110	670.95269530372	162.47688518534	1215.87704831436	661.808057330268	1141.88383208911	262.576388403797	840	925	466.567829401119	668.34717981812
1		TestProc	HF	object	heart	stone	people	brother	267	196	335	110	42	750	5	brother	42	440.54818609817	545.934382497178	729.7450576732	909.504678375328	670.95269530372	162.47688518534	1215.87704831436	661.808057330268	1107.65224254354	227.742069809042
1		TestProc	LF	wharf	crusher	crybaby	dearie	cowgirl	161	35	99	309	237	750	5	cowgirl	237	970.227261782863	903.207430239727	1069.43057454042	197.339182284403	1235.07533623806	587.573786016092	529.141615417212	273.271843580065	504.53177282183	742.855614006011
1		TestProc	HF	liberty	staff	prayer	chill	mouse	261	187	61	122	344	500	1	liberty	261	444.924663761945	587.573786016092	791.252262637941	922.018460656529	1189.84788285576	331.076151901465	1179.21923846257	736.967705693282	729.7450576732	140.495321624673
1		TestProc	LF	quail	louse	reptile	lotto	commune	187	25	314	252	120	500	2	louse	25	791.252262637941	922.018460656529	1009.04730469628	162.47688518534	552.264079864539	247.136651816401	459.577393481939	648.606797749979	1186.41016151378	725
1		TestProc	LF	manure	hamper	heroine	wrinkle	baptism	290	360	214	70	144	1000	4	wrinkle	70	464.122951685637	388.191942669733	840	125	616.322838611701	856.615029022017	1215.87704831436	388.191942669732	1075.11410091699	848.606797749979
1		TestProc	HF	freak	tattoo	fantasy	piano	vehicle	30	258	101	319	165	500	3	fantasy	101	1040	178.589838486224	448.740959706478	608.164676327104	1232.65087337907	601.323598150618	577.576388403797	223.116167910891	943.527618041008	911.370330515627
1		TestProc	LF	lithium	fossil	stamina	tactic	incense	154	310	81	235	19	750	3	stamina	81	1015.34845871563	884.517618519667	533.582222752409	267.884956125384	1235.07533623806	462.426213983908	512.339182284403	754.430574540419	970.227261782863	146.792569760273
1		TestProc	HF	detail	perfume	finger	border	leather	57	187	250	355	126	500	5	leather	126	1175.46822717817	307.144385993989	791.252262637941	922.018460656529	464.122951685637	661.808057330268	805.137702900937	126.522120763302	1163.60679774998	760.114100916989
1		TestProc	LF	famine	suntan	voltage	spiral	zillion	336	43	246	184	120	500	4	spiral	184	677.30534276968	159.58181694296	1112.799344025	232.458519352332	474.58181694296	687.69465723032	812.09741050235	924.02562010393	1186.41016151378	725
1		TestProc	HF	backup	artist	lover	track	problem	302	103	37	236	167	750	3	lover	37	500.78076153743	313.032294306718	1229.74802591409	614.980421737546	1080.72600926082	205.545795981083	508.384970977983	748.677161388299	929.980421737546	914.748025914094
1		TestProc	HF	drink	vision	crystal	faith	subway	245	178	108	314	37	750	2	vision	178	477.47688518534	694.04730469628	853.959798681	924.756330807638	1220.42260651806	648.606797749979	552.264079864539	247.136651816401	1080.72600926082	205.545795981083
1		TestProc	HF	night	marshal	vault	steam	motel	23	321	246	98	172	500	2	marshal	321	996.292451395709	156.798058619024	588.271843580065	214.141615417212	474.58181694296	687.69465723032	1236.10722749663	580.669240384026	895.669240384026	921.107227496628
1		TestProc	LF	pebble	zephyr	ledger	rooftop	piston	220	58	293	355	147	1000	5	piston	147	582.884956125384	831.417777247591	1179.21923846257	313.032294306718	471.798058619024	368.707548604291	805.137702900937	126.522120763302	1057.85561400601	860.46822717817
1		TestProc	LF	rowboat	bugle	suitor	caterer	stair	128	199	51	335	268	750	4	caterer	335	1155.20430144269	771.264590130263	709.772738217137	903.207430239727	1150.85838458279	273.271843580065	670.95269530372	162.47688518534	440.243669192362	538.959798681001
1		TestProc	HF	fraud	nurse	charm	assault	tower	140	208	72	284	345	1000	3	charm	72	1097.11504387462	831.417777247591	652.211374885644	878.179037143571	1220.42260651806	401.393202250021	451.881709489601	428.231241760133	736.472381958992	138.629669484373
1		TestProc	LF	hideout	heresy	hitter	biggie	dioxide	231	317	19	92	154	750	1	hideout	231	529.141615417212	776.728156419935	567.200655975001	232.458519352332	970.227261782863	146.792569760273	1239.75633080764	538.959798681	1015.34845871563	884.517618519667
1		TestProc	HF	price	clown	cattle	woman	officer	150	284	216	345	89	500	4	woman	345	1040	871.410161513776	451.881709489601	428.231241760133	604.885899083011	848.606797749979	736.472381958992	138.629669484373	1239.93907806256	518.019037425087
1		TestProc	HF	comment	partner	ocean	jewelry	style	67	192	129	359	261	750	4	jewelry	359	1208.20194138098	368.70754860429	756.835323672896	916.259040293522	1150.85838458279	776.728156419935	833.019037425086	125.060921937443	444.924663761945	587.573786016092
1		TestProc	LF	lingo	donut	bellman	faction	brood	125	257	195	46	325	1000	1	lingo	125	1167.6608177156	754.430574540418	450.251974085906	614.980421737546	736.472381958992	911.370330515627	1127.73592013546	247.136651816401	610.569425459581	197.339182284403
1		TestProc	HF	force	dessert	pencil	speed	general	125	335	187	251	50	1000	5	general	50	1167.6608177156	754.430574540418	670.95269530372	162.47688518534	791.252262637941	922.018460656529	461.792569760273	655.227261782863	1146.41777724759	267.884956125384
1		TestProc	LF	blazer	urgency	hatchet	nitro	wedlock	102	182	326	34	256	500	1	blazer	102	1231.25904029352	608.164676327104	826.040201319	924.756330807638	616.322838611701	193.384970977983	1063.6771613883	193.384970977983	451.881709489601	621.768758239867
1		TestProc	LF	thinker	nugget	phobia	gunmen	climax	11	293	223	82	155	750	2	nugget	293	916.323598150618	132.349126620934	471.798058619024	368.707548604291	567.200655975001	817.541480647668	1236.10722749663	469.330759615974	1009.04730469628	887.52311481466
1		TestProc	HF	weight	nerve	credit	agent	writer	201	133	68	279	360	1000	2	nerve	133	696.65282018188	898.432170598881	1132.54148064767	797.799344024999	1210.87354182671	375.157362633635	444.924663761945	462.426213983908	840	125
1		TestProc	HF	mirror	outfit	country	prince	member	323	100	259	32	169	1000	1	mirror	323	599.273990739181	205.545795981083	1233.92310120488	594.459271066772	447.349126620934	601.323598150618	1051.96770569328	185.78076153743	916.323598150618	917.650873379066
1		TestProc	HF	hundred	fridge	cabin	island	truck	99	175	313	252	33	750	1	hundred	99	1235.07533623806	587.573786016092	874.862297099063	923.477879236698	547.458519352332	252.200655975001	459.577393481939	648.606797749979	1057.85561400601	189.53177282183
1		TestProc	LF	tenor	kappa	muffler	deficit	rubble	238	46	338	174	113	500	5	rubble	113	500.78076153743	736.967705693282	1127.73592013546	247.136651816401	690.157362633635	154.126458173285	881.811385307062	922.808758147309	1208.20194138098	681.292451395709
1		TestProc	LF	fanatic	finesse	railway	ferret	aunty	220	76	283	5	144	1000	3	railway	283	582.884956125384	831.417777247591	1228.1182905104	428.231241760133	450.251974085906	435.019578262454	874.862297099063	126.522120763302	1075.11410091699	848.606797749979
1		BreakProc	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1		TestProc	HF	stake	project	youth	cruise	salary	58	138	283	344	201	750	3	youth	283	1179.21923846257	313.032294306718	1107.65224254354	822.257930190958	450.251974085906	435.019578262454	729.7450576732	140.495321624673	696.65282018188	898.432170598881
1		TestProc	HF	pardon	talent	winner	payment	percent	205	289	134	354	68	750	5	percent	68	670.95269530372	887.52311481466	461.792569760273	394.772738217137	1127.73592013546	802.863348183599	798.188614692939	127.191241852691	1210.87354182671	375.157362633635
1		TestProc	HF	relief	delay	metal	champ	request	71	214	356	136	295	750	4	champ	136	1218.20743023973	394.772738217137	616.322838611701	856.615029022017	812.09741050235	125.97437989607	1117.8633481836	812.73592013546	477.47688518534	355.95269530372
1		TestProc	LF	jackal	tycoon	navel	brook	livery	230	159	292	83	8	500	3	navel	292	533.582222752409	782.115043874616	983.34717981812	898.432170598881	469.126458173285	375.157362633635	1237.01846065653	476.252262637941	895.669240384026	128.892772503372
1		TestProc	LF	flask	sitcom	enzyme	goner	sewage	65	296	1	211	136	1000	2	sitcom	296	1202.52311481466	355.95269530372	480.482381480333	349.651541284369	846.980962574913	125.060921937443	633.984770035978	867.866920280845	1117.8633481836	812.73592013546
1		TestProc	HF	bunny	slave	history	curse	abuse	115	189	347	54	253	1000	4	curse	54	1202.52311481466	694.04730469628	777.426213983908	920.075336238055	750.019578262454	135.251974085906	1163.60679774998	289.885899083011	457.478097614786	641.948681889095
1		TestProc	LF	adder	inhaler	groupie	sedan	bouncer	349	124	213	286	55	750	4	sedan	286	763.676401849382	132.349126620934	1171.61502902202	748.677161388299	622.144385993989	860.46822717817	455.495321624672	414.7450576732	1167.6608177156	295.569425459582
1		TestProc	LF	slammer	racism	adviser	jeweler	statute	239	169	318	106	34	750	1	slammer	239	497.133079719155	731.015229964022	916.323598150618	917.650873379066	572.347757456457	227.742069809042	1224.50467837533	635.2549423268	1063.6771613883	193.384970977983
1		TestProc	HF	weather	silence	moron	virgin	ticket	270	334	42	202	138	500	5	ticket	138	440	525	664.651541284369	165.482381480333	1107.65224254354	227.742069809042	690.157362633635	895.873541826715	1107.65224254354	822.257930190958
1		TestProc	HF	brandy	river	lawyer	bargain	couple	337	254	112	50	183	500	4	bargain	50	683.70754860429	156.798058619024	455.495321624672	635.2549423268	1210.87354182671	674.842637366365	1146.41777724759	267.884956125384	819.065617502823	924.45181390183
1		TestProc	HF	message	dancer	trace	cable	pilot	54	115	281	219	346	500	1	message	54	1163.60679774998	289.885899083011	1202.52311481466	694.04730469628	447.349126620934	448.676401849382	588.271843580065	835.858384582788	743.231241760133	136.881709489601
1		TestProc	LF	sparkle	taboo	silicon	phooey	analogy	360	195	128	296	65	500	2	taboo	195	840	125	736.472381958992	911.370330515627	1155.20430144269	771.264590130263	480.482381480333	349.651541284369	1202.52311481466	355.95269530372
1		TestProc	LF	trough	miner	gazette	uplink	iodine	278	208	4	146	83	1000	5	iodine	83	443.892772503372	469.330759615974	652.211374885644	878.179037143571	867.90258949765	125.97437989607	1063.6771613883	856.615029022017	1237.01846065653	476.252262637941
1		TestProc	HF	table	support	machine	candy	profit	175	113	46	345	266	1000	3	machine	46	874.862297099063	923.477879236698	1208.20194138098	681.292451395709	1127.73592013546	247.136651816401	736.472381958992	138.629669484373	440.97437989607	552.90258949765
1		TestProc	LF	fatigue	trait	avocado	beetle	footing	348	199	269	136	64	1000	3	avocado	269	756.835323672896	133.740959706478	709.772738217137	903.207430239727	440.060921937443	531.980962574913	1117.8633481836	812.73592013546	1199.51761851967	349.651541284369
1		TestProc	LF	bonsai	rabble	healer	chuckle	hickory	153	29	90	325	232	750	3	healer	90	1021.59619989582	881.402609675347	1033.92384809853	175.152117144242	1240	525	610.569425459581	197.339182284403	524.795698557311	771.264590130263
1		TestProc	HF	guard	soccer	juice	number	traitor	52	339	269	208	134	500	3	juice	269	1155.20430144269	278.735409869737	696.65282018188	151.567829401119	440.060921937443	531.980962574913	652.211374885644	878.179037143571	1127.73592013546	802.863348183599
1		TestProc	HF	shadow	agency	wound	cookie	monkey	100	326	30	202	263	1000	1	shadow	100	1233.92310120488	594.459271066772	616.322838611701	193.384970977983	1040	178.589838486224	690.157362633635	895.873541826715	442.981539343471	573.747737362059
1		TestProc	LF	valor	crease	paging	imagery	optic	128	48	341	274	202	500	4	imagery	274	1155.20430144269	771.264590130263	1137.25793019096	257.347757456457	709.772738217137	146.792569760273	440.97437989607	497.09741050235	690.157362633635	895.873541826715
1		TestProc	HF	concept	chick	cream	mistake	custody	65	202	129	3	294	1000	5	custody	294	1202.52311481466	355.95269530372	690.157362633635	895.873541826715	1150.85838458279	776.728156419935	860.934382497178	125.54818609817	474.58181694296	362.30534276968
1		TestProc	LF	staple	slugger	critter	refusal	barrage	44	320	109	171	254	500	1	staple	44	1117.8633481836	237.264079864539	582.884956125384	218.582222752409	1218.20743023973	655.227261782863	902.573786016092	920.075336238055	455.495321624672	635.2549423268
1		TestProc	LF	tracer	tarot	proverb	hippo	spunk	125	187	349	283	60	1000	1	tracer	125	1167.6608177156	754.430574540418	791.252262637941	922.018460656529	763.676401849382	132.349126620934	450.251974085906	435.019578262454	1186.41016151378	325
1		TestProc	HF	manner	charity	blanket	suspect	panic	123	255	185	47	344	500	2	charity	255	1175.46822717817	742.855614006011	453.629669484373	628.527618041008	805.137702900937	923.477879236698	1132.54148064767	252.200655975001	729.7450576732	140.495321624673
1		TestProc	HF	quality	chamber	tiger	majesty	misery	258	320	88	24	175	750	2	chamber	320	448.740959706478	608.164676327104	582.884956125384	218.582222752409	1239.75633080764	511.040201319	1002.69465723032	159.58181694296	874.862297099063	923.477879236698
1		TestProc	LF	tasting	bedlam	outlook	eater	cleric	304	87	153	229	16	750	2	bedlam	87	508.384970977983	301.322838611702	1239.45181390183	504.065617502822	1021.59619989582	881.402609675347	538.116167910891	787.423611596203	950.2549423268	140.495321624672
1		TestProc	LF	holder	mosque	pajama	brewery	cortex	177	241	333	48	113	750	5	cortex	113	860.934382497177	924.45181390183	490.152117144242	718.923848098535	658.403800104181	168.597390324653	1137.25793019096	257.347757456457	1208.20194138098	681.292451395709
1		TestProc	HF	beauty	result	routine	color	flower	253	32	165	96	329	750	1	beauty	253	457.478097614786	641.948681889095	1051.96770569328	185.78076153743	943.527618041008	911.370330515627	1237.80875814731	566.811385307061	633.984770035978	182.133079719155
