Weight	Nested	Procedure	freq	word1	word2	word3	word4	word5	angle1	angle2	angle3	angle4	angle5	duration	target_word_place	target_word	target_angle	x1	y1	x2	y2	x3	y3	x4	y4	x5	y5
1		TestProc	LF	pathway	canon	phobia	sabbath	debrief	139	342	65	276	207	750	3	phobia	65	1102.4236115962	826.883832089109	716.393202250021	144.577393481939	1202.52311481466	355.95269530372	442.191241852691	483.188614692939	658.403800104182	881.402609675347
1		TestProc	LF	fatigue	lowlife	socket	manhunt	crusher	113	48	318	185	247	750	1	fatigue	113	1208.20194138098	681.292451395709	1137.25793019096	257.347757456457	572.347757456457	227.742069809042	805.137702900937	923.477879236698	471.798058619024	681.29245139571
1		TestProc	HF	juice	rifle	phone	captain	payment	109	301	233	172	17	1000	2	rifle	301	1218.20743023973	655.227261782863	497.133079719155	318.984770035978	520.545795981083	765.726009260819	895.669240384026	921.107227496628	956.948681889095	142.478097614786
1		TestProc	LF	biker	wreath	mishap	outlet	shroud	277	145	83	215	346	500	3	mishap	83	442.981539343471	476.252262637941	1069.43057454042	852.660817715597	1237.01846065653	476.252262637941	610.569425459582	852.660817715597	743.231241760133	136.881709489601
1		TestProc	HF	clinic	panic	uncle	pocket	scene	97	242	313	170	25	750	3	uncle	313	1237.01846065653	573.747737362059	486.820962856429	712.788625114356	547.458519352332	252.200655975001	909.459271066772	918.923101204883	1009.04730469628	162.47688518534
1		TestProc	LF	eater	vicar	hotline	fiasco	garment	154	9	242	80	307	500	2	vicar	9	1015.34845871563	884.517618519667	902.573786016092	129.924663761945	486.820962856429	712.788625114356	1233.92310120488	455.540728933228	520.545795981083	284.273990739181
1		TestProc	HF	warden	breath	fridge	bridge	desire	309	108	36	243	176	750	1	warden	309	529.141615417212	273.271843580065	1220.42260651806	648.606797749979	1075.11410091699	201.393202250021	483.597390324653	706.596199895819	867.90258949765	924.02562010393
1		TestProc	LF	speck	floater	tracer	anthrax	bologna	286	96	164	17	225	1000	4	anthrax	17	455.495321624672	414.7450576732	1237.80875814731	566.811385307061	950.2549423268	909.504678375327	956.948681889095	142.478097614786	557.157287525381	807.842712474619
1		TestProc	LF	carton	topside	malaria	railing	fencing	157	87	234	18	297	500	4	railing	18	996.29245139571	893.201941380976	1239.45181390183	504.065617502822	516.393202250021	760.114100916989	963.606797749979	144.577393481939	483.597390324653	343.403800104181
1		TestProc	LF	caramel	necktie	comma	raccoon	theta	300	96	4	221	160	500	1	caramel	300	493.589838486225	325	1237.80875814731	566.811385307061	867.90258949765	125.97437989607	577.576388403797	826.883832089109	976.808057330268	900.877048314363
1		TestProc	HF	image	chopper	entry	weapon	member	62	128	332	268	189	1000	4	weapon	268	1193.17903714357	337.211374885644	1155.20430144269	771.264590130263	652.211374885644	171.820962856429	440.243669192362	538.959798681001	777.426213983908	920.075336238055
1		TestProc	LF	cholera	havoc	persona	faucet	nudity	85	217	312	18	146	750	2	havoc	217	1238.4778792367	490.137702900937	599.273990739181	844.454204018917	542.742069809042	257.347757456457	963.606797749979	144.577393481939	1063.6771613883	856.615029022017
1		TestProc	LF	plank	forearm	uproar	segment	bodega	148	284	223	85	22	1000	5	bodega	22	1051.96770569328	864.21923846257	451.881709489601	428.231241760133	567.200655975001	817.541480647668	1238.4778792367	490.137702900937	989.842637366365	154.126458173285
1		TestProc	HF	fever	benefit	mouth	center	magic	267	205	2	142	65	500	5	magic	65	440.54818609817	545.934382497178	670.95269530372	887.52311481466	853.959798681	125.243669192362	1086.26459013026	840.204301442689	1202.52311481466	355.95269530372
1		TestProc	HF	cherry	profile	silence	theater	marshal	161	2	79	224	297	750	2	profile	2	970.227261782863	903.207430239727	853.959798681	125.243669192362	1232.65087337907	448.676401849382	562.136651816401	812.73592013546	483.597390324653	343.403800104181
1		TestProc	LF	donut	adder	bugle	sheik	edema	71	226	146	1	288	750	4	sheik	1	1218.20743023973	394.772738217137	552.26407986454	802.863348183599	1063.6771613883	856.615029022017	846.980962574913	125.060921937443	459.577393481939	401.393202250021
1		TestProc	HF	space	sheriff	column	dozen	disease	345	49	272	178	111	1000	1	space	345	736.472381958992	138.629669484373	1141.88383208911	262.576388403797	440.243669192362	511.040201318999	853.959798681	924.756330807638	1213.43217059888	668.34717981812
1		TestProc	HF	nephew	blood	couch	patch	hundred	293	13	81	226	151	1000	3	couch	81	471.798058619024	368.707548604291	929.980421737546	135.251974085906	1235.07533623806	462.426213983908	552.26407986454	802.863348183599	1033.92384809853	874.847882855758
1		TestProc	LF	trader	mailing	puddle	clover	palate	244	316	181	30	111	1000	1	trader	244	480.482381480333	700.348458715631	562.136651816401	237.26407986454	833.019037425087	924.939078062557	1040	178.589838486224	1213.43217059888	668.34717981812
1		TestProc	LF	oxide	realtor	uncool	otter	bondage	147	293	214	79	355	1000	2	realtor	293	1057.85561400601	860.46822717817	471.798058619024	368.707548604291	616.322838611701	856.615029022017	1232.65087337907	448.676401849382	805.137702900937	126.522120763302
1		TestProc	HF	poker	cooking	fairy	winner	widow	175	111	47	332	260	500	3	fairy	47	874.862297099063	923.477879236698	1213.43217059888	668.34717981812	1132.54148064767	252.200655975001	652.211374885644	171.820962856429	446.076898795117	594.459271066772
1		TestProc	LF	ethic	quart	shawl	raffle	quake	31	119	309	244	182	1000	3	shawl	309	1046.01522996402	182.133079719155	1189.84788285576	718.923848098535	529.141615417212	273.271843580065	480.482381480333	700.348458715631	826.040201319	924.756330807638
1		TestProc	HF	theory	profit	privacy	buddy	limit	152	15	298	229	79	1000	5	limit	79	1027.78862511436	878.179037143571	943.527618041008	138.629669484373	486.820962856429	337.211374885644	538.116167910891	787.423611596203	1232.65087337907	448.676401849382
1		TestProc	HF	energy	parade	counsel	train	report	134	49	265	326	202	500	4	train	326	1127.73592013546	802.863348183599	1141.88383208911	262.576388403797	441.522120763302	559.862297099063	616.322838611701	193.384970977983	690.157362633635	895.873541826715
1		TestProc	HF	dollar	monitor	plate	pistol	hammer	22	85	157	225	289	750	5	hammer	289	989.842637366365	154.126458173285	1238.4778792367	490.137702900937	996.29245139571	893.201941380976	557.157287525381	807.842712474619	461.792569760273	394.772738217137
1		TestProc	LF	artwork	nylon	email	kennel	spatter	59	353	152	214	285	750	5	spatter	285	1182.86692028084	318.984770035978	791.252262637941	127.981539343471	1027.78862511436	878.179037143571	616.322838611701	856.615029022017	453.629669484373	421.472381958992
1		TestProc	HF	wallet	button	bread	planet	wagon	24	162	235	90	311	500	1	wallet	24	1002.69465723032	159.58181694296	963.606797749979	905.422606518061	512.339182284403	754.430574540419	1240	525	538.116167910891	262.576388403797
1		TestProc	LF	stout	graft	frenzy	refugee	quota	286	88	27	150	222	500	5	quota	222	455.495321624672	414.7450576732	1239.75633080764	511.040201319	1021.59619989582	168.597390324653	1040	871.410161513776	572.347757456457	822.257930190958
1		TestProc	HF	sauce	weight	guitar	turtle	agency	164	237	103	307	35	500	2	weight	237	950.2549423268	909.504678375327	504.53177282183	742.855614006011	1229.74802591409	614.980421737546	520.545795981083	284.273990739181	1069.43057454042	197.339182284403
1		TestProc	HF	battery	bargain	candy	valley	harbor	54	185	325	120	249	750	4	valley	120	1163.60679774998	289.885899083011	805.137702900937	923.477879236698	610.569425459581	197.339182284403	1186.41016151378	725	466.567829401119	668.34717981812
1		BreakProc	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1		TestProc	HF	divorce	bottle	shape	demon	coach	48	335	132	195	261	500	1	divorce	48	1137.25793019096	257.347757456457	670.95269530372	162.47688518534	1137.25793019096	792.652242543543	736.472381958992	911.370330515627	444.924663761945	587.573786016092
1		TestProc	HF	belly	hostage	beauty	package	routine	181	56	260	325	117	750	3	beauty	260	833.019037425087	924.939078062557	1171.61502902202	301.322838611701	446.076898795117	594.459271066772	610.569425459581	197.339182284403	1196.40260967535	706.596199895819
1		TestProc	LF	vinyl	gleam	bedside	montage	mower	290	228	352	67	148	1000	3	bedside	352	464.122951685637	388.191942669733	542.742069809042	792.652242543543	784.330759615974	128.892772503372	1208.20194138098	368.70754860429	1051.96770569328	864.21923846257
1		TestProc	LF	stamina	fossil	mousse	poise	crowbar	343	260	46	111	183	500	1	stamina	343	723.051318110906	142.478097614786	446.076898795117	594.459271066772	1127.73592013546	247.136651816401	1213.43217059888	668.34717981812	819.065617502823	924.45181390183
1		TestProc	HF	guide	youth	apple	liquor	studio	360	228	296	82	167	1000	2	youth	228	840	125	542.742069809042	792.652242543543	480.482381480333	349.651541284369	1236.10722749663	469.330759615974	929.980421737546	914.748025914094
1		TestProc	HF	mayor	union	clock	victim	lance	10	221	305	151	90	500	3	clock	305	909.459271066772	131.076898795117	577.576388403797	826.883832089109	512.339182284403	295.569425459582	1033.92384809853	874.847882855758	1240	525
1		TestProc	LF	mumbo	hedge	pouch	putter	charmer	161	82	17	309	236	500	4	putter	309	970.227261782863	903.207430239727	1236.10722749663	469.330759615974	956.948681889095	142.478097614786	529.141615417212	273.271843580065	508.384970977983	748.677161388299
1		TestProc	LF	glucose	crumb	turmoil	blowout	peril	318	95	172	241	30	500	2	crumb	95	572.347757456457	227.742069809042	1238.4778792367	559.862297099063	895.669240384026	921.107227496628	490.152117144242	718.923848098535	1040	178.589838486224
1		TestProc	HF	teacher	death	garden	jewelry	adult	147	83	307	18	242	1000	5	adult	242	1057.85561400601	860.46822717817	1237.01846065653	476.252262637941	520.545795981083	284.273990739181	963.606797749979	144.577393481939	486.820962856429	712.788625114356
1		TestProc	LF	clasp	posture	hernia	docket	brooch	275	199	135	346	58	1000	1	clasp	275	441.522120763302	490.137702900937	709.772738217137	903.207430239727	1122.84271247462	807.842712474619	743.231241760133	136.881709489601	1179.21923846257	313.032294306718
1		TestProc	HF	drink	month	culture	banana	shotgun	52	281	188	346	117	750	5	shotgun	117	1155.20430144269	278.735409869737	447.349126620934	448.676401849382	784.330759615974	921.107227496628	743.231241760133	136.881709489601	1196.40260967535	706.596199895819
1		TestProc	HF	warning	street	drawer	wizard	crowd	151	8	306	85	213	500	4	wizard	85	1033.92384809853	874.847882855758	895.669240384026	128.892772503372	516.393202250021	289.885899083011	1238.4778792367	490.137702900937	622.144385993989	860.46822717817
1		TestProc	HF	actor	speech	council	network	respect	294	221	148	74	6	500	5	respect	6	474.58181694296	362.30534276968	577.576388403797	826.883832089109	1051.96770569328	864.21923846257	1224.50467837533	414.7450576732	881.811385307061	127.191241852691
1		TestProc	LF	gravel	liege	radium	keyhole	minibar	234	8	147	80	306	500	5	minibar	306	516.393202250021	760.114100916989	895.669240384026	128.892772503372	1057.85561400601	860.46822717817	1233.92310120488	455.540728933228	516.393202250021	289.885899083011
1		TestProc	LF	papaya	holder	outlook	ledger	iceberg	223	291	5	158	74	750	4	ledger	158	567.200655975001	817.541480647668	466.567829401119	381.65282018188	874.862297099063	126.522120763302	989.842637366365	895.873541826715	1224.50467837533	414.7450576732
