Weight	Nested	Procedure	freq	word1	word2	word3	word4	word5	angle1	angle2	angle3	angle4	angle5	duration	target_word_place	target_word	target_angle	x1	y1	x2	y2	x3	y3	x4	y4	x5	y5
1		TestProc	HF	church	leather	study	liver	nerve	290	213	76	145	355	500	2	leather	213	464.122951685637	388.191942669733	622.144385993989	860.46822717817	1228.1182905104	428.231241760133	1069.43057454042	852.660817715597	805.137702900937	126.522120763302
1		TestProc	LF	anarchy	spouse	planner	fiasco	cluck	199	39	109	322	261	1000	3	planner	109	709.772738217137	903.207430239727	1091.72815641993	214.141615417212	1218.20743023973	655.227261782863	593.735409869736	209.795698557311	444.924663761945	587.573786016092
1		TestProc	LF	crewman	outlet	piranha	nudity	export	135	202	62	341	266	1000	2	outlet	202	1122.84271247462	807.842712474619	690.157362633635	895.873541826715	1193.17903714357	337.211374885644	709.772738217137	146.792569760273	440.97437989607	552.90258949765
1		TestProc	HF	cloud	thunder	monkey	glory	ticket	354	117	55	260	182	500	3	monkey	55	798.188614692939	127.191241852691	1196.40260967535	706.596199895819	1167.6608177156	295.569425459582	446.076898795117	594.459271066772	826.040201319	924.756330807638
1		TestProc	LF	frenzy	chariot	accord	icing	ironing	33	163	326	258	97	750	4	icing	258	1057.85561400601	189.53177282183	956.948681889095	907.521902385214	616.322838611701	193.384970977983	448.740959706478	608.164676327104	1237.01846065653	573.747737362059
1		TestProc	LF	ghoul	outlook	setback	trainee	escrow	81	233	167	303	16	1000	5	escrow	16	1235.07533623806	462.426213983908	520.545795981083	765.726009260819	929.980421737546	914.748025914094	504.53177282183	307.144385993989	950.2549423268	140.495321624672
1		TestProc	HF	knife	highway	prison	dollar	wisdom	303	154	74	221	10	1000	5	wisdom	10	504.53177282183	307.144385993989	1015.34845871563	884.517618519667	1224.50467837533	414.7450576732	577.576388403797	826.883832089109	909.459271066772	131.076898795117
1		TestProc	HF	suspect	square	center	flash	noise	123	185	318	36	247	750	5	noise	247	1175.46822717817	742.855614006011	805.137702900937	923.477879236698	572.347757456457	227.742069809042	1075.11410091699	201.393202250021	471.798058619024	681.29245139571
1		TestProc	LF	raffle	granite	mousse	papaya	hearsay	246	185	308	116	23	750	3	mousse	308	474.58181694296	687.69465723032	805.137702900937	923.477879236698	524.795698557311	278.735409869737	1199.51761851967	700.348458715631	996.292451395709	156.798058619024
1		TestProc	HF	chain	shower	party	photo	drill	190	123	42	258	322	500	5	drill	322	770.540728933228	918.923101204883	1175.46822717817	742.855614006011	1107.65224254354	227.742069809042	448.740959706478	608.164676327104	593.735409869736	209.795698557311
1		TestProc	LF	oxide	cleaver	hairdo	necktie	hatchet	354	68	154	221	286	500	2	cleaver	68	798.188614692939	127.191241852691	1210.87354182671	375.157362633635	1015.34845871563	884.517618519667	577.576388403797	826.883832089109	455.495321624672	414.7450576732
1		TestProc	LF	foxtrot	groupie	hamper	bayonet	mammal	41	171	316	239	108	1000	4	bayonet	239	1102.4236115962	223.116167910891	902.573786016092	920.075336238055	562.136651816401	237.26407986454	497.133079719155	731.015229964022	1220.42260651806	648.606797749979
1		TestProc	HF	school	surgeon	prize	honey	closet	139	342	211	276	71	750	2	surgeon	342	1102.4236115962	826.883832089109	716.393202250021	144.577393481939	633.984770035978	867.866920280845	442.191241852691	483.188614692939	1218.20743023973	394.772738217137
1		TestProc	LF	pasture	iodine	cholera	drinker	collie	257	129	190	64	2	500	5	collie	2	450.251974085906	614.980421737546	1150.85838458279	776.728156419935	770.540728933228	918.923101204883	1199.51761851967	349.651541284369	853.959798681	125.243669192362
1		TestProc	LF	faker	lowdown	pianist	realtor	compact	56	205	138	280	352	500	4	realtor	280	1171.61502902202	301.322838611701	670.95269530372	887.52311481466	1107.65224254354	822.257930190958	446.076898795117	455.540728933228	784.330759615974	128.892772503372
1		TestProc	HF	society	medal	coach	salad	opinion	251	320	120	186	21	750	1	society	251	461.792569760273	655.227261782863	582.884956125384	218.582222752409	1186.41016151378	725	798.188614692939	922.808758147309	983.34717981812	151.567829401119
1		TestProc	LF	lantern	anthrax	hearse	umpire	bellman	342	281	60	128	220	750	5	bellman	220	716.393202250021	144.577393481939	447.349126620934	448.676401849382	1186.41016151378	325	1155.20430144269	771.264590130263	582.884956125384	831.417777247591
1		TestProc	HF	matter	captain	hammer	second	concert	52	333	187	263	120	500	1	matter	52	1155.20430144269	278.735409869737	658.403800104181	168.597390324653	791.252262637941	922.018460656529	442.981539343471	573.747737362059	1186.41016151378	725
1		TestProc	HF	legend	surface	pizza	brick	union	5	134	213	70	282	1000	4	brick	70	874.862297099063	126.522120763302	1127.73592013546	802.863348183599	622.144385993989	860.46822717817	1215.87704831436	388.191942669732	448.740959706478	441.835323672897
1		TestProc	HF	person	counter	blanket	agent	paper	184	53	331	120	259	1000	1	person	184	812.09741050235	924.02562010393	1159.45420401892	284.273990739181	646.076151901465	175.152117144242	1186.41016151378	725	447.349126620934	601.323598150618
1		TestProc	LF	rosary	mural	clink	hangman	pimple	276	150	73	346	214	750	2	mural	150	442.191241852691	483.188614692939	1040	871.410161513776	1222.52190238521	408.051318110905	743.231241760133	136.881709489601	616.322838611701	856.615029022017
1		TestProc	LF	looker	stance	livery	decay	tyrant	242	307	95	179	17	1000	1	looker	242	486.820962856429	712.788625114356	520.545795981083	284.273990739181	1238.4778792367	559.862297099063	846.980962574913	924.939078062557	956.948681889095	142.478097614786
1		TestProc	LF	geese	grate	chowder	dioxide	rabble	257	194	108	320	45	500	1	geese	257	450.251974085906	614.980421737546	743.231241760133	913.118290510399	1220.42260651806	648.606797749979	582.884956125384	218.582222752409	1122.84271247462	242.157287525381
1		TestProc	HF	whale	clinic	massage	injury	nation	200	136	264	73	357	500	4	injury	73	703.191942669732	900.877048314363	1117.8633481836	812.73592013546	442.191241852691	566.811385307061	1222.52190238521	408.051318110905	819.065617502822	125.54818609817
1		TestProc	LF	apostle	roundup	barrage	gauze	caper	77	141	281	208	346	500	3	barrage	281	1229.74802591409	435.019578262454	1091.72815641994	835.858384582788	447.349126620934	448.676401849382	652.211374885644	878.179037143571	743.231241760133	136.881709489601
1		TestProc	HF	belly	office	stuff	museum	issue	322	179	29	115	243	750	4	museum	115	593.735409869736	209.795698557311	846.980962574913	924.939078062557	1033.92384809853	175.152117144242	1202.52311481466	694.04730469628	483.597390324653	706.596199895819
1		TestProc	HF	admiral	blast	control	stage	supper	247	325	26	186	90	750	3	control	26	471.798058619024	681.29245139571	610.569425459581	197.339182284403	1015.34845871563	165.482381480333	798.188614692939	922.808758147309	1240	525
1		TestProc	HF	money	shark	angel	system	science	108	186	32	324	261	1000	2	shark	186	1220.42260651806	648.606797749979	798.188614692939	922.808758147309	1051.96770569328	185.78076153743	604.885899083011	201.393202250021	444.924663761945	587.573786016092
1		TestProc	LF	ripple	bilge	wrapper	banjo	widower	328	252	116	49	184	750	1	ripple	328	628.032294306718	185.78076153743	459.577393481939	648.606797749979	1199.51761851967	700.348458715631	1141.88383208911	262.576388403797	812.09741050235	924.02562010393
1		TestProc	HF	talent	monster	salary	script	earth	148	305	73	8	214	1000	3	salary	73	1051.96770569328	864.21923846257	512.339182284403	295.569425459582	1222.52190238521	408.051318110905	895.669240384026	128.892772503372	616.322838611701	856.615029022017
1		BreakProc	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1		TestProc	LF	seagull	latch	lingo	galley	slander	223	82	154	20	305	500	2	latch	82	567.200655975001	817.541480647668	1236.10722749663	469.330759615974	1015.34845871563	884.517618519667	976.808057330268	149.122951685637	512.339182284403	295.569425459582
