Weight	Nested	Procedure	freq	word1	word2	word3	word4	word5	angle1	angle2	angle3	angle4	angle5	duration	target_word_place	target_word	target_angle	x1	y1	x2	y2	x3	y3	x4	y4	x5	y5
1		TestProc	HF	holiday	romance	trauma	motive	flower	302	7	241	79	145	500	4	motive	79	500.78076153743	313.032294306718	888.747737362059	127.981539343471	490.152117144242	718.923848098535	1232.65087337907	448.676401849382	1069.43057454042	852.660817715597
1		TestProc	HF	devil	barrel	south	steel	table	216	13	87	296	151	1000	4	steel	296	604.885899083011	848.606797749979	929.980421737546	135.251974085906	1239.45181390183	504.065617502822	480.482381480333	349.651541284369	1033.92384809853	874.847882855758
1		TestProc	LF	napalm	mascara	topside	looker	cipher	146	8	216	81	306	750	1	napalm	146	1063.6771613883	856.615029022017	895.669240384026	128.892772503372	604.885899083011	848.606797749979	1235.07533623806	462.426213983908	516.393202250021	289.885899083011
1		TestProc	LF	spiral	beetle	dearie	omega	poultry	28	257	113	174	319	500	3	dearie	113	1027.78862511436	171.820962856429	450.251974085906	614.980421737546	1208.20194138098	681.292451395709	881.811385307062	922.808758147309	577.576388403797	223.116167910891
1		TestProc	HF	mister	hatch	vampire	dream	rumor	52	280	184	119	350	1000	1	mister	52	1155.20430144269	278.735409869737	446.076898795117	455.540728933228	812.09741050235	924.02562010393	1189.84788285576	718.923848098535	770.540728933227	131.076898795117
1		TestProc	LF	analogy	hussy	rubble	tenor	plight	169	16	232	99	303	500	4	tenor	99	916.323598150618	917.650873379066	950.2549423268	140.495321624672	524.795698557311	771.264590130263	1235.07533623806	587.573786016092	504.53177282183	307.144385993989
1		TestProc	LF	bouncer	infidel	deceit	trough	trapper	145	308	243	13	81	1000	3	deceit	243	1069.43057454042	852.660817715597	524.795698557311	278.735409869737	483.597390324653	706.596199895819	929.980421737546	135.251974085906	1235.07533623806	462.426213983908
1		TestProc	LF	bugle	larynx	aroma	steamer	skillet	127	287	226	56	350	500	5	skillet	350	1159.45420401892	765.726009260819	457.478097614786	408.051318110905	552.26407986454	802.863348183599	1171.61502902202	301.322838611701	770.540728933227	131.076898795117
1		TestProc	HF	bacon	partner	alcohol	cabin	house	122	252	329	51	184	750	4	cabin	51	1179.21923846257	736.967705693282	459.577393481939	648.606797749979	633.984770035978	182.133079719155	1150.85838458279	273.271843580065	812.09741050235	924.02562010393
1		TestProc	HF	suite	radar	oxygen	verdict	garbage	342	140	65	208	269	1000	2	radar	140	716.393202250021	144.577393481939	1097.11504387462	831.417777247591	1202.52311481466	355.95269530372	652.211374885644	878.179037143571	440.060921937443	531.980962574913
1		TestProc	HF	smile	route	degree	office	subway	222	154	283	82	354	500	1	smile	222	572.347757456457	822.257930190958	1015.34845871563	884.517618519667	450.251974085906	435.019578262454	1236.10722749663	469.330759615974	798.188614692939	127.191241852691
1		TestProc	LF	prodigy	mural	staging	vector	beanie	232	171	312	101	27	750	2	mural	171	524.795698557311	771.264590130263	902.573786016092	920.075336238055	542.742069809042	257.347757456457	1232.65087337907	601.323598150618	1021.59619989582	168.597390324653
1		TestProc	LF	bedside	wrapper	pianist	refugee	penance	346	69	278	207	146	750	5	penance	146	743.231241760133	136.881709489601	1213.43217059888	381.65282018188	443.892772503372	469.330759615974	658.403800104182	881.402609675347	1063.6771613883	856.615029022017
1		TestProc	LF	dingo	bonanza	planner	plaid	frenzy	38	337	198	267	113	500	1	dingo	38	1086.26459013026	209.795698557311	683.70754860429	156.798058619024	716.393202250021	905.422606518061	440.54818609817	545.934382497178	1208.20194138098	681.292451395709
1		TestProc	HF	soccer	novel	dinner	empire	detail	40	184	329	118	250	750	3	dinner	329	1097.11504387462	218.582222752409	812.09741050235	924.02562010393	633.984770035978	182.133079719155	1193.17903714357	712.788625114356	464.122951685637	661.808057330268
1		TestProc	HF	colonel	makeup	birth	guitar	luggage	95	164	238	17	299	750	2	makeup	164	1238.4778792367	559.862297099063	950.2549423268	909.504678375327	500.78076153743	736.967705693282	956.948681889095	142.478097614786	490.152117144242	331.076151901465
1		TestProc	LF	luger	spawn	flask	incense	buffer	306	242	98	8	164	500	2	spawn	242	516.393202250021	289.885899083011	486.820962856429	712.788625114356	1236.10722749663	580.669240384026	895.669240384026	128.892772503372	950.2549423268	909.504678375327
1		TestProc	HF	haven	admiral	concert	photo	shell	200	293	61	358	132	1000	3	concert	61	703.191942669732	900.877048314363	471.798058619024	368.707548604291	1189.84788285576	331.076151901465	826.040201319	125.243669192362	1137.25793019096	792.652242543543
1		TestProc	HF	chase	lobby	threat	charity	wreck	61	357	276	205	140	750	5	wreck	140	1189.84788285576	331.076151901465	819.065617502822	125.54818609817	442.191241852691	483.188614692939	670.95269530372	887.52311481466	1097.11504387462	831.417777247591
1		TestProc	LF	hyena	anarchy	leech	cluster	sewage	36	166	105	258	319	750	4	cluster	258	1075.11410091699	201.393202250021	936.768758239867	913.118290510399	1226.37033051563	628.527618041008	448.740959706478	608.164676327104	577.576388403797	223.116167910891
1		TestProc	LF	skater	infuser	premium	ringer	louse	142	272	211	53	349	1000	1	skater	142	1086.26459013026	840.204301442689	440.243669192362	511.040201318999	633.984770035978	867.866920280845	1159.45420401892	284.273990739181	763.676401849382	132.349126620934
1		TestProc	LF	bilge	copilot	pollen	slump	ballad	241	95	164	30	321	1000	2	copilot	95	490.152117144242	718.923848098535	1238.4778792367	559.862297099063	950.2549423268	909.504678375327	1040	178.589838486224	588.271843580065	214.141615417212
1		TestProc	HF	album	lesson	finger	pencil	student	84	210	10	147	300	500	2	lesson	210	1237.80875814731	483.188614692939	640	871.410161513775	909.459271066772	131.076898795117	1057.85561400601	860.46822717817	493.589838486225	325
1		TestProc	HF	people	science	quality	uncle	earth	184	42	339	123	273	1000	5	earth	273	812.09741050235	924.02562010393	1107.65224254354	227.742069809042	696.65282018188	151.567829401119	1175.46822717817	742.855614006011	440.54818609817	504.065617502822
1		TestProc	HF	price	stake	dragon	style	radio	310	147	240	80	17	500	3	dragon	240	533.582222752409	267.884956125384	1057.85561400601	860.46822717817	493.589838486225	725	1233.92310120488	455.540728933228	956.948681889095	142.478097614786
1		TestProc	LF	starch	brooch	stature	viewer	scorn	172	22	299	106	237	1000	5	scorn	237	895.669240384026	921.107227496628	989.842637366365	154.126458173285	490.152117144242	331.076151901465	1224.50467837533	635.2549423268	504.53177282183	742.855614006011
1		TestProc	HF	museum	library	school	cousin	county	167	97	301	20	232	500	5	county	232	929.980421737546	914.748025914094	1237.01846065653	573.747737362059	497.133079719155	318.984770035978	976.808057330268	149.122951685637	524.795698557311	771.264590130263
1		TestProc	LF	suitor	finesse	watcher	raccoon	bleeder	283	129	222	1	62	750	3	watcher	222	450.251974085906	435.019578262454	1150.85838458279	776.728156419935	572.347757456457	822.257930190958	846.980962574913	125.060921937443	1193.17903714357	337.211374885644
1		TestProc	LF	midtown	exile	rapper	index	gander	330	114	249	177	47	1000	4	index	177	640	178.589838486225	1205.41818305704	687.69465723032	466.567829401119	668.34717981812	860.934382497177	924.45181390183	1132.54148064767	252.200655975001
1		TestProc	HF	hammer	mouth	trash	liquor	apology	330	57	251	122	187	750	1	hammer	330	640	178.589838486225	1175.46822717817	307.144385993989	461.792569760273	655.227261782863	1179.21923846257	736.967705693282	791.252262637941	922.018460656529
1		BreakProc	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1		TestProc	HF	comfort	chicken	theater	sister	crystal	171	313	238	106	31	1000	5	crystal	31	902.573786016092	920.075336238055	547.458519352332	252.200655975001	500.78076153743	736.967705693282	1224.50467837533	635.2549423268	1046.01522996402	182.133079719155
1		TestProc	HF	charm	theory	battery	master	baron	13	227	146	291	82	1000	1	charm	13	929.980421737546	135.251974085906	547.458519352332	797.799344025	1063.6771613883	856.615029022017	466.567829401119	381.65282018188	1236.10722749663	469.330759615974
1		TestProc	LF	speck	whirl	surfer	gleam	caper	87	280	150	342	213	500	4	gleam	342	1239.45181390183	504.065617502822	446.076898795117	455.540728933228	1040	871.410161513776	716.393202250021	144.577393481939	622.144385993989	860.46822717817
1		TestProc	LF	otter	brood	perch	cougar	prune	211	52	346	283	124	1000	1	otter	211	633.984770035978	867.866920280845	1155.20430144269	278.735409869737	743.231241760133	136.881709489601	450.251974085906	435.019578262454	1171.61502902202	748.677161388299
1		TestProc	HF	loyalty	story	mystery	dealer	servant	291	228	70	164	4	750	4	dealer	164	466.567829401119	381.65282018188	542.742069809042	792.652242543543	1215.87704831436	388.191942669732	950.2549423268	909.504678375327	867.90258949765	125.97437989607
1		TestProc	LF	pillar	mailing	finder	machete	alamo	226	165	96	316	35	750	4	machete	316	552.26407986454	802.863348183599	943.527618041008	911.370330515627	1237.80875814731	566.811385307061	562.136651816401	237.26407986454	1069.43057454042	197.339182284403
1		TestProc	HF	appeal	carpet	title	license	jungle	67	5	216	295	142	500	4	license	295	1208.20194138098	368.70754860429	874.862297099063	126.522120763302	604.885899083011	848.606797749979	477.47688518534	355.95269530372	1086.26459013026	840.204301442689
1		TestProc	LF	garment	bedlam	nitrate	cholera	uncool	336	130	195	265	69	500	3	nitrate	195	677.30534276968	159.58181694296	1146.41777724759	782.115043874616	736.472381958992	911.370330515627	441.522120763302	559.862297099063	1213.43217059888	381.65282018188
1		TestProc	HF	guard	traitor	patrol	deposit	offense	86	232	164	306	10	1000	3	patrol	164	1239.02562010393	497.09741050235	524.795698557311	771.264590130263	950.2549423268	909.504678375327	516.393202250021	289.885899083011	909.459271066772	131.076898795117
1		TestProc	LF	sauna	talker	biggie	airway	prude	219	298	10	81	151	1000	2	talker	298	588.271843580065	835.858384582788	486.820962856429	337.211374885644	909.459271066772	131.076898795117	1235.07533623806	462.426213983908	1033.92384809853	874.847882855758
1		TestProc	LF	savvy	collie	muzzle	piranha	titan	306	245	176	102	9	500	1	savvy	306	516.393202250021	289.885899083011	477.47688518534	694.04730469628	867.90258949765	924.02562010393	1231.25904029352	608.164676327104	902.573786016092	129.924663761945
