Weight	Nested	Procedure	dom_freq	word1	word2	word3	word4	word5	angle1	angle2	angle3	angle4	angle5	duration	target_word_place	target_word	target_angle	x1	y1	x2	y2	x3	y3	x4	y4	x5	y5	freq1	freq2	freq3	freq4	freq5	freq_config
1		TestProc	HF	queen	audit	article	evasion	juice	91	214	29	294	153	500	5	juice	153	1239.93907806256	531.980962574913	616.322838611701	856.615029022017	1033.92384809853	175.152117144242	474.58181694296	362.30534276968	1021.59619989582	881.402609675347	HF	LF	HF	LF	HF	4
1		TestProc	LF	posture	space	capital	bedside	gazelle	153	81	313	241	20	750	1	posture	153	1021.59619989582	881.402609675347	1235.07533623806	462.426213983908	547.458519352332	252.200655975001	490.152117144242	718.923848098535	976.808057330268	149.122951685637	LF	HF	HF	LF	LF	5
1		TestProc	LF	spring	wrinkle	whatnot	phobia	ticket	287	163	10	77	224	1000	2	wrinkle	163	457.478097614786	408.051318110905	956.948681889095	907.521902385214	909.459271066772	131.076898795117	1229.74802591409	435.019578262454	562.136651816401	812.73592013546	HF	LF	LF	LF	HF	6
1		TestProc	LF	episode	moron	smudge	trader	pantry	308	150	23	84	218	500	5	pantry	218	524.795698557311	278.735409869737	1040	871.410161513776	996.292451395709	156.798058619024	1237.80875814731	483.188614692939	593.735409869737	840.204301442689	HF	HF	LF	LF	LF	9
1		TestProc	HF	condor	slant	degree	detail	hockey	151	242	89	16	304	750	1	condor	151	1033.92384809853	874.847882855758	486.820962856429	712.788625114356	1239.93907806256	518.019037425087	950.2549423268	140.495321624672	508.384970977983	301.322838611702	LF	LF	HF	HF	HF	9
1		TestProc	LF	viewer	growl	quota	tongue	tiger	125	191	337	42	258	750	3	quota	337	1167.6608177156	754.430574540418	763.676401849382	917.650873379066	683.70754860429	156.798058619024	1107.65224254354	227.742069809042	448.740959706478	608.164676327104	LF	LF	LF	HF	HF	0
1		TestProc	LF	lecture	policy	calcium	exhale	occult	113	334	267	39	178	1000	5	occult	178	1208.20194138098	681.292451395709	664.651541284369	165.482381480333	440.54818609817	545.934382497178	1091.72815641993	214.141615417212	853.959798681	924.756330807638	HF	HF	LF	LF	LF	9
1		TestProc	HF	chief	crybaby	health	speed	folder	180	318	19	89	245	1000	4	speed	89	840	925	572.347757456457	227.742069809042	970.227261782863	146.792569760273	1239.93907806256	518.019037425087	477.47688518534	694.04730469628	HF	LF	HF	HF	LF	3
1		TestProc	HF	dozen	toast	plaque	nudge	sample	87	219	306	24	151	500	3	plaque	306	1239.45181390183	504.065617502822	588.271843580065	835.858384582788	516.393202250021	289.885899083011	1002.69465723032	159.58181694296	1033.92384809853	874.847882855758	HF	HF	LF	LF	HF	2
1		TestProc	LF	deposit	midterm	cipher	mirror	roundup	210	145	289	76	3	750	2	midterm	145	640	871.410161513775	1069.43057454042	852.660817715597	461.792569760273	394.772738217137	1228.1182905104	428.231241760133	860.934382497178	125.54818609817	HF	LF	LF	HF	LF	7
1		TestProc	LF	evening	gunman	second	apostle	quarry	106	304	171	239	42	500	4	apostle	239	1224.50467837533	635.2549423268	508.384970977983	301.322838611702	902.573786016092	920.075336238055	497.133079719155	731.015229964022	1107.65224254354	227.742069809042	HF	LF	HF	LF	LF	8
1		TestProc	LF	sabbath	varsity	bedlam	bureau	brand	116	247	54	180	352	500	3	bedlam	54	1199.51761851967	700.348458715631	471.798058619024	681.29245139571	1163.60679774998	289.885899083011	840	925	784.330759615974	128.892772503372	LF	LF	LF	HF	HF	0
1		TestProc	HF	spender	officer	street	network	tribune	326	57	265	119	199	500	1	spender	326	616.322838611701	193.384970977983	1175.46822717817	307.144385993989	441.522120763302	559.862297099063	1189.84788285576	718.923848098535	709.772738217137	903.207430239727	LF	HF	HF	HF	LF	6
1		TestProc	HF	buzzard	badge	crowd	caterer	parent	41	109	311	248	185	500	4	caterer	248	1102.4236115962	223.116167910891	1218.20743023973	655.227261782863	538.116167910891	262.576388403797	469.126458173285	674.842637366365	805.137702900937	923.477879236698	LF	HF	HF	LF	HF	7
1		TestProc	LF	gimmick	oxygen	galley	caravan	island	75	156	217	283	349	1000	1	gimmick	75	1226.37033051563	421.472381958992	1002.69465723032	890.41818305704	599.273990739181	844.454204018917	450.251974085906	435.019578262454	763.676401849382	132.349126620934	LF	HF	LF	LF	HF	3
1		TestProc	LF	revival	meaning	tooth	revolt	finesse	32	328	195	126	266	500	1	revival	32	1051.96770569328	185.78076153743	628.032294306718	185.78076153743	736.472381958992	911.370330515627	1163.60679774998	760.114100916989	440.97437989607	552.90258949765	LF	HF	HF	LF	LF	5
1		TestProc	LF	ripple	outcast	cowboy	pansy	range	64	259	356	189	127	500	2	outcast	259	1199.51761851967	349.651541284369	447.349126620934	601.323598150618	812.09741050235	125.97437989607	777.426213983908	920.075336238055	1159.45420401892	765.726009260819	LF	LF	HF	LF	HF	1
1		TestProc	HF	relief	wretch	drill	lantern	outfit	115	246	321	43	177	1000	5	outfit	177	1202.52311481466	694.04730469628	474.58181694296	687.69465723032	588.271843580065	214.141615417212	1112.799344025	232.458519352332	860.934382497177	924.45181390183	HF	LF	HF	LF	HF	4
1		TestProc	HF	paste	cabin	place	kiddie	loyalty	193	118	45	318	257	1000	3	place	45	750.019578262454	914.748025914094	1193.17903714357	712.788625114356	1122.84271247462	242.157287525381	572.347757456457	227.742069809042	450.251974085906	614.980421737546	LF	HF	HF	LF	HF	7
1		TestProc	HF	airport	pianist	bible	vehicle	havoc	43	136	202	267	335	750	3	bible	202	1112.799344025	232.458519352332	1117.8633481836	812.73592013546	690.157362633635	895.873541826715	440.54818609817	545.934382497178	670.95269530372	162.47688518534	HF	LF	HF	HF	LF	3
1		TestProc	HF	liver	highway	eagle	friar	lingo	133	280	210	344	63	750	5	lingo	63	1132.54148064767	797.799344024999	446.076898795117	455.540728933228	640	871.410161513775	729.7450576732	140.495321624673	1196.40260967535	343.403800104181	HF	HF	HF	LF	LF	0
1		TestProc	HF	slammer	bacon	speech	mouth	serpent	308	238	170	16	97	1000	2	bacon	238	524.795698557311	278.735409869737	500.78076153743	736.967705693282	909.459271066772	918.923101204883	950.2549423268	140.495321624672	1237.01846065653	573.747737362059	LF	HF	HF	HF	LF	6
1		TestProc	LF	mound	phone	slander	holiday	statute	222	346	284	139	63	1000	4	holiday	139	572.347757456457	822.257930190958	743.231241760133	136.881709489601	451.881709489601	428.231241760133	1102.4236115962	826.883832089109	1196.40260967535	343.403800104181	LF	HF	LF	HF	LF	4
1		TestProc	LF	arsenic	livery	idiot	abuse	whipper	113	318	26	254	181	750	5	whipper	181	1208.20194138098	681.292451395709	572.347757456457	227.742069809042	1015.34845871563	165.482381480333	455.495321624672	635.2549423268	833.019037425087	924.939078062557	LF	LF	HF	HF	LF	2
1		TestProc	LF	trash	biker	trade	leech	booger	168	35	243	104	308	1000	3	trade	243	923.164676327104	916.259040293522	1069.43057454042	197.339182284403	483.597390324653	706.596199895819	1228.1182905104	621.768758239867	524.795698557311	278.735409869737	HF	LF	HF	LF	LF	8
1		TestProc	HF	faith	secret	perch	curse	floater	347	261	125	195	51	500	2	secret	261	750.019578262454	135.251974085906	444.924663761945	587.573786016092	1167.6608177156	754.430574540418	736.472381958992	911.370330515627	1150.85838458279	273.271843580065	HF	HF	LF	HF	LF	1
1		TestProc	HF	track	ration	surfer	point	planet	168	11	79	232	307	750	2	ration	11	923.164676327104	916.259040293522	916.323598150618	132.349126620934	1232.65087337907	448.676401849382	524.795698557311	771.264590130263	520.545795981083	284.273990739181	HF	LF	LF	HF	HF	5
1		TestProc	HF	virgin	monkey	fatigue	trapper	piano	334	273	35	104	194	1000	1	virgin	334	664.651541284369	165.482381480333	440.54818609817	504.065617502822	1069.43057454042	197.339182284403	1228.1182905104	621.768758239867	743.231241760133	913.118290510399	HF	HF	LF	LF	HF	2
1		TestProc	LF	chowder	farming	haven	equity	weight	184	122	247	47	319	750	4	equity	47	812.09741050235	924.02562010393	1179.21923846257	736.967705693282	471.798058619024	681.29245139571	1132.54148064767	252.200655975001	577.576388403797	223.116167910891	LF	LF	HF	LF	HF	1
1		TestProc	HF	billing	baron	nebula	museum	bunny	172	8	305	93	240	750	4	museum	93	895.669240384026	921.107227496628	895.669240384026	128.892772503372	512.339182284403	295.569425459582	1239.45181390183	545.934382497177	493.589838486225	725	LF	HF	LF	HF	HF	8
1		BreakProc	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1		TestProc	LF	speck	ranch	gateway	rundown	payment	1	69	138	286	214	750	5	payment	214	846.980962574913	125.060921937443	1213.43217059888	381.65282018188	1107.65224254354	822.257930190958	455.495321624672	414.7450576732	616.322838611701	856.615029022017	LF	HF	LF	LF	HF	3
1		TestProc	HF	flower	bondage	jacket	paging	hunting	319	110	254	186	42	750	3	jacket	254	577.576388403797	223.116167910891	1215.87704831436	661.808057330268	455.495321624672	635.2549423268	798.188614692939	922.808758147309	1107.65224254354	227.742069809042	HF	LF	HF	LF	HF	4
1		TestProc	HF	eyebrow	stuff	result	button	umpire	210	288	355	64	135	750	2	stuff	288	640	871.410161513775	459.577393481939	401.393202250021	805.137702900937	126.522120763302	1199.51761851967	349.651541284369	1122.84271247462	807.842712474619	LF	HF	HF	HF	LF	6
1		TestProc	LF	toilet	limit	nitrate	seagull	minibar	283	126	62	351	216	500	4	seagull	351	450.251974085906	435.019578262454	1163.60679774998	760.114100916989	1193.17903714357	337.211374885644	777.426213983908	129.924663761945	604.885899083011	848.606797749979	HF	HF	LF	LF	LF	9
1		TestProc	LF	bonsai	alumni	dignity	mishap	opera	85	291	214	146	4	500	3	dignity	214	1238.4778792367	490.137702900937	466.567829401119	381.65282018188	616.322838611701	856.615029022017	1063.6771613883	856.615029022017	867.90258949765	125.97437989607	LF	LF	HF	LF	HF	1
1		TestProc	HF	turtle	paradox	tracer	effort	picnic	104	168	235	298	25	1000	5	picnic	25	1228.1182905104	621.768758239867	923.164676327104	916.259040293522	512.339182284403	754.430574540419	486.820962856429	337.211374885644	1009.04730469628	162.47688518534	HF	LF	LF	HF	HF	5
1		TestProc	LF	cheese	holder	hearsay	replay	benefit	197	130	49	344	267	500	1	cheese	197	723.051318110905	907.521902385214	1146.41777724759	782.115043874616	1141.88383208911	262.576388403797	729.7450576732	140.495321624673	440.54818609817	545.934382497178	HF	LF	LF	LF	HF	6
1		TestProc	HF	package	fiasco	trunk	snake	blimp	172	110	248	311	49	500	3	trunk	248	895.669240384026	921.107227496628	1215.87704831436	661.808057330268	469.126458173285	674.842637366365	538.116167910891	262.576388403797	1141.88383208911	262.576388403797	HF	LF	HF	HF	LF	3
1		TestProc	LF	humor	branch	goalie	midtown	canon	11	78	229	294	145	1000	3	goalie	229	916.323598150618	132.349126620934	1231.25904029352	441.835323672896	538.116167910891	787.423611596203	474.58181694296	362.30534276968	1069.43057454042	852.660817715597	HF	HF	LF	LF	LF	9
1		TestProc	LF	rosary	sherry	theta	surface	cartel	205	36	267	330	129	1000	1	rosary	205	670.95269530372	887.52311481466	1075.11410091699	201.393202250021	440.54818609817	545.934382497178	640	178.589838486225	1150.85838458279	776.728156419935	LF	HF	LF	HF	LF	4
1		TestProc	LF	sitcom	fairy	motor	accord	cyanide	225	21	82	317	144	1000	4	accord	317	557.157287525381	807.842712474619	983.34717981812	151.567829401119	1236.10722749663	469.330759615974	567.200655975001	232.458519352332	1075.11410091699	848.606797749979	LF	HF	HF	LF	LF	5
1		TestProc	HF	movie	mural	coast	snail	ground	125	190	54	278	353	1000	4	snail	278	1167.6608177156	754.430574540418	770.540728933228	918.923101204883	1163.60679774998	289.885899083011	443.892772503372	469.330759615974	791.252262637941	127.981539343471	HF	LF	HF	LF	HF	4
1		TestProc	LF	brain	impound	locket	subway	trend	265	326	95	29	167	1000	2	impound	326	441.522120763302	559.862297099063	616.322838611701	193.384970977983	1238.4778792367	559.862297099063	1033.92384809853	175.152117144242	929.980421737546	914.748025914094	HF	LF	LF	HF	LF	7
1		TestProc	LF	helper	toupee	medal	valley	cleaver	241	307	169	77	13	750	4	valley	77	490.152117144242	718.923848098535	520.545795981083	284.273990739181	916.323598150618	917.650873379066	1229.74802591409	435.019578262454	929.980421737546	135.251974085906	LF	LF	HF	HF	LF	2
1		TestProc	HF	seaman	surgery	culprit	paper	wagon	178	239	307	114	53	500	4	paper	114	853.959798681	924.756330807638	497.133079719155	731.015229964022	520.545795981083	284.273990739181	1205.41818305704	687.69465723032	1159.45420401892	284.273990739181	LF	HF	LF	HF	HF	8
1		TestProc	HF	cleanup	plastic	horse	piranha	million	277	190	50	344	120	1000	2	plastic	190	442.981539343471	476.252262637941	770.540728933228	918.923101204883	1146.41777724759	267.884956125384	729.7450576732	140.495321624673	1186.41016151378	725	LF	HF	HF	LF	HF	7
1		TestProc	HF	piece	couch	judge	outing	imprint	167	332	103	259	37	750	1	piece	167	929.980421737546	914.748025914094	652.211374885644	171.820962856429	1229.74802591409	614.980421737546	447.349126620934	601.323598150618	1080.72600926082	205.545795981083	HF	HF	HF	LF	LF	0
1		TestProc	HF	habit	sandbox	shark	guilt	compact	262	163	328	29	91	1000	1	habit	262	443.892772503372	580.669240384026	956.948681889095	907.521902385214	628.032294306718	185.78076153743	1033.92384809853	175.152117144242	1239.93907806256	531.980962574913	HF	LF	HF	HF	LF	3
1		TestProc	LF	granite	sequel	knife	rifle	modesty	318	84	182	251	22	500	2	sequel	84	572.347757456457	227.742069809042	1237.80875814731	483.188614692939	826.040201319	924.756330807638	461.792569760273	655.227261782863	989.842637366365	154.126458173285	LF	LF	HF	HF	LF	2
1		TestProc	LF	gland	latch	milking	story	section	304	68	5	219	131	500	5	section	131	508.384970977983	301.322838611702	1210.87354182671	375.157362633635	874.862297099063	126.522120763302	588.271843580065	835.858384582788	1141.88383208911	787.423611596203	LF	LF	LF	HF	HF	0
