Weight	Nested	Procedure	dom_freq	word1	word2	word3	word4	word5	angle1	angle2	angle3	angle4	angle5	duration	target_word_place	target_word	target_angle	x1	y1	x2	y2	x3	y3	x4	y4	x5	y5	freq1	freq2	freq3	freq4	freq5	freq_config
1		TestProc	HF	rubble	staff	hotel	corner	golfing	181	113	243	338	44	500	3	hotel	243	833.019037425087	924.939078062557	1208.20194138098	681.292451395709	483.597390324653	706.596199895819	690.157362633635	154.126458173285	1117.8633481836	237.264079864539	LF	HF	HF	HF	LF	6
1		TestProc	HF	package	eggnog	garment	alcohol	respect	244	179	96	313	15	1000	5	respect	15	480.482381480333	700.348458715631	846.980962574913	924.939078062557	1237.80875814731	566.811385307061	547.458519352332	252.200655975001	943.527618041008	138.629669484373	HF	LF	LF	HF	HF	5
1		TestProc	HF	crown	email	nature	spring	decree	326	46	265	111	172	750	2	email	46	616.322838611701	193.384970977983	1127.73592013546	247.136651816401	441.522120763302	559.862297099063	1213.43217059888	668.34717981812	895.669240384026	921.107227496628	HF	LF	HF	HF	LF	3
1		TestProc	LF	culture	tanker	snowman	company	scamp	56	126	353	264	188	750	1	culture	56	1171.61502902202	301.322838611701	1163.60679774998	760.114100916989	791.252262637941	127.981539343471	442.191241852691	566.811385307061	784.330759615974	921.107227496628	HF	LF	LF	HF	LF	7
1		TestProc	LF	actin	affair	plight	banana	dearie	155	357	280	76	216	750	5	dearie	216	1009.04730469628	887.52311481466	819.065617502822	125.54818609817	446.076898795117	455.540728933228	1228.1182905104	428.231241760133	604.885899083011	848.606797749979	LF	HF	LF	HF	LF	4
1		TestProc	LF	farmer	critter	party	caveman	taboo	83	218	20	288	154	750	4	caveman	288	1237.01846065653	476.252262637941	593.735409869737	840.204301442689	976.808057330268	149.122951685637	459.577393481939	401.393202250021	1015.34845871563	884.517618519667	HF	LF	HF	LF	LF	8
1		TestProc	HF	storm	scotch	player	billing	trapper	271	354	210	140	66	750	1	storm	271	440.060921937443	518.019037425087	798.188614692939	127.191241852691	640	871.410161513775	1097.11504387462	831.417777247591	1205.41818305704	362.30534276968	HF	HF	HF	LF	LF	0
1		TestProc	HF	study	stickup	tiger	tracker	relief	140	270	345	203	50	500	5	relief	50	1097.11504387462	831.417777247591	440	525	736.472381958992	138.629669484373	683.707548604291	893.201941380976	1146.41777724759	267.884956125384	HF	LF	HF	LF	HF	4
1		TestProc	LF	design	steel	plaque	daycare	bamboo	241	93	158	308	17	750	3	plaque	158	490.152117144242	718.923848098535	1239.45181390183	545.934382497177	989.842637366365	895.873541826715	524.795698557311	278.735409869737	956.948681889095	142.478097614786	HF	HF	LF	LF	LF	9
1		TestProc	LF	ticket	albino	booger	phooey	wound	329	57	123	262	186	500	2	albino	57	633.984770035978	182.133079719155	1175.46822717817	307.144385993989	1175.46822717817	742.855614006011	443.892772503372	580.669240384026	798.188614692939	922.808758147309	HF	LF	LF	LF	HF	6
1		TestProc	HF	rapper	commune	disease	sweetie	bedroom	140	203	57	345	280	500	2	commune	203	1097.11504387462	831.417777247591	683.707548604291	893.201941380976	1175.46822717817	307.144385993989	736.472381958992	138.629669484373	446.076898795117	455.540728933228	LF	LF	HF	HF	HF	9
1		TestProc	LF	caterer	livery	outline	perfume	bacon	334	270	114	40	208	1000	4	perfume	40	664.651541284369	165.482381480333	440	525	1205.41818305704	687.69465723032	1097.11504387462	218.582222752409	652.211374885644	878.179037143571	LF	LF	LF	HF	HF	0
1		TestProc	LF	uproar	bureau	amnesty	pedal	noise	190	336	116	273	37	1000	2	bureau	336	770.540728933228	918.923101204883	677.30534276968	159.58181694296	1199.51761851967	700.348458715631	440.54818609817	504.065617502822	1080.72600926082	205.545795981083	LF	HF	LF	LF	HF	3
1		TestProc	HF	reality	champ	canopy	vaccine	issue	318	23	238	100	171	1000	3	canopy	238	572.347757456457	227.742069809042	996.292451395709	156.798058619024	500.78076153743	736.967705693282	1233.92310120488	594.459271066772	902.573786016092	920.075336238055	HF	HF	LF	LF	HF	2
1		TestProc	LF	lullaby	brewery	beast	towel	climax	212	83	301	145	19	1000	3	beast	301	628.032294306718	864.219238462571	1237.01846065653	476.252262637941	497.133079719155	318.984770035978	1069.43057454042	852.660817715597	970.227261782863	146.792569760273	LF	LF	HF	HF	LF	2
