Weight	Nested	Procedure	freq	word1	word2	word3	word4	word5	angle1	angle2	angle3	angle4	angle5	duration	target_word_place	target_word	target_angle	x1	y1	x2	y2	x3	y3	x4	y4	x5	y5
1		TestProc	LF	sewage	syringe	heifer	badger	nitro	258	44	327	175	107	500	3	heifer	327	448.740959706478	608.164676327104	1117.8633481836	237.264079864539	622.144385993989	189.53177282183	874.862297099063	923.477879236698	1222.52190238521	641.948681889095
1		TestProc	HF	clown	eagle	staff	camera	editor	61	209	128	285	356	500	1	clown	61	1189.84788285576	331.076151901465	646.076151901465	874.847882855758	1155.20430144269	771.264590130263	453.629669484373	421.472381958992	812.09741050235	125.97437989607
1		TestProc	LF	debrief	hybrid	drought	theta	workmen	10	101	164	228	296	750	1	debrief	10	909.459271066772	131.076898795117	1232.65087337907	601.323598150618	950.2549423268	909.504678375327	542.742069809042	792.652242543543	480.482381480333	349.651541284369
1		TestProc	LF	lumbar	eggnog	bamboo	suede	wedlock	122	198	265	60	337	500	2	eggnog	198	1179.21923846257	736.967705693282	716.393202250021	905.422606518061	441.522120763302	559.862297099063	1186.41016151378	325	683.70754860429	156.798058619024
1		TestProc	HF	statue	coffee	request	sister	mercy	226	149	72	359	296	1000	1	statue	226	552.26407986454	802.863348183599	1046.01522996402	867.866920280845	1220.42260651806	401.393202250021	833.019037425086	125.060921937443	480.482381480333	349.651541284369
1		TestProc	LF	mater	rodent	wrinkle	hermit	dosage	14	98	302	238	164	1000	2	rodent	98	936.768758239867	136.881709489601	1236.10722749663	580.669240384026	500.78076153743	313.032294306718	500.78076153743	736.967705693282	950.2549423268	909.504678375327
1		TestProc	LF	larynx	mocha	deficit	guild	whatnot	350	213	281	120	57	750	5	whatnot	57	770.540728933227	131.076898795117	622.144385993989	860.46822717817	447.349126620934	448.676401849382	1186.41016151378	725	1175.46822717817	307.144385993989
1		TestProc	HF	hotel	nation	nerve	farmer	rhythm	196	124	264	60	345	750	1	hotel	196	729.7450576732	909.504678375328	1171.61502902202	748.677161388299	442.191241852691	566.811385307061	1186.41016151378	325	736.472381958992	138.629669484373
1		TestProc	LF	uproar	faction	dowry	decree	urgency	72	145	231	9	295	1000	4	decree	9	1220.42260651806	401.393202250021	1069.43057454042	852.660817715597	529.141615417212	776.728156419935	902.573786016092	129.924663761945	477.47688518534	355.95269530372
1		TestProc	LF	granite	refugee	stripe	lockup	serpent	302	170	32	241	99	1000	5	serpent	99	500.78076153743	313.032294306718	909.459271066772	918.923101204883	1051.96770569328	185.78076153743	490.152117144242	718.923848098535	1235.07533623806	587.573786016092
1		TestProc	HF	sword	plant	hunting	product	parole	155	356	79	293	226	1000	4	product	293	1009.04730469628	887.52311481466	812.09741050235	125.97437989607	1232.65087337907	448.676401849382	471.798058619024	368.707548604291	552.26407986454	802.863348183599
1		TestProc	HF	teacher	luggage	winner	grandma	talent	260	198	323	47	120	1000	2	luggage	198	446.076898795117	594.459271066772	716.393202250021	905.422606518061	599.273990739181	205.545795981083	1132.54148064767	252.200655975001	1186.41016151378	725
1		TestProc	HF	prince	lesson	sheet	agent	toilet	220	284	151	63	360	500	3	sheet	151	582.884956125384	831.417777247591	451.881709489601	428.231241760133	1033.92384809853	874.847882855758	1196.40260967535	343.403800104181	840	125
1		TestProc	LF	rapper	libel	venue	staple	phooey	22	159	242	309	96	500	4	staple	309	989.842637366365	154.126458173285	983.34717981812	898.432170598881	486.820962856429	712.788625114356	529.141615417212	273.271843580065	1237.80875814731	566.811385307061
1		TestProc	HF	league	cattle	person	devil	percent	14	151	225	83	308	500	4	devil	83	936.768758239867	136.881709489601	1033.92384809853	874.847882855758	557.157287525381	807.842712474619	1237.01846065653	476.252262637941	524.795698557311	278.735409869737
1		TestProc	HF	battle	punch	grief	worker	thumb	176	13	247	311	86	500	5	thumb	86	867.90258949765	924.02562010393	929.980421737546	135.251974085906	471.798058619024	681.29245139571	538.116167910891	262.576388403797	1239.02562010393	497.09741050235
1		TestProc	LF	anomaly	leech	dialect	quake	listing	340	184	47	250	123	1000	1	anomaly	340	703.191942669732	149.122951685637	812.09741050235	924.02562010393	1132.54148064767	252.200655975001	464.122951685637	661.808057330268	1175.46822717817	742.855614006011
1		TestProc	LF	suitor	baptism	fossil	almond	taboo	286	219	83	152	1	500	5	taboo	1	455.495321624672	414.7450576732	588.271843580065	835.858384582788	1237.01846065653	476.252262637941	1027.78862511436	878.179037143571	846.980962574913	125.060921937443
1		TestProc	HF	channel	rocket	motive	dough	dragon	254	111	188	42	336	1000	3	motive	188	455.495321624672	635.2549423268	1213.43217059888	668.34717981812	784.330759615974	921.107227496628	1107.65224254354	227.742069809042	677.30534276968	159.58181694296
1		TestProc	LF	ballast	wrapper	hippo	gorge	trend	288	224	75	2	139	750	4	gorge	2	459.577393481939	401.393202250021	562.136651816401	812.73592013546	1226.37033051563	421.472381958992	853.959798681	125.243669192362	1102.4236115962	826.883832089109
1		TestProc	LF	index	bilge	geese	garter	borough	9	161	307	235	90	1000	3	geese	307	902.573786016092	129.924663761945	970.227261782863	903.207430239727	520.545795981083	284.273990739181	512.339182284403	754.430574540419	1240	525
1		TestProc	HF	light	target	blood	earth	vision	185	96	323	25	247	500	2	target	96	805.137702900937	923.477879236698	1237.80875814731	566.811385307061	599.273990739181	205.545795981083	1009.04730469628	162.47688518534	471.798058619024	681.29245139571
1		TestProc	LF	mammal	nacho	trucker	seafood	slugger	114	275	46	339	193	750	3	trucker	46	1205.41818305704	687.69465723032	441.522120763302	490.137702900937	1127.73592013546	247.136651816401	696.65282018188	151.567829401119	750.019578262454	914.748025914094
1		TestProc	HF	budget	beauty	bingo	dignity	skirt	286	356	219	79	151	1000	5	skirt	151	455.495321624672	414.7450576732	812.09741050235	125.97437989607	588.271843580065	835.858384582788	1232.65087337907	448.676401849382	1033.92384809853	874.847882855758
1		TestProc	LF	forearm	discord	slander	detox	replica	87	168	300	232	6	750	2	discord	168	1239.45181390183	504.065617502822	923.164676327104	916.259040293522	493.589838486225	325	524.795698557311	771.264590130263	881.811385307061	127.191241852691
1		TestProc	HF	bunny	health	sample	candy	patient	243	320	172	98	26	750	5	patient	26	483.597390324653	706.596199895819	582.884956125384	218.582222752409	895.669240384026	921.107227496628	1236.10722749663	580.669240384026	1015.34845871563	165.482381480333
1		TestProc	LF	friar	spawn	cyanide	graft	typhoon	31	179	97	256	327	500	1	friar	31	1046.01522996402	182.133079719155	846.980962574913	924.939078062557	1237.01846065653	573.747737362059	451.881709489601	621.768758239867	622.144385993989	189.53177282183
1		TestProc	HF	action	sheep	picnic	project	disease	357	290	62	221	153	750	4	project	221	819.065617502822	125.54818609817	464.122951685637	388.191942669733	1193.17903714357	337.211374885644	577.576388403797	826.883832089109	1021.59619989582	881.402609675347
1		TestProc	HF	desire	match	defense	brick	sucker	10	166	79	227	292	750	3	defense	79	909.459271066772	131.076898795117	936.768758239867	913.118290510399	1232.65087337907	448.676401849382	547.458519352332	797.799344025	469.126458173285	375.157362633635
1		TestProc	HF	victory	pattern	circle	string	chicken	141	358	223	70	292	750	2	pattern	358	1091.72815641994	835.858384582788	826.040201319	125.243669192362	567.200655975001	817.541480647668	1215.87704831436	388.191942669732	469.126458173285	375.157362633635
