Weight	Nested	Procedure	freq	word1	word2	word3	word4	word5	angle1	angle2	angle3	angle4	angle5	duration	target_word_place	target_word	target_angle	x1	y1	x2	y2	x3	y3	x4	y4	x5	y5
1		TestProc	HF	trauma	rocket	haven	tragedy	shock	189	127	61	333	260	1000	4	tragedy	333	777.426213983908	920.075336238055	1159.45420401892	765.726009260819	1189.84788285576	331.076151901465	658.403800104181	168.597390324653	446.076898795117	594.459271066772
1		TestProc	HF	poker	client	fashion	block	landing	178	29	245	314	109	500	2	client	29	853.959798681	924.756330807638	1033.92384809853	175.152117144242	477.47688518534	694.04730469628	552.264079864539	247.136651816401	1218.20743023973	655.227261782863
1		TestProc	LF	sparkle	raffle	buffer	sleeper	caramel	25	170	323	93	240	500	1	sparkle	25	1009.04730469628	162.47688518534	909.459271066772	918.923101204883	599.273990739181	205.545795981083	1239.45181390183	545.934382497177	493.589838486225	725
1		TestProc	LF	seagull	pebble	stamina	slant	pusher	71	301	133	5	228	1000	1	seagull	71	1218.20743023973	394.772738217137	497.133079719155	318.984770035978	1132.54148064767	797.799344024999	874.862297099063	126.522120763302	542.742069809042	792.652242543543
1		TestProc	HF	million	concept	profile	trailer	field	339	205	138	41	274	1000	1	million	339	696.65282018188	151.567829401119	670.95269530372	887.52311481466	1107.65224254354	822.257930190958	1102.4236115962	223.116167910891	440.97437989607	497.09741050235
1		TestProc	HF	culture	safety	worker	burger	cause	110	172	332	34	267	750	5	cause	267	1215.87704831436	661.808057330268	895.669240384026	921.107227496628	652.211374885644	171.820962856429	1063.6771613883	193.384970977983	440.54818609817	545.934382497178
1		TestProc	HF	monster	bucket	sauce	science	curtain	63	136	214	355	291	1000	5	curtain	291	1196.40260967535	343.403800104181	1117.8633481836	812.73592013546	616.322838611701	856.615029022017	805.137702900937	126.522120763302	466.567829401119	381.65282018188
1		TestProc	LF	mirage	ivory	canteen	forum	homage	134	210	358	71	297	500	2	ivory	210	1127.73592013546	802.863348183599	640	871.410161513775	826.040201319	125.243669192362	1218.20743023973	394.772738217137	483.597390324653	343.403800104181
1		TestProc	HF	radio	plant	bread	device	crowd	257	86	322	179	25	1000	2	plant	86	450.251974085906	614.980421737546	1239.02562010393	497.09741050235	593.735409869736	209.795698557311	846.980962574913	924.939078062557	1009.04730469628	162.47688518534
1		TestProc	HF	honey	warrior	crush	search	problem	82	144	360	208	277	500	5	problem	277	1236.10722749663	469.330759615974	1075.11410091699	848.606797749979	840	125	652.211374885644	878.179037143571	442.981539343471	476.252262637941
1		TestProc	HF	nature	darling	delay	rumor	temple	347	267	53	131	203	500	4	rumor	131	750.019578262454	135.251974085906	440.54818609817	545.934382497178	1159.45420401892	284.273990739181	1141.88383208911	787.423611596203	683.707548604291	893.201941380976
1		TestProc	LF	widower	caper	backer	ballad	guzzler	10	89	303	154	229	1000	4	ballad	154	909.459271066772	131.076898795117	1239.93907806256	518.019037425087	504.53177282183	307.144385993989	1015.34845871563	884.517618519667	538.116167910891	787.423611596203
1		TestProc	LF	cadaver	tweed	pollen	spatula	rosary	258	196	326	29	112	500	4	spatula	29	448.740959706478	608.164676327104	729.7450576732	909.504678375328	616.322838611701	193.384970977983	1033.92384809853	175.152117144242	1210.87354182671	674.842637366365
1		TestProc	HF	beast	degree	event	holly	weapon	199	271	127	61	347	750	2	degree	271	709.772738217137	903.207430239727	440.060921937443	518.019037425087	1159.45420401892	765.726009260819	1189.84788285576	331.076151901465	750.019578262454	135.251974085906
1		TestProc	LF	imagery	proverb	blaster	iodine	mater	41	338	245	108	170	750	5	mater	170	1102.4236115962	223.116167910891	690.157362633635	154.126458173285	477.47688518534	694.04730469628	1220.42260651806	648.606797749979	909.459271066772	918.923101204883
1		TestProc	LF	hairdo	malice	pianist	sitter	stead	214	2	85	287	146	750	4	sitter	287	616.322838611701	856.615029022017	853.959798681	125.243669192362	1238.4778792367	490.137702900937	457.478097614786	408.051318110905	1063.6771613883	856.615029022017
1		TestProc	LF	foxtrot	alloy	oxide	wrinkle	sesame	152	10	216	295	90	1000	3	oxide	216	1027.78862511436	878.179037143571	909.459271066772	131.076898795117	604.885899083011	848.606797749979	477.47688518534	355.95269530372	1240	525
1		TestProc	HF	crime	romance	effort	closet	bible	115	51	345	211	275	750	1	crime	115	1202.52311481466	694.04730469628	1150.85838458279	273.271843580065	736.472381958992	138.629669484373	633.984770035978	867.866920280845	441.522120763302	490.137702900937
1		TestProc	HF	trunk	apology	police	sweetie	value	19	183	317	113	248	500	3	police	317	970.227261782863	146.792569760273	819.065617502823	924.45181390183	567.200655975001	232.458519352332	1208.20194138098	681.292451395709	469.126458173285	674.842637366365
1		TestProc	LF	symptom	exile	forgery	geese	finder	358	288	140	74	209	750	2	exile	288	826.040201319	125.243669192362	459.577393481939	401.393202250021	1097.11504387462	831.417777247591	1224.50467837533	414.7450576732	646.076151901465	874.847882855758
1		TestProc	LF	putter	havoc	ravine	brood	lantern	297	82	163	230	10	750	1	putter	297	483.597390324653	343.403800104181	1236.10722749663	469.330759615974	956.948681889095	907.521902385214	533.582222752409	782.115043874616	909.459271066772	131.076898795117
1		TestProc	LF	frenzy	amnesty	dowry	cluck	workmen	293	10	156	223	72	500	3	dowry	156	471.798058619024	368.707548604291	909.459271066772	131.076898795117	1002.69465723032	890.41818305704	567.200655975001	817.541480647668	1220.42260651806	401.393202250021
1		TestProc	HF	license	whiskey	jungle	makeup	airport	37	172	250	100	336	500	1	license	37	1080.72600926082	205.545795981083	895.669240384026	921.107227496628	464.122951685637	661.808057330268	1233.92310120488	594.459271066772	677.30534276968	159.58181694296
1		TestProc	HF	warden	pizza	gunshot	pound	owner	186	111	328	252	43	750	3	gunshot	328	798.188614692939	922.808758147309	1213.43217059888	668.34717981812	628.032294306718	185.78076153743	459.577393481939	648.606797749979	1112.799344025	232.458519352332
1		TestProc	LF	gateway	safari	bribery	feller	vicar	56	340	119	277	199	1000	2	safari	340	1171.61502902202	301.322838611701	703.191942669732	149.122951685637	1189.84788285576	718.923848098535	442.981539343471	476.252262637941	709.772738217137	903.207430239727
1		TestProc	LF	refusal	skater	equity	vector	rivalry	331	266	33	168	106	500	5	rivalry	106	646.076151901465	175.152117144242	440.97437989607	552.90258949765	1057.85561400601	189.53177282183	923.164676327104	916.259040293522	1224.50467837533	635.2549423268
1		TestProc	LF	penance	chuckle	email	slugger	staple	327	261	46	193	120	1000	5	staple	120	622.144385993989	189.53177282183	444.924663761945	587.573786016092	1127.73592013546	247.136651816401	750.019578262454	914.748025914094	1186.41016151378	725
1		TestProc	HF	garden	option	husband	trash	picnic	169	242	314	94	23	1000	3	husband	314	916.323598150618	917.650873379066	486.820962856429	712.788625114356	552.264079864539	247.136651816401	1239.02562010393	552.90258949765	996.292451395709	156.798058619024
