Weight	Nested	Procedure	freq	word1	word2	word3	word4	word5	angle1	angle2	angle3	angle4	angle5	duration	target_word_place	target_word	target_angle	x1	y1	x2	y2	x3	y3	x4	y4	x5	y5
1		TestProc	HF	story	article	reason	hundred	peanut	218	283	354	140	67	1000	3	reason	354	593.735409869737	840.204301442689	450.251974085906	435.019578262454	798.188614692939	127.191241852691	1097.11504387462	831.417777247591	1208.20194138098	368.70754860429
1		TestProc	LF	decor	segment	novelty	unrest	ballast	344	135	281	212	72	1000	2	segment	135	729.7450576732	140.495321624673	1122.84271247462	807.842712474619	447.349126620934	448.676401849382	628.032294306718	864.219238462571	1220.42260651806	401.393202250021
1		TestProc	LF	penance	apostle	plaid	charmer	demise	277	45	198	111	338	750	5	demise	338	442.981539343471	476.252262637941	1122.84271247462	242.157287525381	716.393202250021	905.422606518061	1213.43217059888	668.34717981812	690.157362633635	154.126458173285
1		TestProc	HF	traffic	snake	phase	stroke	store	117	185	262	337	50	750	4	stroke	337	1196.40260967535	706.596199895819	805.137702900937	923.477879236698	443.892772503372	580.669240384026	683.70754860429	156.798058619024	1146.41777724759	267.884956125384
1		TestProc	LF	plight	bologna	memento	scourge	mocha	141	287	222	77	348	750	1	plight	141	1091.72815641994	835.858384582788	457.478097614786	408.051318110905	572.347757456457	822.257930190958	1229.74802591409	435.019578262454	756.835323672896	133.740959706478
1		TestProc	HF	queen	plate	study	patch	whale	268	69	333	137	200	750	2	plate	69	440.243669192362	538.959798681001	1213.43217059888	381.65282018188	658.403800104181	168.597390324653	1112.799344025	817.541480647668	703.191942669732	900.877048314363
1		TestProc	LF	gravel	rodent	bellboy	arsenal	canon	242	173	325	105	29	1000	3	bellboy	325	486.820962856429	712.788625114356	888.747737362059	922.018460656529	610.569425459581	197.339182284403	1226.37033051563	628.527618041008	1033.92384809853	175.152117144242
1		TestProc	HF	buddy	weekend	arrest	agent	supply	66	5	299	211	132	500	3	arrest	299	1205.41818305704	362.30534276968	874.862297099063	126.522120763302	490.152117144242	331.076151901465	633.984770035978	867.866920280845	1137.25793019096	792.652242543543
1		TestProc	HF	earth	alley	motion	spirit	cruise	145	277	213	74	12	500	1	earth	145	1069.43057454042	852.660817715597	442.981539343471	476.252262637941	622.144385993989	860.46822717817	1224.50467837533	414.7450576732	923.164676327104	133.740959706478
1		TestProc	LF	quitter	whirl	peril	evasion	wildcat	54	221	115	283	349	750	4	evasion	283	1163.60679774998	289.885899083011	577.576388403797	826.883832089109	1202.52311481466	694.04730469628	450.251974085906	435.019578262454	763.676401849382	132.349126620934
1		TestProc	LF	persona	cocoon	imprint	iceberg	optic	199	272	344	135	63	1000	5	optic	63	709.772738217137	903.207430239727	440.243669192362	511.040201318999	729.7450576732	140.495321624673	1122.84271247462	807.842712474619	1196.40260967535	343.403800104181
1		TestProc	HF	beast	group	dinner	baron	battle	9	238	79	299	154	500	4	baron	299	902.573786016092	129.924663761945	500.78076153743	736.967705693282	1232.65087337907	448.676401849382	490.152117144242	331.076151901465	1015.34845871563	884.517618519667
1		TestProc	HF	birth	rifle	shrink	bridge	secret	181	248	331	103	32	1000	1	birth	181	833.019037425087	924.939078062557	469.126458173285	674.842637366365	646.076151901465	175.152117144242	1229.74802591409	614.980421737546	1051.96770569328	185.78076153743
1		TestProc	LF	farming	nudity	pansy	swarm	wench	254	32	107	321	189	1000	4	swarm	321	455.495321624672	635.2549423268	1051.96770569328	185.78076153743	1222.52190238521	641.948681889095	588.271843580065	214.141615417212	777.426213983908	920.075336238055
1		TestProc	HF	chicken	policy	hammer	mission	bunch	219	156	293	15	79	1000	2	policy	156	588.271843580065	835.858384582788	1002.69465723032	890.41818305704	471.798058619024	368.707548604291	943.527618041008	138.629669484373	1232.65087337907	448.676401849382
1		TestProc	LF	hitter	amnesty	debrief	fossil	liege	220	289	77	355	147	500	4	fossil	355	582.884956125384	831.417777247591	461.792569760273	394.772738217137	1229.74802591409	435.019578262454	805.137702900937	126.522120763302	1057.85561400601	860.46822717817
1		TestProc	LF	enzyme	dosage	egghead	putty	tyranny	226	301	74	10	147	1000	1	enzyme	226	552.26407986454	802.863348183599	497.133079719155	318.984770035978	1224.50467837533	414.7450576732	909.459271066772	131.076898795117	1057.85561400601	860.46822717817
1		TestProc	HF	review	quality	library	grade	match	200	43	269	113	332	750	1	review	200	703.191942669732	900.877048314363	1112.799344025	232.458519352332	440.060921937443	531.980962574913	1208.20194138098	681.292451395709	652.211374885644	171.820962856429
1		TestProc	HF	monster	singer	office	surgeon	space	207	269	52	348	144	1000	4	surgeon	348	658.403800104182	881.402609675347	440.060921937443	531.980962574913	1155.20430144269	278.735409869737	756.835323672896	133.740959706478	1075.11410091699	848.606797749979
1		TestProc	HF	frame	guest	danger	beauty	pumpkin	268	135	340	198	46	750	3	danger	340	440.243669192362	538.959798681001	1122.84271247462	807.842712474619	703.191942669732	149.122951685637	716.393202250021	905.422606518061	1127.73592013546	247.136651816401
