Weight	Nested	Procedure	freq	word1	word2	word3	word4	word5	angle1	angle2	angle3	angle4	angle5	duration	target_word_place	target_word	target_angle	x1	y1	x2	y2	x3	y3	x4	y4	x5	y5
1		TestProc	HF	butter	shirt	turkey	delay	servant	87	247	180	308	20	1000	3	turkey	180	1239.45181390183	504.065617502822	471.798058619024	681.29245139571	840	925	524.795698557311	278.735409869737	976.808057330268	149.122951685637
1		TestProc	HF	hundred	badge	mouth	subject	machine	249	19	86	180	312	1000	2	badge	19	466.567829401119	668.34717981812	970.227261782863	146.792569760273	1239.02562010393	497.09741050235	840	925	542.742069809042	257.347757456457
1		TestProc	LF	camper	trader	charger	ballad	replay	211	76	139	13	273	500	1	camper	211	633.984770035978	867.866920280845	1228.1182905104	428.231241760133	1102.4236115962	826.883832089109	929.980421737546	135.251974085906	440.54818609817	504.065617502822
1		TestProc	LF	outlet	mixer	seagull	inhaler	marvel	98	161	311	36	245	1000	2	mixer	161	1236.10722749663	580.669240384026	970.227261782863	903.207430239727	538.116167910891	262.576388403797	1075.11410091699	201.393202250021	477.47688518534	694.04730469628
1		TestProc	HF	labor	dessert	poison	owner	fairy	23	184	94	245	321	500	2	dessert	184	996.292451395709	156.798058619024	812.09741050235	924.02562010393	1239.02562010393	552.90258949765	477.47688518534	694.04730469628	588.271843580065	214.141615417212
1		TestProc	LF	beanie	prodigy	condor	fringe	ammonia	107	38	170	326	260	1000	5	ammonia	260	1222.52190238521	641.948681889095	1086.26459013026	209.795698557311	909.459271066772	918.923101204883	616.322838611701	193.384970977983	446.076898795117	594.459271066772
1		TestProc	HF	party	alarm	estate	cabin	lemon	324	36	108	169	248	750	4	cabin	169	604.885899083011	201.393202250021	1075.11410091699	201.393202250021	1220.42260651806	648.606797749979	916.323598150618	917.650873379066	469.126458173285	674.842637366365
1		TestProc	LF	mailing	cider	commune	puddle	calcium	182	310	23	113	244	750	4	puddle	113	826.040201319	924.756330807638	533.582222752409	267.884956125384	996.292451395709	156.798058619024	1208.20194138098	681.292451395709	480.482381480333	700.348458715631
1		TestProc	HF	plate	fence	theater	statue	grief	179	111	332	41	268	750	1	plate	179	846.980962574913	924.939078062557	1213.43217059888	668.34717981812	652.211374885644	171.820962856429	1102.4236115962	223.116167910891	440.243669192362	538.959798681001
1		TestProc	LF	lagoon	bugle	manhunt	stead	avocado	224	84	295	147	11	1000	1	lagoon	224	562.136651816401	812.73592013546	1237.80875814731	483.188614692939	477.47688518534	355.95269530372	1057.85561400601	860.46822717817	916.323598150618	132.349126620934
1		TestProc	HF	warrant	society	custody	widow	reality	137	217	356	293	68	1000	1	warrant	137	1112.799344025	817.541480647668	599.273990739181	844.454204018917	812.09741050235	125.97437989607	471.798058619024	368.707548604291	1210.87354182671	375.157362633635
1		TestProc	LF	ravine	uncool	dearie	stout	fluff	327	180	102	256	32	750	5	fluff	32	622.144385993989	189.53177282183	840	925	1231.25904029352	608.164676327104	451.881709489601	621.768758239867	1051.96770569328	185.78076153743
1		TestProc	HF	killer	burden	magic	failure	hockey	140	202	52	267	345	750	5	hockey	345	1097.11504387462	831.417777247591	690.157362633635	895.873541826715	1155.20430144269	278.735409869737	440.54818609817	545.934382497178	736.472381958992	138.629669484373
1		TestProc	HF	finger	cruise	sample	mother	holly	145	343	279	211	45	750	3	sample	279	1069.43057454042	852.660817715597	723.051318110906	142.478097614786	444.924663761945	462.426213983908	633.984770035978	867.866920280845	1122.84271247462	242.157287525381
1		TestProc	LF	flake	kappa	fatigue	famine	turnip	147	21	311	249	86	500	5	turnip	86	1057.85561400601	860.46822717817	983.34717981812	151.567829401119	538.116167910891	262.576388403797	466.567829401119	668.34717981812	1239.02562010393	497.09741050235
1		TestProc	HF	wreck	country	parade	million	opening	332	188	59	270	123	750	2	country	188	652.211374885644	171.820962856429	784.330759615974	921.107227496628	1182.86692028084	318.984770035978	440	525	1175.46822717817	742.855614006011
1		TestProc	LF	decay	esquire	egghead	default	grinder	111	332	199	260	45	750	1	decay	111	1213.43217059888	668.34717981812	652.211374885644	171.820962856429	709.772738217137	903.207430239727	446.076898795117	594.459271066772	1122.84271247462	242.157287525381
1		TestProc	LF	whipper	wrapper	rubble	wench	armory	57	294	143	355	205	500	3	rubble	143	1175.46822717817	307.144385993989	474.58181694296	362.30534276968	1080.72600926082	844.454204018917	805.137702900937	126.522120763302	670.95269530372	887.52311481466
1		TestProc	LF	trapper	reptile	looney	canopy	fiesta	58	261	122	327	184	500	4	canopy	327	1179.21923846257	313.032294306718	444.924663761945	587.573786016092	1179.21923846257	736.967705693282	622.144385993989	189.53177282183	812.09741050235	924.02562010393
1		TestProc	HF	judge	light	message	arrest	company	123	41	260	322	186	1000	5	company	186	1175.46822717817	742.855614006011	1102.4236115962	223.116167910891	446.076898795117	594.459271066772	593.735409869736	209.795698557311	798.188614692939	922.808758147309
1		TestProc	LF	socket	rhubarb	blitz	bamboo	topside	117	258	188	27	324	1000	4	bamboo	27	1196.40260967535	706.596199895819	448.740959706478	608.164676327104	784.330759615974	921.107227496628	1021.59619989582	168.597390324653	604.885899083011	201.393202250021
1		TestProc	LF	sparkle	pebble	refugee	helium	quake	4	77	233	142	299	750	3	refugee	233	867.90258949765	125.97437989607	1229.74802591409	435.019578262454	520.545795981083	765.726009260819	1086.26459013026	840.204301442689	490.152117144242	331.076151901465
1		TestProc	HF	dough	comfort	medal	chamber	library	36	333	99	250	189	500	4	chamber	250	1075.11410091699	201.393202250021	658.403800104181	168.597390324653	1235.07533623806	587.573786016092	464.122951685637	661.808057330268	777.426213983908	920.075336238055
1		TestProc	LF	pellet	granite	hybrid	rundown	rhino	93	161	304	14	231	1000	3	hybrid	304	1239.45181390183	545.934382497177	970.227261782863	903.207430239727	508.384970977983	301.322838611702	936.768758239867	136.881709489601	529.141615417212	776.728156419935
1		TestProc	HF	metal	bride	empire	creep	buster	137	52	350	286	220	500	3	empire	350	1112.799344025	817.541480647668	1155.20430144269	278.735409869737	770.540728933227	131.076898795117	455.495321624672	414.7450576732	582.884956125384	831.417777247591
1		TestProc	LF	syringe	faker	pillar	unrest	sphinx	203	268	117	345	56	500	2	faker	268	683.707548604291	893.201941380976	440.243669192362	538.959798681001	1196.40260967535	706.596199895819	736.472381958992	138.629669484373	1171.61502902202	301.322838611701
1		TestProc	HF	student	glory	state	pocket	value	137	353	279	218	58	500	1	student	137	1112.799344025	817.541480647668	791.252262637941	127.981539343471	444.924663761945	462.426213983908	593.735409869737	840.204301442689	1179.21923846257	313.032294306718
1		TestProc	HF	cowboy	color	monitor	silence	bishop	139	12	78	278	207	1000	4	silence	278	1102.4236115962	826.883832089109	923.164676327104	133.740959706478	1231.25904029352	441.835323672896	443.892772503372	469.330759615974	658.403800104182	881.402609675347
1		TestProc	LF	heroine	minibar	dialect	ethic	manger	109	170	45	338	257	750	2	minibar	170	1218.20743023973	655.227261782863	909.459271066772	918.923101204883	1122.84271247462	242.157287525381	690.157362633635	154.126458173285	450.251974085906	614.980421737546
1		TestProc	HF	nanny	ground	shrink	valley	system	164	235	90	19	297	500	5	system	297	950.2549423268	909.504678375327	512.339182284403	754.430574540419	1240	525	970.227261782863	146.792569760273	483.597390324653	343.403800104181
1		BreakProc	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1		TestProc	HF	horse	billion	review	darling	cousin	14	159	89	233	311	1000	2	billion	159	936.768758239867	136.881709489601	983.34717981812	898.432170598881	1239.93907806256	518.019037425087	520.545795981083	765.726009260819	538.116167910891	262.576388403797
1		TestProc	LF	chaser	umpire	ghoul	booger	bribery	261	120	192	327	36	750	3	ghoul	192	444.924663761945	587.573786016092	1186.41016151378	725	756.835323672896	916.259040293522	622.144385993989	189.53177282183	1075.11410091699	201.393202250021
1		TestProc	HF	panic	nephew	avenue	haven	market	338	123	55	189	261	750	4	haven	189	690.157362633635	154.126458173285	1175.46822717817	742.855614006011	1167.6608177156	295.569425459582	777.426213983908	920.075336238055	444.924663761945	587.573786016092
1		TestProc	LF	taboo	mileage	pinkie	crewman	learner	301	224	7	93	163	500	1	taboo	301	497.133079719155	318.984770035978	562.136651816401	812.73592013546	888.747737362059	127.981539343471	1239.45181390183	545.934382497177	956.948681889095	907.521902385214
1		TestProc	LF	dopey	crowbar	hermit	silicon	railway	40	312	112	250	186	750	2	crowbar	312	1097.11504387462	218.582222752409	542.742069809042	257.347757456457	1210.87354182671	674.842637366365	464.122951685637	661.808057330268	798.188614692939	922.808758147309
1		TestProc	HF	sugar	coach	battery	service	actor	358	202	60	263	135	1000	3	battery	60	826.040201319	125.243669192362	690.157362633635	895.873541826715	1186.41016151378	325	442.981539343471	573.747737362059	1122.84271247462	807.842712474619
1		TestProc	LF	tribune	stooge	lunacy	bleeder	crutch	150	299	228	25	86	1000	2	stooge	299	1040	871.410161513776	490.152117144242	331.076151901465	542.742069809042	792.652242543543	1009.04730469628	162.47688518534	1239.02562010393	497.09741050235
1		TestProc	HF	writer	virgin	cooking	comment	frame	110	191	47	340	255	1000	5	frame	255	1215.87704831436	661.808057330268	763.676401849382	917.650873379066	1132.54148064767	252.200655975001	703.191942669732	149.122951685637	453.629669484373	628.527618041008
1		TestProc	HF	sweater	waiter	vault	fantasy	project	297	164	227	1	75	1000	4	fantasy	1	483.597390324653	343.403800104181	950.2549423268	909.504678375327	547.458519352332	797.799344025	846.980962574913	125.060921937443	1226.37033051563	421.472381958992
1		TestProc	LF	banjo	lorry	stature	pantry	imagery	67	214	133	356	287	1000	3	stature	133	1208.20194138098	368.70754860429	616.322838611701	856.615029022017	1132.54148064767	797.799344024999	812.09741050235	125.97437989607	457.478097614786	408.051318110905
1		TestProc	LF	canon	nugget	tasting	satchel	blimp	284	5	67	210	143	500	5	blimp	143	451.881709489601	428.231241760133	874.862297099063	126.522120763302	1208.20194138098	368.70754860429	640	871.410161513775	1080.72600926082	844.454204018917
1		TestProc	HF	tattoo	season	letter	flower	sister	197	122	340	276	41	500	2	season	122	723.051318110905	907.521902385214	1179.21923846257	736.967705693282	703.191942669732	149.122951685637	442.191241852691	483.188614692939	1102.4236115962	223.116167910891
