Weight	Nested	Procedure	freq	word1	word2	word3	word4	word5	angle1	angle2	angle3	angle4	angle5	delay	target_word_place	target_word	target_angle	x1	y1	x2	y2	x3	y3	x4	y4	x5	y5
1		TestProc	LF	ripple	serpent	slant	edema	ravine	59	163	288	227	356	350	5	ravine	356	1182.86692028084	318.984770035978	956.948681889095	907.521902385214	459.577393481939	401.393202250021	547.458519352332	797.799344025	812.09741050235	125.97437989607
1		TestProc	HF	heaven	concert	object	county	candy	276	60	132	194	347	250	1	heaven	276	442.191241852691	483.188614692939	1186.41016151378	325	1137.25793019096	792.652242543543	743.231241760133	913.118290510399	750.019578262454	135.251974085906
1		TestProc	HF	chill	shape	puppy	price	baron	143	359	278	65	206	350	5	baron	206	1080.72600926082	844.454204018917	833.019037425086	125.060921937443	443.892772503372	469.330759615974	1202.52311481466	355.95269530372	664.651541284369	884.517618519667
1		TestProc	LF	urgency	kingpin	groupie	banter	tyranny	292	75	153	229	8	250	4	banter	229	469.126458173285	375.157362633635	1226.37033051563	421.472381958992	1021.59619989582	881.402609675347	538.116167910891	787.423611596203	895.669240384026	128.892772503372
1		TestProc	LF	healer	crutch	papaya	caterer	giver	241	167	30	92	306	250	5	giver	306	490.152117144242	718.923848098535	929.980421737546	914.748025914094	1040	178.589838486224	1239.75633080764	538.959798681	516.393202250021	289.885899083011
1		TestProc	HF	ground	wreck	house	honey	picnic	135	277	198	67	340	150	4	honey	67	1122.84271247462	807.842712474619	442.981539343471	476.252262637941	716.393202250021	905.422606518061	1208.20194138098	368.70754860429	703.191942669732	149.122951685637
1		TestProc	HF	message	river	mayor	study	speed	46	196	320	257	116	250	2	river	196	1127.73592013546	247.136651816401	729.7450576732	909.504678375328	582.884956125384	218.582222752409	450.251974085906	614.980421737546	1199.51761851967	700.348458715631
1		TestProc	HF	creep	belly	freedom	cigar	shadow	31	256	114	329	192	150	2	belly	256	1046.01522996402	182.133079719155	451.881709489601	621.768758239867	1205.41818305704	687.69465723032	633.984770035978	182.133079719155	756.835323672896	916.259040293522
1		TestProc	LF	troupe	speck	demise	paging	genre	159	240	301	15	79	150	4	paging	15	983.34717981812	898.432170598881	493.589838486225	725	497.133079719155	318.984770035978	943.527618041008	138.629669484373	1232.65087337907	448.676401849382
1		TestProc	LF	quart	feller	piranha	iodine	strand	337	70	148	276	210	250	1	quart	337	683.70754860429	156.798058619024	1215.87704831436	388.191942669732	1051.96770569328	864.21923846257	442.191241852691	483.188614692939	640	871.410161513775
1		TestProc	HF	booth	cherry	library	drill	country	17	93	161	308	225	150	5	country	225	956.948681889095	142.478097614786	1239.45181390183	545.934382497177	970.227261782863	903.207430239727	524.795698557311	278.735409869737	557.157287525381	807.842712474619
1		TestProc	LF	hatchet	orchard	railing	goner	livery	70	197	135	262	358	350	3	railing	135	1215.87704831436	388.191942669732	723.051318110905	907.521902385214	1122.84271247462	807.842712474619	443.892772503372	580.669240384026	826.040201319	125.243669192362
