Weight	Nested	Procedure	freq	word1	word2	word3	word4	word5	angle1	angle2	angle3	angle4	angle5	delay	target_word_place	target_word	target_angle	x1	y1	x2	y2	x3	y3	x4	y4	x5	y5
1		TestProc	HF	powder	movie	judge	skull	monkey	345	276	49	186	121	150	2	movie	276	736.472381958992	138.629669484373	442.191241852691	483.188614692939	1141.88383208911	262.576388403797	798.188614692939	922.808758147309	1182.86692028084	731.015229964022
1		TestProc	LF	ferret	havoc	trough	mascara	zoning	258	181	102	325	32	150	4	mascara	325	448.740959706478	608.164676327104	833.019037425087	924.939078062557	1231.25904029352	608.164676327104	610.569425459581	197.339182284403	1051.96770569328	185.78076153743
1		TestProc	HF	scene	border	script	effect	liquor	210	281	139	350	53	150	5	liquor	53	640	871.410161513775	447.349126620934	448.676401849382	1102.4236115962	826.883832089109	770.540728933227	131.076898795117	1159.45420401892	284.273990739181
1		TestProc	HF	bread	lemon	action	apology	alley	310	16	230	81	168	350	3	action	230	533.582222752409	267.884956125384	950.2549423268	140.495321624672	533.582222752409	782.115043874616	1235.07533623806	462.426213983908	923.164676327104	916.259040293522
1		TestProc	LF	bamboo	fringe	lorry	caper	caterer	351	76	212	289	146	150	1	bamboo	351	777.426213983908	129.924663761945	1228.1182905104	428.231241760133	628.032294306718	864.219238462571	461.792569760273	394.772738217137	1063.6771613883	856.615029022017
1		TestProc	HF	woman	husband	minute	manager	freedom	97	36	312	162	231	250	2	husband	36	1237.01846065653	573.747737362059	1075.11410091699	201.393202250021	542.742069809042	257.347757456457	963.606797749979	905.422606518061	529.141615417212	776.728156419935
1		TestProc	LF	banter	listing	clink	glucose	avocado	259	122	35	328	196	150	3	clink	35	447.349126620934	601.323598150618	1179.21923846257	736.967705693282	1069.43057454042	197.339182284403	628.032294306718	185.78076153743	729.7450576732	909.504678375328
1		TestProc	HF	value	colonel	price	college	hammer	304	237	171	8	80	350	2	colonel	237	508.384970977983	301.322838611702	504.53177282183	742.855614006011	902.573786016092	920.075336238055	895.669240384026	128.892772503372	1233.92310120488	455.540728933228
1		TestProc	LF	pioneer	goober	bribery	rocker	output	312	19	99	249	178	150	5	output	178	542.742069809042	257.347757456457	970.227261782863	146.792569760273	1235.07533623806	587.573786016092	466.567829401119	668.34717981812	853.959798681	924.756330807638
1		TestProc	LF	beetle	atheist	lumbar	cuisine	crybaby	153	307	16	80	219	250	3	lumbar	16	1021.59619989582	881.402609675347	520.545795981083	284.273990739181	950.2549423268	140.495321624672	1233.92310120488	455.540728933228	588.271843580065	835.858384582788
1		TestProc	HF	phase	prize	wheel	prince	birth	198	131	296	66	357	250	4	prince	66	716.393202250021	905.422606518061	1141.88383208911	787.423611596203	480.482381480333	349.651541284369	1205.41818305704	362.30534276968	819.065617502822	125.54818609817
1		TestProc	LF	clover	decor	bidder	catfish	hanger	71	163	9	224	295	250	1	clover	71	1218.20743023973	394.772738217137	956.948681889095	907.521902385214	902.573786016092	129.924663761945	562.136651816401	812.73592013546	477.47688518534	355.95269530372
1		TestProc	HF	thunder	corpse	pattern	studio	screen	145	219	17	80	308	350	4	studio	80	1069.43057454042	852.660817715597	588.271843580065	835.858384582788	956.948681889095	142.478097614786	1233.92310120488	455.540728933228	524.795698557311	278.735409869737
1		TestProc	HF	massage	lover	glove	shotgun	spring	293	224	158	87	4	150	1	massage	293	471.798058619024	368.707548604291	562.136651816401	812.73592013546	989.842637366365	895.873541826715	1239.45181390183	504.065617502822	867.90258949765	125.97437989607
1		TestProc	LF	queue	esquire	ripple	ration	dearie	199	126	341	276	61	250	5	dearie	61	709.772738217137	903.207430239727	1163.60679774998	760.114100916989	709.772738217137	146.792569760273	442.191241852691	483.188614692939	1189.84788285576	331.076151901465
1		TestProc	LF	cocoon	stamina	joust	mailing	hangman	36	121	321	182	245	350	5	hangman	245	1075.11410091699	201.393202250021	1182.86692028084	731.015229964022	588.271843580065	214.141615417212	826.040201319	924.756330807638	477.47688518534	694.04730469628
1		TestProc	LF	quarry	manure	checker	sesame	replay	268	355	72	197	136	350	3	checker	72	440.243669192362	538.959798681001	805.137702900937	126.522120763302	1220.42260651806	401.393202250021	723.051318110905	907.521902385214	1117.8633481836	812.73592013546
1		TestProc	HF	eagle	battery	party	parent	career	48	129	254	332	192	150	3	party	254	1137.25793019096	257.347757456457	1150.85838458279	776.728156419935	455.495321624672	635.2549423268	652.211374885644	171.820962856429	756.835323672896	916.259040293522
1		TestProc	HF	steak	metal	energy	chopper	pocket	299	21	99	164	238	350	5	pocket	238	490.152117144242	331.076151901465	983.34717981812	151.567829401119	1235.07533623806	587.573786016092	950.2549423268	909.504678375327	500.78076153743	736.967705693282
1		TestProc	HF	motion	whistle	study	truth	country	330	192	126	57	255	250	1	motion	330	640	178.589838486225	756.835323672896	916.259040293522	1163.60679774998	760.114100916989	1175.46822717817	307.144385993989	453.629669484373	628.527618041008
