Weight	Nested	Procedure	freq	word1	word2	word3	word4	word5	angle1	angle2	angle3	angle4	angle5	delay	target_word_place	target_word	target_angle	x1	y1	x2	y2	x3	y3	x4	y4	x5	y5
1		TestProc	LF	crypt	garment	piranha	havoc	handgun	310	186	98	249	26	250	1	crypt	310	533.582222752409	267.884956125384	798.188614692939	922.808758147309	1236.10722749663	580.669240384026	466.567829401119	668.34717981812	1015.34845871563	165.482381480333
1		TestProc	HF	wheel	panic	father	proof	message	52	198	122	344	263	250	1	wheel	52	1155.20430144269	278.735409869737	716.393202250021	905.422606518061	1179.21923846257	736.967705693282	729.7450576732	140.495321624673	442.981539343471	573.747737362059
1		TestProc	HF	pardon	trigger	people	brain	wedding	70	292	145	4	210	250	2	trigger	292	1215.87704831436	388.191942669732	469.126458173285	375.157362633635	1069.43057454042	852.660817715597	867.90258949765	125.97437989607	640	871.410161513775
1		TestProc	HF	temple	nerve	friend	steak	adult	230	76	4	299	157	250	3	friend	4	533.582222752409	782.115043874616	1228.1182905104	428.231241760133	867.90258949765	125.97437989607	490.152117144242	331.076151901465	996.29245139571	893.201941380976
1		TestProc	LF	whirl	baboon	theta	mirage	forum	126	187	60	248	337	350	2	baboon	187	1163.60679774998	760.114100916989	791.252262637941	922.018460656529	1186.41016151378	325	469.126458173285	674.842637366365	683.70754860429	156.798058619024
1		TestProc	LF	crumb	hideout	lockup	banjo	culprit	22	161	93	226	316	350	1	crumb	22	989.842637366365	154.126458173285	970.227261782863	903.207430239727	1239.45181390183	545.934382497177	552.26407986454	802.863348183599	562.136651816401	237.26407986454
1		TestProc	HF	office	coward	backup	pistol	monkey	147	80	360	225	293	350	1	office	147	1057.85561400601	860.46822717817	1233.92310120488	455.540728933228	840	125	557.157287525381	807.842712474619	471.798058619024	368.707548604291
1		TestProc	LF	quitter	revolt	heroine	pottery	urgency	204	335	52	114	271	250	4	pottery	114	677.30534276968	890.41818305704	670.95269530372	162.47688518534	1155.20430144269	278.735409869737	1205.41818305704	687.69465723032	440.060921937443	518.019037425087
1		TestProc	HF	habit	square	chief	order	justice	296	70	225	132	9	250	4	order	132	480.482381480333	349.651541284369	1215.87704831436	388.191942669732	557.157287525381	807.842712474619	1137.25793019096	792.652242543543	902.573786016092	129.924663761945
1		TestProc	LF	orchard	bayou	bayonet	daycare	papaya	62	135	352	277	214	150	3	bayonet	352	1193.17903714357	337.211374885644	1122.84271247462	807.842712474619	784.330759615974	128.892772503372	442.981539343471	476.252262637941	616.322838611701	856.615029022017
