Weight	Nested	Procedure	dom_freq	word1	word2	word3	word4	word5	angle1	angle2	angle3	angle4	angle5	duration	target_word_place	target_word	target_angle	x1	y1	x2	y2	x3	y3	x4	y4	x5	y5	freq1	freq2	freq3	freq4	freq5	freq_config
1		TestProc	LF	contest	boating	bride	mockery	genre	189	341	56	259	118	1000	5	genre	118	777.426213983908	920.075336238055	709.772738217137	146.792569760273	1171.61502902202	301.322838611701	447.349126620934	601.323598150618	1193.17903714357	712.788625114356	HF	LF	HF	LF	LF	8
1		TestProc	HF	nanny	paging	honey	flesh	hornet	272	195	53	123	336	500	1	nanny	272	440.243669192362	511.040201318999	736.472381958992	911.370330515627	1159.45420401892	284.273990739181	1175.46822717817	742.855614006011	677.30534276968	159.58181694296	HF	LF	HF	HF	LF	3
1		TestProc	HF	femur	petrol	parent	patrol	theory	67	270	206	333	139	1000	3	parent	206	1208.20194138098	368.70754860429	440	525	664.651541284369	884.517618519667	658.403800104181	168.597390324653	1102.4236115962	826.883832089109	LF	LF	HF	HF	HF	9
1		TestProc	HF	plate	mouth	board	talon	havoc	321	252	25	97	181	500	2	mouth	252	588.271843580065	214.141615417212	459.577393481939	648.606797749979	1009.04730469628	162.47688518534	1237.01846065653	573.747737362059	833.019037425087	924.939078062557	HF	HF	HF	LF	LF	0
1		TestProc	LF	grinder	horse	snail	forgery	episode	21	150	296	82	216	1000	2	horse	150	983.34717981812	151.567829401119	1040	871.410161513776	480.482381480333	349.651541284369	1236.10722749663	469.330759615974	604.885899083011	848.606797749979	LF	HF	LF	LF	HF	3
1		TestProc	LF	plight	topaz	turtle	energy	gateway	124	63	359	192	258	500	1	plight	124	1171.61502902202	748.677161388299	1196.40260967535	343.403800104181	833.019037425086	125.060921937443	756.835323672896	916.259040293522	448.740959706478	608.164676327104	LF	LF	HF	HF	LF	2
1		TestProc	HF	witch	sphinx	folly	thunder	forest	202	306	135	7	73	750	4	thunder	7	690.157362633635	895.873541826715	516.393202250021	289.885899083011	1122.84271247462	807.842712474619	888.747737362059	127.981539343471	1222.52190238521	408.051318110905	HF	LF	LF	HF	HF	5
1		TestProc	LF	chase	conduit	turnout	surgery	latex	11	161	305	224	74	500	2	conduit	161	916.323598150618	132.349126620934	970.227261782863	903.207430239727	512.339182284403	295.569425459582	562.136651816401	812.73592013546	1224.50467837533	414.7450576732	HF	LF	LF	HF	LF	7
1		TestProc	HF	pianist	season	shadow	wreath	pumpkin	237	102	298	22	171	500	3	shadow	298	504.53177282183	742.855614006011	1231.25904029352	608.164676327104	486.820962856429	337.211374885644	989.842637366365	154.126458173285	902.573786016092	920.075336238055	LF	HF	HF	LF	HF	7
1		TestProc	HF	plastic	chariot	funeral	email	shape	249	94	174	320	33	1000	1	plastic	249	466.567829401119	668.34717981812	1239.02562010393	552.90258949765	881.811385307062	922.808758147309	582.884956125384	218.582222752409	1057.85561400601	189.53177282183	HF	LF	HF	LF	HF	4
1		TestProc	LF	hernia	dragon	belly	mater	sitcom	308	10	231	167	102	750	3	belly	231	524.795698557311	278.735409869737	909.459271066772	131.076898795117	529.141615417212	776.728156419935	929.980421737546	914.748025914094	1231.25904029352	608.164676327104	LF	HF	HF	LF	LF	5
