Weight	Nested	Procedure	dom_freq	word1	word2	word3	word4	word5	angle1	angle2	angle3	angle4	angle5	duration	target_word_place	target_word	target_angle	x1	y1	x2	y2	x3	y3	x4	y4	x5	y5	freq1	freq2	freq3	freq4	freq5	freq_config
1		TestProc	HF	gazelle	bunch	growl	nerve	backup	29	250	316	91	186	1000	2	bunch	250	1033.92384809853	175.152117144242	464.122951685637	661.808057330268	562.136651816401	237.26407986454	1239.93907806256	531.980962574913	798.188614692939	922.808758147309	LF	HF	LF	HF	HF	8
1		TestProc	LF	stickup	slugger	flake	clinic	drink	9	75	291	149	217	750	4	clinic	149	902.573786016092	129.924663761945	1226.37033051563	421.472381958992	466.567829401119	381.65282018188	1046.01522996402	867.866920280845	599.273990739181	844.454204018917	LF	LF	LF	HF	HF	0
1		TestProc	HF	patch	album	instant	blaster	otter	131	194	37	317	256	750	2	album	194	1141.88383208911	787.423611596203	743.231241760133	913.118290510399	1080.72600926082	205.545795981083	567.200655975001	232.458519352332	451.881709489601	621.768758239867	HF	HF	HF	LF	LF	0
1		TestProc	LF	egghead	ranch	novel	racism	esteem	97	26	318	166	242	750	1	egghead	97	1237.01846065653	573.747737362059	1015.34845871563	165.482381480333	572.347757456457	227.742069809042	936.768758239867	913.118290510399	486.820962856429	712.788625114356	LF	HF	HF	LF	LF	5
1		TestProc	LF	search	wingman	surgeon	bowler	mileage	60	201	127	275	338	1000	2	wingman	201	1186.41016151378	325	696.65282018188	898.432170598881	1159.45420401892	765.726009260819	441.522120763302	490.137702900937	690.157362633635	154.126458173285	HF	LF	HF	LF	LF	8
1		TestProc	HF	gorge	blood	frame	dining	archive	88	244	314	151	20	750	3	frame	314	1239.75633080764	511.040201319	480.482381480333	700.348458715631	552.264079864539	247.136651816401	1033.92384809853	874.847882855758	976.808057330268	149.122951685637	LF	HF	HF	HF	LF	6
1		TestProc	LF	rupture	vicar	curtain	trailer	apostle	275	84	14	213	146	750	5	apostle	146	441.522120763302	490.137702900937	1237.80875814731	483.188614692939	936.768758239867	136.881709489601	622.144385993989	860.46822717817	1063.6771613883	856.615029022017	LF	LF	HF	HF	LF	2
1		TestProc	LF	dinner	faraway	ballad	landing	sphinx	248	163	99	315	18	1000	4	landing	315	469.126458173285	674.842637366365	956.948681889095	907.521902385214	1235.07533623806	587.573786016092	557.157287525381	242.157287525381	963.606797749979	144.577393481939	HF	LF	LF	HF	LF	7
1		TestProc	HF	snowman	union	barrage	factory	pizza	185	336	271	48	114	500	5	pizza	114	805.137702900937	923.477879236698	677.30534276968	159.58181694296	440.060921937443	518.019037425087	1137.25793019096	257.347757456457	1205.41818305704	687.69465723032	LF	HF	LF	HF	HF	8
1		TestProc	LF	plaque	respect	shaker	casino	alloy	191	259	332	130	40	1000	3	shaker	332	763.676401849382	917.650873379066	447.349126620934	601.323598150618	652.211374885644	171.820962856429	1146.41777724759	782.115043874616	1097.11504387462	218.582222752409	LF	HF	LF	HF	LF	4
1		TestProc	LF	hangman	mister	sentry	fleece	planet	72	353	143	269	205	750	2	mister	353	1220.42260651806	401.393202250021	791.252262637941	127.981539343471	1080.72600926082	844.454204018917	440.060921937443	531.980962574913	670.95269530372	887.52311481466	LF	HF	LF	LF	HF	3
1		TestProc	HF	destiny	husband	topaz	slump	picture	192	328	33	254	103	500	3	topaz	33	756.835323672896	916.259040293522	628.032294306718	185.78076153743	1057.85561400601	189.53177282183	455.495321624672	635.2549423268	1229.74802591409	614.980421737546	HF	HF	LF	LF	HF	2
1		TestProc	LF	quart	fridge	sight	alumni	booger	230	291	89	163	6	500	2	fridge	291	533.582222752409	782.115043874616	466.567829401119	381.65282018188	1239.93907806256	518.019037425087	956.948681889095	907.521902385214	881.811385307061	127.191241852691	LF	HF	HF	LF	LF	5
1		TestProc	LF	cleaver	manhunt	mayor	hussy	score	106	260	45	326	185	1000	1	cleaver	106	1224.50467837533	635.2549423268	446.076898795117	594.459271066772	1122.84271247462	242.157287525381	616.322838611701	193.384970977983	805.137702900937	923.477879236698	LF	LF	HF	LF	HF	1
1		TestProc	HF	steak	stair	sport	toupee	tooth	312	111	186	46	247	750	5	tooth	247	542.742069809042	257.347757456457	1213.43217059888	668.34717981812	798.188614692939	922.808758147309	1127.73592013546	247.136651816401	471.798058619024	681.29245139571	HF	LF	HF	LF	HF	4
1		TestProc	HF	patient	device	ticker	singer	crock	298	12	226	83	155	750	4	singer	83	486.820962856429	337.211374885644	923.164676327104	133.740959706478	552.26407986454	802.863348183599	1237.01846065653	476.252262637941	1009.04730469628	887.52311481466	HF	HF	LF	HF	LF	1
1		TestProc	LF	heroism	cooking	swarm	health	cowgirl	76	4	141	237	303	500	3	swarm	141	1228.1182905104	428.231241760133	867.90258949765	125.97437989607	1091.72815641994	835.858384582788	504.53177282183	742.855614006011	504.53177282183	307.144385993989	LF	HF	LF	HF	LF	4
1		TestProc	LF	cello	turban	staple	shrink	uncle	266	327	189	33	117	500	5	uncle	117	440.97437989607	552.90258949765	622.144385993989	189.53177282183	777.426213983908	920.075336238055	1057.85561400601	189.53177282183	1196.40260967535	706.596199895819	LF	LF	LF	HF	HF	0
1		TestProc	HF	ballast	bucket	machine	gopher	ability	350	214	153	76	278	500	4	gopher	76	770.540728933227	131.076898795117	616.322838611701	856.615029022017	1021.59619989582	881.402609675347	1228.1182905104	428.231241760133	443.892772503372	469.330759615974	LF	HF	HF	LF	HF	7
1		TestProc	HF	island	harbor	mailing	bologna	chase	268	35	329	204	106	1000	5	chase	106	440.243669192362	538.959798681001	1069.43057454042	197.339182284403	633.984770035978	182.133079719155	677.30534276968	890.41818305704	1224.50467837533	635.2549423268	HF	HF	LF	LF	HF	2
1		TestProc	HF	starch	shutter	fraud	record	stone	44	202	336	270	120	1000	1	starch	44	1117.8633481836	237.264079864539	690.157362633635	895.873541826715	677.30534276968	159.58181694296	440	525	1186.41016151378	725	LF	LF	HF	HF	HF	9
1		TestProc	LF	divorce	faker	wretch	misery	decree	252	109	187	316	24	500	1	divorce	252	459.577393481939	648.606797749979	1218.20743023973	655.227261782863	791.252262637941	922.018460656529	562.136651816401	237.26407986454	1002.69465723032	159.58181694296	HF	LF	LF	HF	LF	7
1		TestProc	HF	trigger	quitter	adviser	alarm	problem	80	212	353	283	150	750	1	trigger	80	1233.92310120488	455.540728933228	628.032294306718	864.219238462571	791.252262637941	127.981539343471	450.251974085906	435.019578262454	1040	871.410161513776	HF	LF	LF	HF	HF	5
1		TestProc	HF	lesson	shift	putter	salary	relic	213	133	342	68	274	1000	3	putter	342	622.144385993989	860.46822717817	1132.54148064767	797.799344024999	716.393202250021	144.577393481939	1210.87354182671	375.157362633635	440.97437989607	497.09741050235	HF	HF	LF	HF	LF	1
