Weight	Nested	Procedure	dom_freq	word1	word2	word3	word4	word5	angle1	angle2	angle3	angle4	angle5	duration	target_word_place	target_word	target_angle	x1	y1	x2	y2	x3	y3	x4	y4	x5	y5	freq1	freq2	freq3	freq4	freq5	freq_config
1		TestProc	HF	pencil	tenure	planner	magic	prison	173	246	31	316	112	1000	3	planner	31	888.747737362059	922.018460656529	474.58181694296	687.69465723032	1046.01522996402	182.133079719155	562.136651816401	237.26407986454	1210.87354182671	674.842637366365	HF	LF	LF	HF	HF	5
1		TestProc	LF	bureau	glove	trend	cipher	bayonet	346	267	112	185	49	1000	4	cipher	185	743.231241760133	136.881709489601	440.54818609817	545.934382497178	1210.87354182671	674.842637366365	805.137702900937	923.477879236698	1141.88383208911	262.576388403797	HF	HF	LF	LF	LF	9
1		TestProc	HF	hotel	incense	towel	wench	middle	253	326	185	106	36	750	2	incense	326	457.478097614786	641.948681889095	616.322838611701	193.384970977983	805.137702900937	923.477879236698	1224.50467837533	635.2549423268	1075.11410091699	201.393202250021	HF	LF	HF	LF	HF	4
1		TestProc	LF	ration	bonfire	tattoo	malice	accent	248	102	316	31	170	1000	1	ration	248	469.126458173285	674.842637366365	1231.25904029352	608.164676327104	562.136651816401	237.26407986454	1046.01522996402	182.133079719155	909.459271066772	918.923101204883	LF	LF	HF	LF	HF	1
1		TestProc	LF	effect	libido	plank	motion	manger	279	120	354	191	56	500	4	motion	191	444.924663761945	462.426213983908	1186.41016151378	725	798.188614692939	127.191241852691	763.676401849382	917.650873379066	1171.61502902202	301.322838611701	HF	LF	LF	HF	LF	7
1		TestProc	HF	gloom	future	breath	shaker	psycho	226	77	300	8	159	500	4	shaker	8	552.26407986454	802.863348183599	1229.74802591409	435.019578262454	493.589838486225	325	895.669240384026	128.892772503372	983.34717981812	898.432170598881	LF	HF	HF	LF	HF	7
1		TestProc	LF	adder	sailor	mousse	carton	county	118	335	211	272	56	500	2	sailor	335	1193.17903714357	712.788625114356	670.95269530372	162.47688518534	633.984770035978	867.866920280845	440.243669192362	511.040201318999	1171.61502902202	301.322838611701	LF	HF	LF	LF	HF	3
1		TestProc	LF	fossil	wallet	celery	shock	tracer	301	235	167	105	12	1000	3	celery	167	497.133079719155	318.984770035978	512.339182284403	754.430574540419	929.980421737546	914.748025914094	1226.37033051563	628.527618041008	923.164676327104	133.740959706478	LF	HF	LF	HF	LF	4
1		TestProc	LF	tenor	butler	mound	heresy	locker	95	235	331	174	34	1000	2	butler	235	1238.4778792367	559.862297099063	512.339182284403	754.430574540419	646.076151901465	175.152117144242	881.811385307062	922.808758147309	1063.6771613883	193.384970977983	LF	HF	LF	LF	HF	3
1		TestProc	LF	ironing	fiasco	booze	salad	decor	135	62	202	274	357	750	3	booze	202	1122.84271247462	807.842712474619	1193.17903714357	337.211374885644	690.157362633635	895.873541826715	440.97437989607	497.09741050235	819.065617502822	125.54818609817	LF	LF	HF	HF	LF	2
1		TestProc	LF	hedge	wrist	trait	weekend	rodent	349	213	65	284	145	500	1	hedge	349	763.676401849382	132.349126620934	622.144385993989	860.46822717817	1202.52311481466	355.95269530372	451.881709489601	428.231241760133	1069.43057454042	852.660817715597	LF	HF	LF	HF	LF	4
1		TestProc	HF	dancer	motor	lover	paging	dingo	81	153	276	214	338	500	1	dancer	81	1235.07533623806	462.426213983908	1021.59619989582	881.402609675347	442.191241852691	483.188614692939	616.322838611701	856.615029022017	690.157362633635	154.126458173285	HF	HF	HF	LF	LF	0
1		TestProc	LF	catfish	cigar	candy	cocoon	discord	18	153	300	234	87	750	4	cocoon	234	963.606797749979	144.577393481939	1021.59619989582	881.402609675347	493.589838486225	325	516.393202250021	760.114100916989	1239.45181390183	504.065617502822	LF	HF	HF	LF	LF	5
1		TestProc	LF	council	railway	tragedy	bugle	snowman	310	242	177	91	30	750	5	snowman	30	533.582222752409	267.884956125384	486.820962856429	712.788625114356	860.934382497177	924.45181390183	1239.93907806256	531.980962574913	1040	178.589838486224	HF	LF	HF	LF	LF	8
1		TestProc	LF	people	kennel	nitrate	bearer	guard	330	192	34	259	115	750	2	kennel	192	640	178.589838486225	756.835323672896	916.259040293522	1063.6771613883	193.384970977983	447.349126620934	601.323598150618	1202.52311481466	694.04730469628	HF	LF	LF	LF	HF	6
1		TestProc	LF	supply	spiral	crumb	section	slammer	272	204	6	132	71	750	1	supply	272	440.243669192362	511.040201318999	677.30534276968	890.41818305704	881.811385307061	127.191241852691	1137.25793019096	792.652242543543	1218.20743023973	394.772738217137	HF	LF	LF	HF	LF	7
