Weight	Nested	Procedure	freq	word1	word2	word3	word4	word5	angle1	angle2	angle3	angle4	angle5	duration	target_word_place	target_word	target_angle	x1	y1	x2	y2	x3	y3	x4	y4	x5	y5
1		TestProc	LF	glitch	optic	winch	pillar	emery	295	139	65	357	221	500	2	optic	139	477.47688518534	355.95269530372	1102.4236115962	826.883832089109	1202.52311481466	355.95269530372	819.065617502822	125.54818609817	577.576388403797	826.883832089109
1		TestProc	LF	venue	adviser	posture	blaster	pottery	269	125	61	333	204	1000	5	pottery	204	440.060921937443	531.980962574913	1167.6608177156	754.430574540418	1189.84788285576	331.076151901465	658.403800104181	168.597390324653	677.30534276968	890.41818305704
1		TestProc	HF	contact	estate	banana	wreck	ballet	273	55	124	354	206	500	1	contact	273	440.54818609817	504.065617502822	1167.6608177156	295.569425459582	1171.61502902202	748.677161388299	798.188614692939	127.191241852691	664.651541284369	884.517618519667
1		TestProc	HF	event	opera	fence	salad	purpose	277	351	64	209	138	750	2	opera	351	442.981539343471	476.252262637941	777.426213983908	129.924663761945	1199.51761851967	349.651541284369	646.076151901465	874.847882855758	1107.65224254354	822.257930190958
1		TestProc	LF	rivalry	audit	grinder	iodine	dossier	151	291	358	213	89	1000	4	iodine	213	1033.92384809853	874.847882855758	466.567829401119	381.65282018188	826.040201319	125.243669192362	622.144385993989	860.46822717817	1239.93907806256	518.019037425087
1		TestProc	LF	mirage	crewman	texture	outlook	camper	117	272	343	50	198	1000	3	texture	343	1196.40260967535	706.596199895819	440.243669192362	511.040201318999	723.051318110906	142.478097614786	1146.41777724759	267.884956125384	716.393202250021	905.422606518061
1		TestProc	HF	rifle	episode	place	admiral	airport	11	146	297	213	77	1000	2	episode	146	916.323598150618	132.349126620934	1063.6771613883	856.615029022017	483.597390324653	343.403800104181	622.144385993989	860.46822717817	1229.74802591409	435.019578262454
1		TestProc	LF	papaya	custard	pantry	clover	gloom	231	26	299	90	166	750	4	clover	90	529.141615417212	776.728156419935	1015.34845871563	165.482381480333	490.152117144242	331.076151901465	1240	525	936.768758239867	913.118290510399
1		TestProc	HF	brick	sucker	target	middle	psycho	146	9	281	214	82	750	4	middle	214	1063.6771613883	856.615029022017	902.573786016092	129.924663761945	447.349126620934	448.676401849382	616.322838611701	856.615029022017	1236.10722749663	469.330759615974
1		TestProc	HF	moron	shrink	vehicle	search	million	119	345	205	54	283	500	4	search	54	1189.84788285576	718.923848098535	736.472381958992	138.629669484373	670.95269530372	887.52311481466	1163.60679774998	289.885899083011	450.251974085906	435.019578262454
1		TestProc	HF	percent	flower	station	pencil	truth	125	255	188	22	317	750	5	truth	317	1167.6608177156	754.430574540418	453.629669484373	628.527618041008	784.330759615974	921.107227496628	989.842637366365	154.126458173285	567.200655975001	232.458519352332
1		TestProc	LF	vortex	prodigy	fiasco	lumbar	rupture	282	17	86	221	155	500	1	vortex	282	448.740959706478	441.835323672897	956.948681889095	142.478097614786	1239.02562010393	497.09741050235	577.576388403797	826.883832089109	1009.04730469628	887.52311481466
1		TestProc	HF	payment	heroin	weather	snake	trauma	112	259	187	344	51	500	5	trauma	51	1210.87354182671	674.842637366365	447.349126620934	601.323598150618	791.252262637941	922.018460656529	729.7450576732	140.495321624673	1150.85838458279	273.271843580065
1		TestProc	LF	biker	lockup	brook	rigging	chariot	4	199	65	130	295	500	3	brook	65	867.90258949765	125.97437989607	709.772738217137	903.207430239727	1202.52311481466	355.95269530372	1146.41777724759	782.115043874616	477.47688518534	355.95269530372
1		TestProc	LF	burrito	guild	scamp	fluke	slant	71	223	148	298	10	1000	1	burrito	71	1218.20743023973	394.772738217137	567.200655975001	817.541480647668	1051.96770569328	864.21923846257	486.820962856429	337.211374885644	909.459271066772	131.076898795117
1		TestProc	HF	thumb	offense	stage	street	puppy	112	38	262	327	181	1000	5	puppy	181	1210.87354182671	674.842637366365	1086.26459013026	209.795698557311	443.892772503372	580.669240384026	622.144385993989	189.53177282183	833.019037425087	924.939078062557
1		TestProc	LF	buffer	gentry	stair	pimple	gleam	114	335	39	273	212	500	4	pimple	273	1205.41818305704	687.69465723032	670.95269530372	162.47688518534	1091.72815641993	214.141615417212	440.54818609817	504.065617502822	628.032294306718	864.219238462571
1		TestProc	HF	muscle	jungle	teeth	speech	collar	123	255	39	325	184	750	1	muscle	123	1175.46822717817	742.855614006011	453.629669484373	628.527618041008	1091.72815641993	214.141615417212	610.569425459581	197.339182284403	812.09741050235	924.02562010393
1		TestProc	HF	lunch	farmer	scout	south	frame	15	169	294	232	100	500	3	scout	294	943.527618041008	138.629669484373	916.323598150618	917.650873379066	474.58181694296	362.30534276968	524.795698557311	771.264590130263	1233.92310120488	594.459271066772
1		TestProc	LF	lunacy	famine	tiara	hearse	trough	315	253	174	111	30	750	1	lunacy	315	557.157287525381	242.157287525381	457.478097614786	641.948681889095	881.811385307062	922.808758147309	1213.43217059888	668.34717981812	1040	178.589838486224
1		TestProc	LF	dialect	enzyme	folly	geezer	pusher	357	286	221	142	62	750	2	enzyme	286	819.065617502822	125.54818609817	455.495321624672	414.7450576732	577.576388403797	826.883832089109	1086.26459013026	840.204301442689	1193.17903714357	337.211374885644
1		TestProc	HF	quality	avenue	scotch	wagon	shelter	21	319	249	83	152	1000	4	wagon	83	983.34717981812	151.567829401119	577.576388403797	223.116167910891	466.567829401119	668.34717981812	1237.01846065653	476.252262637941	1027.78862511436	878.179037143571
1		TestProc	HF	nation	product	office	worker	society	130	219	353	63	288	1000	1	nation	130	1146.41777724759	782.115043874616	588.271843580065	835.858384582788	791.252262637941	127.981539343471	1196.40260967535	343.403800104181	459.577393481939	401.393202250021
1		TestProc	HF	square	affair	monster	union	range	143	215	293	76	360	1000	3	monster	293	1080.72600926082	844.454204018917	610.569425459582	852.660817715597	471.798058619024	368.707548604291	1228.1182905104	428.231241760133	840	125
1		TestProc	LF	bellman	railing	cowgirl	fleece	attire	293	227	165	93	2	500	5	attire	2	471.798058619024	368.707548604291	547.458519352332	797.799344025	943.527618041008	911.370330515627	1239.45181390183	545.934382497177	853.959798681	125.243669192362
1		TestProc	HF	plane	point	pilot	leader	sheet	359	67	136	271	200	500	2	point	67	833.019037425086	125.060921937443	1208.20194138098	368.70754860429	1117.8633481836	812.73592013546	440.060921937443	518.019037425087	703.191942669732	900.877048314363
1		TestProc	HF	hammer	request	butter	match	child	273	208	146	80	7	750	3	butter	146	440.54818609817	504.065617502822	652.211374885644	878.179037143571	1063.6771613883	856.615029022017	1233.92310120488	455.540728933228	888.747737362059	127.981539343471
1		TestProc	LF	oxide	prude	revolt	eater	railway	175	109	254	42	315	750	5	railway	315	874.862297099063	923.477879236698	1218.20743023973	655.227261782863	455.495321624672	635.2549423268	1107.65224254354	227.742069809042	557.157287525381	242.157287525381
1		TestProc	LF	equity	bayonet	hammock	chuckle	tanker	241	81	153	318	20	1000	2	bayonet	81	490.152117144242	718.923848098535	1235.07533623806	462.426213983908	1021.59619989582	881.402609675347	572.347757456457	227.742069809042	976.808057330268	149.122951685637
1		TestProc	LF	leper	speck	twerp	density	thinker	251	50	314	126	189	750	3	twerp	314	461.792569760273	655.227261782863	1146.41777724759	267.884956125384	552.264079864539	247.136651816401	1163.60679774998	760.114100916989	777.426213983908	920.075336238055
1		BreakProc	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1		TestProc	HF	chicken	pattern	object	magic	tissue	182	112	314	45	253	750	3	object	314	826.040201319	924.756330807638	1210.87354182671	674.842637366365	552.264079864539	247.136651816401	1122.84271247462	242.157287525381	457.478097614786	641.948681889095
1		TestProc	LF	sesame	pollen	suitor	snowman	hitter	151	235	16	88	306	750	2	pollen	235	1033.92384809853	874.847882855758	512.339182284403	754.430574540419	950.2549423268	140.495321624672	1239.75633080764	511.040201319	516.393202250021	289.885899083011
1		TestProc	LF	fencing	taboo	rowboat	lantern	intake	123	191	261	41	328	750	5	intake	328	1175.46822717817	742.855614006011	763.676401849382	917.650873379066	444.924663761945	587.573786016092	1102.4236115962	223.116167910891	628.032294306718	185.78076153743
1		TestProc	LF	atheist	impound	scurvy	holder	spasm	115	304	18	178	242	1000	4	holder	178	1202.52311481466	694.04730469628	508.384970977983	301.322838611702	963.606797749979	144.577393481939	853.959798681	924.756330807638	486.820962856429	712.788625114356
1		TestProc	HF	bunny	money	meaning	vault	bureau	68	144	5	210	291	500	4	vault	210	1210.87354182671	375.157362633635	1075.11410091699	848.606797749979	874.862297099063	126.522120763302	640	871.410161513775	466.567829401119	381.65282018188
1		TestProc	HF	custody	trial	lance	window	alarm	220	155	67	299	4	750	5	alarm	4	582.884956125384	831.417777247591	1009.04730469628	887.52311481466	1208.20194138098	368.70754860429	490.152117144242	331.076151901465	867.90258949765	125.97437989607
1		TestProc	HF	dream	model	luggage	bunch	report	292	357	80	149	221	750	4	bunch	149	469.126458173285	375.157362633635	819.065617502822	125.54818609817	1233.92310120488	455.540728933228	1046.01522996402	867.866920280845	577.576388403797	826.883832089109
1		TestProc	LF	esquire	clasp	iceberg	luger	cougar	255	47	319	177	110	500	1	esquire	255	453.629669484373	628.527618041008	1132.54148064767	252.200655975001	577.576388403797	223.116167910891	860.934382497177	924.45181390183	1215.87704831436	661.808057330268
1		TestProc	LF	demise	lyric	proverb	borough	serpent	249	100	38	178	315	500	2	lyric	100	466.567829401119	668.34717981812	1233.92310120488	594.459271066772	1086.26459013026	209.795698557311	853.959798681	924.756330807638	557.157287525381	242.157287525381
1		TestProc	LF	chrome	nebula	chowder	lullaby	quarry	53	274	341	202	122	500	5	quarry	122	1159.45420401892	284.273990739181	440.97437989607	497.09741050235	709.772738217137	146.792569760273	690.157362633635	895.873541826715	1179.21923846257	736.967705693282
1		TestProc	HF	victim	uniform	dollar	hostage	winter	152	232	84	303	18	1000	2	uniform	232	1027.78862511436	878.179037143571	524.795698557311	771.264590130263	1237.80875814731	483.188614692939	504.53177282183	307.144385993989	963.606797749979	144.577393481939
1		TestProc	LF	relic	replay	buzzard	crypt	gateway	165	291	62	360	227	750	4	crypt	360	943.527618041008	911.370330515627	466.567829401119	381.65282018188	1193.17903714357	337.211374885644	840	125	547.458519352332	797.799344025
1		TestProc	HF	agent	heaven	disease	humor	supply	283	216	347	69	138	1000	4	humor	69	450.251974085906	435.019578262454	604.885899083011	848.606797749979	750.019578262454	135.251974085906	1213.43217059888	381.65282018188	1107.65224254354	822.257930190958
1		TestProc	LF	putter	seaweed	midtown	keyhole	putty	306	10	164	76	226	500	3	midtown	164	516.393202250021	289.885899083011	909.459271066772	131.076898795117	950.2549423268	909.504678375327	1228.1182905104	428.231241760133	552.26407986454	802.863348183599
1		TestProc	HF	minute	weight	network	train	client	307	87	24	235	158	500	3	network	24	520.545795981083	284.273990739181	1239.45181390183	504.065617502822	1002.69465723032	159.58181694296	512.339182284403	754.430574540419	989.842637366365	895.873541826715
1		TestProc	LF	segment	wrapper	duffel	talker	watcher	51	347	285	217	143	500	4	talker	217	1150.85838458279	273.271843580065	750.019578262454	135.251974085906	453.629669484373	421.472381958992	599.273990739181	844.454204018917	1080.72600926082	844.454204018917
1		TestProc	HF	agency	doctor	ticket	warrant	threat	181	26	263	324	100	1000	5	threat	100	833.019037425087	924.939078062557	1015.34845871563	165.482381480333	442.981539343471	573.747737362059	604.885899083011	201.393202250021	1233.92310120488	594.459271066772
1		TestProc	LF	icing	muzzle	hobbit	candor	floater	24	320	176	239	95	1000	1	icing	24	1002.69465723032	159.58181694296	582.884956125384	218.582222752409	867.90258949765	924.02562010393	497.133079719155	731.015229964022	1238.4778792367	559.862297099063
1		TestProc	HF	route	concern	benefit	sweater	rocket	353	211	150	279	68	500	1	route	353	791.252262637941	127.981539343471	633.984770035978	867.866920280845	1040	871.410161513776	444.924663761945	462.426213983908	1210.87354182671	375.157362633635
1		TestProc	LF	daycare	condor	petunia	learner	incense	251	123	187	50	321	1000	5	incense	321	461.792569760273	655.227261782863	1175.46822717817	742.855614006011	791.252262637941	922.018460656529	1146.41777724759	267.884956125384	588.271843580065	214.141615417212
1		TestProc	HF	soccer	bowling	fellow	purse	weekend	5	153	90	231	292	1000	1	soccer	5	874.862297099063	126.522120763302	1021.59619989582	881.402609675347	1240	525	529.141615417212	776.728156419935	469.126458173285	375.157362633635
