Weight	Nested	Procedure	freq	word1	word2	word3	word4	word5	angle1	angle2	angle3	angle4	angle5	delay	target_word_place	target_word	target_angle	x1	y1	x2	y2	x3	y3	x4	y4	x5	y5
1		TestProc	LF	strife	planner	hobbit	tablet	liege	108	339	274	41	183	250	4	tablet	41	1220.42260651806	648.606797749979	696.65282018188	151.567829401119	440.97437989607	497.09741050235	1102.4236115962	223.116167910891	819.065617502823	924.45181390183
1		TestProc	HF	minute	month	crowd	street	bottle	336	44	267	200	115	150	4	street	200	677.30534276968	159.58181694296	1117.8633481836	237.264079864539	440.54818609817	545.934382497178	703.191942669732	900.877048314363	1202.52311481466	694.04730469628
1		TestProc	HF	squad	grave	habit	temple	sunset	185	252	340	107	42	350	3	habit	340	805.137702900937	923.477879236698	459.577393481939	648.606797749979	703.191942669732	149.122951685637	1222.52190238521	641.948681889095	1107.65224254354	227.742069809042
1		TestProc	HF	meaning	miracle	stock	traitor	cheese	300	13	148	229	86	350	2	miracle	13	493.589838486225	325	929.980421737546	135.251974085906	1051.96770569328	864.21923846257	538.116167910891	787.423611596203	1239.02562010393	497.09741050235
1		TestProc	LF	bologna	gauze	cluck	ivory	quake	1	290	221	83	146	150	5	quake	146	846.980962574913	125.060921937443	464.122951685637	388.191942669733	577.576388403797	826.883832089109	1237.01846065653	476.252262637941	1063.6771613883	856.615029022017
1		TestProc	LF	vector	trend	prune	bouncer	trucker	36	176	330	244	115	250	5	trucker	115	1075.11410091699	201.393202250021	867.90258949765	924.02562010393	640	178.589838486225	480.482381480333	700.348458715631	1202.52311481466	694.04730469628
1		TestProc	LF	umpire	genre	brewery	geezer	quart	24	85	218	153	291	150	2	genre	85	1002.69465723032	159.58181694296	1238.4778792367	490.137702900937	593.735409869737	840.204301442689	1021.59619989582	881.402609675347	466.567829401119	381.65282018188
1		TestProc	HF	widow	flesh	darling	master	idiot	251	181	312	14	107	250	1	widow	251	461.792569760273	655.227261782863	833.019037425087	924.939078062557	542.742069809042	257.347757456457	936.768758239867	136.881709489601	1222.52190238521	641.948681889095
1		TestProc	LF	lullaby	ironing	latex	hickory	trait	138	71	228	9	296	150	1	lullaby	138	1107.65224254354	822.257930190958	1218.20743023973	394.772738217137	542.742069809042	792.652242543543	902.573786016092	129.924663761945	480.482381480333	349.651541284369
1		TestProc	LF	pointer	grinder	rowboat	guile	diagram	126	60	355	208	277	350	3	rowboat	355	1163.60679774998	760.114100916989	1186.41016151378	325	805.137702900937	126.522120763302	652.211374885644	878.179037143571	442.981539343471	476.252262637941
1		TestProc	HF	billion	button	loser	carpet	silver	177	28	256	317	114	350	4	carpet	317	860.934382497177	924.45181390183	1027.78862511436	171.820962856429	451.881709489601	621.768758239867	567.200655975001	232.458519352332	1205.41818305704	687.69465723032
1		TestProc	LF	bodega	ballad	homage	mania	giraffe	332	114	183	35	256	250	1	bodega	332	652.211374885644	171.820962856429	1205.41818305704	687.69465723032	819.065617502823	924.45181390183	1069.43057454042	197.339182284403	451.881709489601	621.768758239867
1		TestProc	HF	capital	profit	timing	butler	couple	42	336	192	270	131	350	5	couple	131	1107.65224254354	227.742069809042	677.30534276968	159.58181694296	756.835323672896	916.259040293522	440	525	1141.88383208911	787.423611596203
1		TestProc	LF	rocker	evasion	compact	archive	fiasco	279	84	345	213	146	150	3	compact	345	444.924663761945	462.426213983908	1237.80875814731	483.188614692939	736.472381958992	138.629669484373	622.144385993989	860.46822717817	1063.6771613883	856.615029022017
1		TestProc	HF	worker	crash	concert	jungle	stuff	51	113	210	271	336	150	3	concert	210	1150.85838458279	273.271843580065	1208.20194138098	681.292451395709	640	871.410161513775	440.060921937443	518.019037425087	677.30534276968	159.58181694296
1		TestProc	HF	friend	attack	luggage	nation	fishing	128	199	262	340	45	350	1	friend	128	1155.20430144269	771.264590130263	709.772738217137	903.207430239727	443.892772503372	580.669240384026	703.191942669732	149.122951685637	1122.84271247462	242.157287525381
1		TestProc	LF	frisbee	goatee	vaccine	frenzy	geese	287	199	348	117	55	350	5	geese	55	457.478097614786	408.051318110905	709.772738217137	903.207430239727	756.835323672896	133.740959706478	1196.40260967535	706.596199895819	1167.6608177156	295.569425459582
1		TestProc	LF	penance	libel	learner	mascara	nugget	28	124	192	318	254	350	2	libel	124	1027.78862511436	171.820962856429	1171.61502902202	748.677161388299	756.835323672896	916.259040293522	572.347757456457	227.742069809042	455.495321624672	635.2549423268
1		TestProc	HF	perfume	taste	collar	sherry	enemy	284	207	348	142	74	250	5	enemy	74	451.881709489601	428.231241760133	658.403800104182	881.402609675347	756.835323672896	133.740959706478	1086.26459013026	840.204301442689	1224.50467837533	414.7450576732
1		TestProc	LF	savvy	sunup	charger	backer	safari	350	222	92	287	156	350	1	savvy	350	770.540728933227	131.076898795117	572.347757456457	822.257930190958	1239.75633080764	538.959798681	457.478097614786	408.051318110905	1002.69465723032	890.41818305704
1		TestProc	LF	raffle	sentry	gloom	ghoul	burner	66	277	129	343	211	250	3	gloom	129	1205.41818305704	362.30534276968	442.981539343471	476.252262637941	1150.85838458279	776.728156419935	723.051318110906	142.478097614786	633.984770035978	867.866920280845
1		TestProc	HF	glove	noise	liberty	earth	weight	337	43	256	172	104	250	4	earth	172	683.70754860429	156.798058619024	1112.799344025	232.458519352332	451.881709489601	621.768758239867	895.669240384026	921.107227496628	1228.1182905104	621.768758239867
1		TestProc	HF	grandma	sight	comedy	husband	shark	111	193	326	259	29	150	2	sight	193	1213.43217059888	668.34717981812	750.019578262454	914.748025914094	616.322838611701	193.384970977983	447.349126620934	601.323598150618	1033.92384809853	175.152117144242
1		TestProc	LF	rabble	wedlock	kiddie	hatchet	mishap	69	301	137	7	213	350	4	hatchet	7	1213.43217059888	381.65282018188	497.133079719155	318.984770035978	1112.799344025	817.541480647668	888.747737362059	127.981539343471	622.144385993989	860.46822717817
1		TestProc	HF	motor	hotel	shame	poison	factory	43	112	333	262	190	150	5	factory	190	1112.799344025	232.458519352332	1210.87354182671	674.842637366365	658.403800104181	168.597390324653	443.892772503372	580.669240384026	770.540728933228	918.923101204883
1		TestProc	HF	south	lecture	labor	legend	crystal	42	246	113	328	175	150	1	south	42	1107.65224254354	227.742069809042	474.58181694296	687.69465723032	1208.20194138098	681.292451395709	628.032294306718	185.78076153743	874.862297099063	923.477879236698
1		TestProc	HF	ground	victim	woman	turkey	fortune	326	117	265	44	180	250	2	victim	117	616.322838611701	193.384970977983	1196.40260967535	706.596199895819	441.522120763302	559.862297099063	1117.8633481836	237.264079864539	840	925
1		TestProc	LF	algebra	pantry	horde	crewman	libido	143	7	224	292	81	150	4	crewman	292	1080.72600926082	844.454204018917	888.747737362059	127.981539343471	562.136651816401	812.73592013546	469.126458173285	375.157362633635	1235.07533623806	462.426213983908
1		TestProc	LF	haste	bonsai	spiral	helper	clipper	232	27	297	158	92	250	2	bonsai	27	524.795698557311	771.264590130263	1021.59619989582	168.597390324653	483.597390324653	343.403800104181	989.842637366365	895.873541826715	1239.75633080764	538.959798681
1		TestProc	HF	muscle	nerve	shower	loyalty	sheriff	346	144	63	207	271	250	3	shower	63	743.231241760133	136.881709489601	1075.11410091699	848.606797749979	1196.40260967535	343.403800104181	658.403800104182	881.402609675347	440.060921937443	518.019037425087
1		BreakProc	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1		TestProc	LF	pianist	lumbar	trough	modesty	cadaver	164	100	315	228	23	250	3	trough	315	950.2549423268	909.504678375327	1233.92310120488	594.459271066772	557.157287525381	242.157287525381	542.742069809042	792.652242543543	996.292451395709	156.798058619024
1		TestProc	LF	uncool	blender	duffel	theta	dossier	201	39	270	108	331	250	2	blender	39	696.65282018188	898.432170598881	1091.72815641993	214.141615417212	440	525	1220.42260651806	648.606797749979	646.076151901465	175.152117144242
1		TestProc	HF	vodka	pillow	blast	wisdom	union	79	310	160	18	247	250	5	union	247	1232.65087337907	448.676401849382	533.582222752409	267.884956125384	976.808057330268	900.877048314363	963.606797749979	144.577393481939	471.798058619024	681.29245139571
1		TestProc	LF	lawman	alamo	hotline	syringe	vinegar	256	195	321	112	33	250	1	lawman	256	451.881709489601	621.768758239867	736.472381958992	911.370330515627	588.271843580065	214.141615417212	1210.87354182671	674.842637366365	1057.85561400601	189.53177282183
1		TestProc	LF	iceberg	granite	collie	rigging	outlook	253	176	334	37	102	350	1	iceberg	253	457.478097614786	641.948681889095	867.90258949765	924.02562010393	664.651541284369	165.482381480333	1080.72600926082	205.545795981083	1231.25904029352	608.164676327104
1		TestProc	HF	casino	station	color	lawyer	command	130	201	269	63	345	250	4	lawyer	63	1146.41777724759	782.115043874616	696.65282018188	898.432170598881	440.060921937443	531.980962574913	1196.40260967535	343.403800104181	736.472381958992	138.629669484373
1		TestProc	LF	pasture	anarchy	piston	wrapper	margin	354	66	269	208	137	150	3	piston	269	798.188614692939	127.191241852691	1205.41818305704	362.30534276968	440.060921937443	531.980962574913	652.211374885644	878.179037143571	1112.799344025	817.541480647668
1		TestProc	HF	bishop	lunch	score	fruit	banana	185	111	249	49	346	150	5	banana	346	805.137702900937	923.477879236698	1213.43217059888	668.34717981812	466.567829401119	668.34717981812	1141.88383208911	262.576388403797	743.231241760133	136.881709489601
1		TestProc	HF	brandy	review	chick	order	burger	33	321	184	249	101	350	1	brandy	33	1057.85561400601	189.53177282183	588.271843580065	214.141615417212	812.09741050235	924.02562010393	466.567829401119	668.34717981812	1232.65087337907	601.323598150618
1		TestProc	LF	liner	ration	ethic	lapse	hoodlum	233	358	296	59	156	150	2	ration	358	520.545795981083	765.726009260819	826.040201319	125.243669192362	480.482381480333	349.651541284369	1182.86692028084	318.984770035978	1002.69465723032	890.41818305704
1		TestProc	LF	dioxide	caper	hornet	spender	baptism	311	183	99	245	36	150	1	dioxide	311	538.116167910891	262.576388403797	819.065617502823	924.45181390183	1235.07533623806	587.573786016092	477.47688518534	694.04730469628	1075.11410091699	201.393202250021
1		TestProc	LF	pillar	fleece	twerp	gunmen	pusher	316	169	246	81	20	250	4	gunmen	81	562.136651816401	237.26407986454	916.323598150618	917.650873379066	474.58181694296	687.69465723032	1235.07533623806	462.426213983908	976.808057330268	149.122951685637
1		TestProc	HF	butter	motive	machine	episode	dining	255	344	189	125	47	150	1	butter	255	453.629669484373	628.527618041008	729.7450576732	140.495321624673	777.426213983908	920.075336238055	1167.6608177156	754.430574540418	1132.54148064767	252.200655975001
1		TestProc	HF	couch	effort	damage	madam	pardon	257	196	33	117	332	150	4	madam	117	450.251974085906	614.980421737546	729.7450576732	909.504678375328	1057.85561400601	189.53177282183	1196.40260967535	706.596199895819	652.211374885644	171.820962856429
1		TestProc	LF	roundup	blowout	midterm	manure	pokey	317	109	245	41	170	350	4	manure	41	567.200655975001	232.458519352332	1218.20743023973	655.227261782863	477.47688518534	694.04730469628	1102.4236115962	223.116167910891	909.459271066772	918.923101204883
1		TestProc	HF	pilot	academy	thumb	message	massage	251	111	186	320	42	250	3	thumb	186	461.792569760273	655.227261782863	1213.43217059888	668.34717981812	798.188614692939	922.808758147309	582.884956125384	218.582222752409	1107.65224254354	227.742069809042
1		TestProc	HF	fellow	diamond	award	clerk	advice	230	296	35	100	163	150	2	diamond	296	533.582222752409	782.115043874616	480.482381480333	349.651541284369	1069.43057454042	197.339182284403	1233.92310120488	594.459271066772	956.948681889095	907.521902385214
1		TestProc	LF	prenup	flask	latch	walnut	whatnot	150	81	10	309	222	350	2	flask	81	1040	871.410161513776	1235.07533623806	462.426213983908	909.459271066772	131.076898795117	529.141615417212	273.271843580065	572.347757456457	822.257930190958
